Time,Step,J1,J2,J3,J4,J5,J6,Q_Error,Exec_us,Reached
0.9650,1,0.0000,0.0000,71.9194,0.0000,0.0000,0.0000,18.0806,0.2130,0
0.9660,1,0.0000,0.0000,72.0000,0.0000,0.0000,0.0000,18.0000,0.2170,0
0.9670,1,0.0000,0.0000,72.0804,0.0000,0.0000,0.0000,17.9196,0.2160,0
0.9680,1,0.0000,0.0000,72.1606,0.0000,0.0000,0.0000,17.8394,0.2120,0
0.9690,1,0.0000,0.0000,72.2407,0.0000,0.0000,0.0000,17.7593,0.2190,0
0.9700,1,0.0000,0.0000,72.3206,0.0000,0.0000,0.0000,17.6794,0.2230,0
0.9710,1,0.0000,0.0000,72.4002,0.0000,0.0000,0.0000,17.5998,0.2150,0
0.9720,1,0.0000,0.0000,72.4798,0.0000,0.0000,0.0000,17.5202,0.2190,0
0.9730,1,0.0000,0.0000,72.5591,0.0000,0.0000,0.0000,17.4409,0.2170,0
0.9740,1,0.0000,0.0000,72.6382,0.0000,0.0000,0.0000,17.3618,0.2150,0
0.9750,1,0.0000,0.0000,72.7172,0.0000,0.0000,0.0000,17.2828,0.2150,0
0.9760,1,0.0000,0.0000,72.7960,0.0000,0.0000,0.0000,17.2040,0.2160,0
0.9770,1,0.0000,0.0000,72.8746,0.0000,0.0000,0.0000,17.1254,0.2170,0
0.9780,1,0.0000,0.0000,72.9530,0.0000,0.0000,0.0000,17.0470,0.2160,0
0.9790,1,0.0000,0.0000,73.0313,0.0000,0.0000,0.0000,16.9687,0.2150,0
0.9800,1,0.0000,0.0000,73.1093,0.0000,0.0000,0.0000,16.8907,0.2160,0
0.9810,1,0.0000,0.0000,73.1872,0.0000,0.0000,0.0000,16.8128,0.2170,0
0.9820,1,0.0000,0.0000,73.2649,0.0000,0.0000,0.0000,16.7351,0.2160,0
0.9830,1,0.0000,0.0000,73.3425,0.0000,0.0000,0.0000,16.6575,0.2170,0
0.9840,1,0.0000,0.0000,73.4198,0.0000,0.0000,0.0000,16.5802,0.2150,0
0.9850,1,0.0000,0.0000,73.4970,0.0000,0.0000,0.0000,16.5030,0.2160,0
0.9860,1,0.0000,0.0000,73.5740,0.0000,0.0000,0.0000,16.4260,0.2160,0
0.9870,1,0.0000,0.0000,73.6508,0.0000,0.0000,0.0000,16.3492,0.2140,0
0.9880,1,0.0000,0.0000,73.7274,0.0000,0.0000,0.0000,16.2726,0.2160,0
0.9890,1,0.0000,0.0000,73.8039,0.0000,0.0000,0.0000,16.1961,0.2190,0
0.9900,1,0.0000,0.0000,73.8801,0.0000,0.0000,0.0000,16.1199,0.2180,0
0.9910,1,0.0000,0.0000,73.9562,0.0000,0.0000,0.0000,16.0438,0.2190,0
0.9920,1,0.0000,0.0000,74.0321,0.0000,0.0000,0.0000,15.9679,0.2180,0
0.9930,1,0.0000,0.0000,74.1079,0.0000,0.0000,0.0000,15.8921,0.2190,0
0.9940,1,0.0000,0.0000,74.1834,0.0000,0.0000,0.0000,15.8166,0.2200,0
0.9950,1,0.0000,0.0000,74.2588,0.0000,0.0000,0.0000,15.7412,0.2190,0
0.9960,1,0.0000,0.0000,74.3340,0.0000,0.0000,0.0000,15.6660,0.2190,0
0.9970,1,0.0000,0.0000,74.4090,0.0000,0.0000,0.0000,15.5910,0.2200,0
0.9980,1,0.0000,0.0000,74.4838,0.0000,0.0000,0.0000,15.5162,0.2220,0
0.9990,1,0.0000,0.0000,74.5584,0.0000,0.0000,0.0000,15.4416,0.2190,0
1.0000,1,0.0000,0.0000,74.6329,0.0000,0.0000,0.0000,15.3671,0.2170,0
1.0010,1,0.0000,0.0000,74.7072,0.0000,0.0000,0.0000,15.2928,0.2380,0
1.0020,1,0.0000,0.0000,74.7813,0.0000,0.0000,0.0000,15.2187,0.2210,0
1.0030,1,0.0000,0.0000,74.8552,0.0000,0.0000,0.0000,15.1448,0.2170,0
1.0040,1,0.0000,0.0000,74.9290,0.0000,0.0000,0.0000,15.0710,0.2170,0
1.0050,1,0.0000,0.0000,75.0026,0.0000,0.0000,0.0000,14.9974,0.2160,0
1.0060,1,0.0000,0.0000,75.0759,0.0000,0.0000,0.0000,14.9241,0.2190,0
1.0070,1,0.0000,0.0000,75.1491,0.0000,0.0000,0.0000,14.8509,0.2150,0
1.0080,1,0.0000,0.0000,75.2222,0.0000,0.0000,0.0000,14.7778,0.2190,0
1.0090,1,0.0000,0.0000,75.2950,0.0000,0.0000,0.0000,14.7050,0.2100,0
1.0100,1,0.0000,0.0000,75.3677,0.0000,0.0000,0.0000,14.6323,0.2170,0
1.0110,1,0.0000,0.0000,75.4402,0.0000,0.0000,0.0000,14.5598,0.2140,0
1.0120,1,0.0000,0.0000,75.5125,0.0000,0.0000,0.0000,14.4875,0.2140,0
1.0130,1,0.0000,0.0000,75.5846,0.0000,0.0000,0.0000,14.4154,0.2130,0
1.0140,1,0.0000,0.0000,75.6566,0.0000,0.0000,0.0000,14.3434,0.2120,0
1.0150,1,0.0000,0.0000,75.7283,0.0000,0.0000,0.0000,14.2717,0.2130,0
1.0160,1,0.0000,0.0000,75.7999,0.0000,0.0000,0.0000,14.2001,0.2190,0
1.0170,1,0.0000,0.0000,75.8713,0.0000,0.0000,0.0000,14.1287,4.2950,0
1.0180,1,0.0000,0.0000,75.9426,0.0000,0.0000,0.0000,14.0574,0.2340,0
1.0190,1,0.0000,0.0000,76.0136,0.0000,0.0000,0.0000,13.9864,0.2210,0
1.0200,1,0.0000,0.0000,76.0845,0.0000,0.0000,0.0000,13.9155,0.2170,0
1.0210,1,0.0000,0.0000,76.1552,0.0000,0.0000,0.0000,13.8448,0.2150,0
1.0220,1,0.0000,0.0000,76.2257,0.0000,0.0000,0.0000,13.7743,0.2130,0
1.0230,1,0.0000,0.0000,76.2960,0.0000,0.0000,0.0000,13.7040,0.2140,0
1.0240,1,0.0000,0.0000,76.3662,0.0000,0.0000,0.0000,13.6338,0.2140,0
1.0250,1,0.0000,0.0000,76.4361,0.0000,0.0000,0.0000,13.5639,0.2310,0
1.0260,1,0.0000,0.0000,76.5059,0.0000,0.0000,0.0000,13.4941,0.2190,0
1.0270,1,0.0000,0.0000,76.5755,0.0000,0.0000,0.0000,13.4245,0.2190,0
1.0280,1,0.0000,0.0000,76.6449,0.0000,0.0000,0.0000,13.3551,0.2140,0
1.0290,1,0.0000,0.0000,76.7142,0.0000,0.0000,0.0000,13.2858,0.2220,0
1.0300,1,0.0000,0.0000,76.7833,0.0000,0.0000,0.0000,13.2167,0.2130,0
1.0310,1,0.0000,0.0000,76.8522,0.0000,0.0000,0.0000,13.1478,0.2140,0
1.0320,1,0.0000,0.0000,76.9209,0.0000,0.0000,0.0000,13.0791,0.2140,0
1.0330,1,0.0000,0.0000,76.9894,0.0000,0.0000,0.0000,13.0106,0.2130,0
1.0340,1,0.0000,0.0000,77.0577,0.0000,0.0000,0.0000,12.9423,0.2140,0
1.0350,1,0.0000,0.0000,77.1259,0.0000,0.0000,0.0000,12.8741,0.2190,0
1.0360,1,0.0000,0.0000,77.1939,0.0000,0.0000,0.0000,12.8061,0.2180,0
1.0370,1,0.0000,0.0000,77.2617,0.0000,0.0000,0.0000,12.7383,0.2170,0
1.0380,1,0.0000,0.0000,77.3293,0.0000,0.0000,0.0000,12.6707,0.2120,0
1.0390,1,0.0000,0.0000,77.3968,0.0000,0.0000,0.0000,12.6032,0.2140,0
1.0400,1,0.0000,0.0000,77.4640,0.0000,0.0000,0.0000,12.5360,0.2150,0
1.0410,1,0.0000,0.0000,77.5311,0.0000,0.0000,0.0000,12.4689,0.2150,0
1.0420,1,0.0000,0.0000,77.5980,0.0000,0.0000,0.0000,12.4020,0.2140,0
1.0430,1,0.0000,0.0000,77.6648,0.0000,0.0000,0.0000,12.3352,0.2130,0
1.0440,1,0.0000,0.0000,77.7313,0.0000,0.0000,0.0000,12.2687,0.2200,0
1.0450,1,0.0000,0.0000,77.7977,0.0000,0.0000,0.0000,12.2023,0.2150,0
1.0460,1,0.0000,0.0000,77.8639,0.0000,0.0000,0.0000,12.1361,0.2150,0
1.0470,1,0.0000,0.0000,77.9299,0.0000,0.0000,0.0000,12.0701,0.2140,0
1.0480,1,0.0000,0.0000,77.9957,0.0000,0.0000,0.0000,12.0043,0.2190,0
1.0490,1,0.0000,0.0000,78.0614,0.0000,0.0000,0.0000,11.9386,0.2130,0
1.0500,1,0.0000,0.0000,78.1268,0.0000,0.0000,0.0000,11.8732,0.2150,0
1.0510,1,0.0000,0.0000,78.1921,0.0000,0.0000,0.0000,11.8079,0.2140,0
1.0520,1,0.0000,0.0000,78.2572,0.0000,0.0000,0.0000,11.7428,0.2140,0
1.0530,1,0.0000,0.0000,78.3222,0.0000,0.0000,0.0000,11.6778,0.2130,0
1.0540,1,0.0000,0.0000,78.3869,0.0000,0.0000,0.0000,11.6131,0.2170,0
1.0550,1,0.0000,0.0000,78.4515,0.0000,0.0000,0.0000,11.5485,0.2140,0
1.0560,1,0.0000,0.0000,78.5159,0.0000,0.0000,0.0000,11.4841,0.2170,0
1.0570,1,0.0000,0.0000,78.5801,0.0000,0.0000,0.0000,11.4199,0.2140,0
1.0580,1,0.0000,0.0000,78.6441,0.0000,0.0000,0.0000,11.3559,0.2170,0
1.0590,1,0.0000,0.0000,78.7079,0.0000,0.0000,0.0000,11.2921,0.2190,0
1.0600,1,0.0000,0.0000,78.7716,0.0000,0.0000,0.0000,11.2284,0.2180,0
1.0610,1,0.0000,0.0000,78.8351,0.0000,0.0000,0.0000,11.1649,0.2190,0
1.0620,1,0.0000,0.0000,78.8984,0.0000,0.0000,0.0000,11.1016,0.2210,0
1.0630,1,0.0000,0.0000,78.9615,0.0000,0.0000,0.0000,11.0385,0.2160,0
1.0640,1,0.0000,0.0000,79.0245,0.0000,0.0000,0.0000,10.9755,0.2210,0
1.0650,1,0.0000,0.0000,79.0873,0.0000,0.0000,0.0000,10.9127,0.2200,0
1.0660,1,0.0000,0.0000,79.1498,0.0000,0.0000,0.0000,10.8502,0.2170,0
1.0670,1,0.0000,0.0000,79.2123,0.0000,0.0000,0.0000,10.7877,0.2180,0
1.0680,1,0.0000,0.0000,79.2745,0.0000,0.0000,0.0000,10.7255,0.2190,0
1.0690,1,0.0000,0.0000,79.3365,0.0000,0.0000,0.0000,10.6635,0.2190,0
1.0700,1,0.0000,0.0000,79.3984,0.0000,0.0000,0.0000,10.6016,0.2180,0
1.0710,1,0.0000,0.0000,79.4601,0.0000,0.0000,0.0000,10.5399,0.2230,0
1.0720,1,0.0000,0.0000,79.5216,0.0000,0.0000,0.0000,10.4784,0.2210,0
1.0730,1,0.0000,0.0000,79.5829,0.0000,0.0000,0.0000,10.4171,0.2310,0
1.0740,1,0.0000,0.0000,79.6441,0.0000,0.0000,0.0000,10.3559,0.2190,0
1.0750,1,0.0000,0.0000,79.7050,0.0000,0.0000,0.0000,10.2950,0.2200,0
1.0760,1,0.0000,0.0000,79.7658,0.0000,0.0000,0.0000,10.2342,0.2190,0
1.0770,1,0.0000,0.0000,79.8264,0.0000,0.0000,0.0000,10.1736,0.2190,0
1.0780,1,0.0000,0.0000,79.8869,0.0000,0.0000,0.0000,10.1131,0.2160,0
1.0790,1,0.0000,0.0000,79.9471,0.0000,0.0000,0.0000,10.0529,0.2160,0
1.0800,1,0.0000,0.0000,80.0072,0.0000,0.0000,0.0000,9.9928,0.2190,0
1.0810,1,0.0000,0.0000,80.0671,0.0000,0.0000,0.0000,9.9329,0.2150,0
1.0820,1,0.0000,0.0000,80.1268,0.0000,0.0000,0.0000,9.8732,0.2150,0
1.0830,1,0.0000,0.0000,80.1863,0.0000,0.0000,0.0000,9.8137,0.2150,0
1.0840,1,0.0000,0.0000,80.2457,0.0000,0.0000,0.0000,9.7543,0.2160,0
1.0850,1,0.0000,0.0000,80.3048,0.0000,0.0000,0.0000,9.6952,0.2160,0
1.0860,1,0.0000,0.0000,80.3638,0.0000,0.0000,0.0000,9.6362,0.2140,0
1.0870,1,0.0000,0.0000,80.4226,0.0000,0.0000,0.0000,9.5774,0.2230,0
1.0880,1,0.0000,0.0000,80.4813,0.0000,0.0000,0.0000,9.5187,0.2130,0
1.0890,1,0.0000,0.0000,80.5397,0.0000,0.0000,0.0000,9.4603,0.2140,0
1.0900,1,0.0000,0.0000,80.5980,0.0000,0.0000,0.0000,9.4020,0.2150,0
1.0910,1,0.0000,0.0000,80.6561,0.0000,0.0000,0.0000,9.3439,0.2200,0
1.0920,1,0.0000,0.0000,80.7140,0.0000,0.0000,0.0000,9.2860,0.2180,0
1.0930,1,0.0000,0.0000,80.7717,0.0000,0.0000,0.0000,9.2283,0.2200,0
1.0940,1,0.0000,0.0000,80.8292,0.0000,0.0000,0.0000,9.1708,0.2170,0
1.0950,1,0.0000,0.0000,80.8866,0.0000,0.0000,0.0000,9.1134,0.2940,0
1.0960,1,0.0000,0.0000,80.9438,0.0000,0.0000,0.0000,9.0562,0.3820,0
1.0970,1,0.0000,0.0000,81.0008,0.0000,0.0000,0.0000,8.9992,0.3280,0
1.0980,1,0.0000,0.0000,81.0576,0.0000,0.0000,0.0000,8.9424,0.2650,0
1.0990,1,0.0000,0.0000,81.1143,0.0000,0.0000,0.0000,8.8857,0.3140,0
1.1000,1,0.0000,0.0000,81.1708,0.0000,0.0000,0.0000,8.8292,0.2640,0
1.1010,1,0.0000,0.0000,81.2270,0.0000,0.0000,0.0000,8.7730,0.3370,0
1.1020,1,0.0000,0.0000,81.2832,0.0000,0.0000,0.0000,8.7168,0.3140,0
1.1030,1,0.0000,0.0000,81.3391,0.0000,0.0000,0.0000,8.6609,0.3010,0
1.1040,1,0.0000,0.0000,81.3948,0.0000,0.0000,0.0000,8.6052,0.3000,0
1.1050,1,0.0000,0.0000,81.4504,0.0000,0.0000,0.0000,8.5496,0.3600,0
1.1060,1,0.0000,0.0000,81.5058,0.0000,0.0000,0.0000,8.4942,0.3580,0
1.1070,1,0.0000,0.0000,81.5610,0.0000,0.0000,0.0000,8.4390,0.2720,0
1.1080,1,0.0000,0.0000,81.6160,0.0000,0.0000,0.0000,8.3840,0.2840,0
1.1090,1,0.0000,0.0000,81.6709,0.0000,0.0000,0.0000,8.3291,0.3370,0
1.1100,1,0.0000,0.0000,81.7255,0.0000,0.0000,0.0000,8.2745,0.2490,0
1.1110,1,0.0000,0.0000,81.7800,0.0000,0.0000,0.0000,8.2200,0.3300,0
1.1120,1,0.0000,0.0000,81.8343,0.0000,0.0000,0.0000,8.1657,0.3320,0
1.1130,1,0.0000,0.0000,81.8885,0.0000,0.0000,0.0000,8.1115,0.3030,0
1.1140,1,0.0000,0.0000,81.9424,0.0000,0.0000,0.0000,8.0576,0.2580,0
1.1150,1,0.0000,0.0000,81.9962,0.0000,0.0000,0.0000,8.0038,0.3810,0
1.1160,1,0.0000,0.0000,82.0498,0.0000,0.0000,0.0000,7.9502,0.2930,0
1.1170,1,0.0000,0.0000,82.1032,0.0000,0.0000,0.0000,7.8968,0.2760,0
1.1180,1,0.0000,0.0000,82.1564,0.0000,0.0000,0.0000,7.8436,0.2750,0
1.1190,1,0.0000,0.0000,82.2095,0.0000,0.0000,0.0000,7.7905,0.2740,0
1.1200,1,0.0000,0.0000,82.2623,0.0000,0.0000,0.0000,7.7377,0.3290,0
1.1210,1,0.0000,0.0000,82.3150,0.0000,0.0000,0.0000,7.6850,0.3020,0
1.1220,1,0.0000,0.0000,82.3675,0.0000,0.0000,0.0000,7.6325,0.2910,0
1.1230,1,0.0000,0.0000,82.4198,0.0000,0.0000,0.0000,7.5802,0.2660,0
1.1240,1,0.0000,0.0000,82.4720,0.0000,0.0000,0.0000,7.5280,0.3350,0
1.1250,1,0.0000,0.0000,82.5240,0.0000,0.0000,0.0000,7.4760,0.2980,0
1.1260,1,0.0000,0.0000,82.5758,0.0000,0.0000,0.0000,7.4242,0.2560,0
1.1270,1,0.0000,0.0000,82.6274,0.0000,0.0000,0.0000,7.3726,0.4900,0
1.1280,1,0.0000,0.0000,82.6788,0.0000,0.0000,0.0000,7.3212,0.2660,0
1.1290,1,0.0000,0.0000,82.7300,0.0000,0.0000,0.0000,7.2700,0.2660,0
1.1300,1,0.0000,0.0000,82.7811,0.0000,0.0000,0.0000,7.2189,0.8190,0
1.1310,1,0.0000,0.0000,82.8320,0.0000,0.0000,0.0000,7.1680,0.3370,0
1.1320,1,0.0000,0.0000,82.8827,0.0000,0.0000,0.0000,7.1173,0.2960,0
1.1330,1,0.0000,0.0000,82.9332,0.0000,0.0000,0.0000,7.0668,0.3180,0
1.1340,1,0.0000,0.0000,82.9836,0.0000,0.0000,0.0000,7.0164,0.3000,0
1.1350,1,0.0000,0.0000,83.0338,0.0000,0.0000,0.0000,6.9662,0.3120,0
1.1360,1,0.0000,0.0000,83.0837,0.0000,0.0000,0.0000,6.9163,0.3510,0
1.1370,1,0.0000,0.0000,83.1335,0.0000,0.0000,0.0000,6.8665,0.3680,0
1.1380,1,0.0000,0.0000,83.1832,0.0000,0.0000,0.0000,6.8168,0.3850,0
1.1390,1,0.0000,0.0000,83.2326,0.0000,0.0000,0.0000,6.7674,0.5220,0
1.1400,1,0.0000,0.0000,83.2819,0.0000,0.0000,0.0000,6.7181,0.2200,0
1.1410,1,0.0000,0.0000,83.3310,0.0000,0.0000,0.0000,6.6690,0.2160,0
1.1420,1,0.0000,0.0000,83.3799,0.0000,0.0000,0.0000,6.6201,0.2130,0
1.1430,1,0.0000,0.0000,83.4286,0.0000,0.0000,0.0000,6.5714,0.2120,0
1.1440,1,0.0000,0.0000,83.4772,0.0000,0.0000,0.0000,6.5228,0.2120,0
1.1450,1,0.0000,0.0000,83.5255,0.0000,0.0000,0.0000,6.4745,0.2150,0
1.1460,1,0.0000,0.0000,83.5737,0.0000,0.0000,0.0000,6.4263,0.2140,0
1.1470,1,0.0000,0.0000,83.6217,0.0000,0.0000,0.0000,6.3783,0.2150,0
1.1480,1,0.0000,0.0000,83.6696,0.0000,0.0000,0.0000,6.3304,0.2130,0
1.1490,1,0.0000,0.0000,83.7172,0.0000,0.0000,0.0000,6.2828,0.2170,0
1.1500,1,0.0000,0.0000,83.7647,0.0000,0.0000,0.0000,6.2353,0.2160,0
1.1510,1,0.0000,0.0000,83.8120,0.0000,0.0000,0.0000,6.1880,0.2130,0
1.1520,1,0.0000,0.0000,83.8591,0.0000,0.0000,0.0000,6.1409,0.2150,0
1.1530,1,0.0000,0.0000,83.9060,0.0000,0.0000,0.0000,6.0940,0.2420,0
1.1540,1,0.0000,0.0000,83.9528,0.0000,0.0000,0.0000,6.0472,0.2120,0
1.1550,1,0.0000,0.0000,83.9993,0.0000,0.0000,0.0000,6.0007,0.2880,0
1.1560,1,0.0000,0.0000,84.0457,0.0000,0.0000,0.0000,5.9543,0.2140,0
1.1570,1,0.0000,0.0000,84.0919,0.0000,0.0000,0.0000,5.9081,0.2130,0
1.1580,1,0.0000,0.0000,84.1379,0.0000,0.0000,0.0000,5.8621,0.2150,0
1.1590,1,0.0000,0.0000,84.1838,0.0000,0.0000,0.0000,5.8162,0.2150,0
1.1600,1,0.0000,0.0000,84.2295,0.0000,0.0000,0.0000,5.7705,0.2160,0
1.1610,1,0.0000,0.0000,84.2749,0.0000,0.0000,0.0000,5.7251,0.2110,0
1.1620,1,0.0000,0.0000,84.3203,0.0000,0.0000,0.0000,5.6797,0.2140,0
1.1630,1,0.0000,0.0000,84.3654,0.0000,0.0000,0.0000,5.6346,0.2140,0
1.1640,1,0.0000,0.0000,84.4103,0.0000,0.0000,0.0000,5.5897,0.2170,0
1.1650,1,0.0000,0.0000,84.4551,0.0000,0.0000,0.0000,5.5449,0.2130,0
1.1660,1,0.0000,0.0000,84.4997,0.0000,0.0000,0.0000,5.5003,0.2110,0
1.1670,1,0.0000,0.0000,84.5441,0.0000,0.0000,0.0000,5.4559,0.2240,0
1.1680,1,0.0000,0.0000,84.5883,0.0000,0.0000,0.0000,5.4117,0.2190,0
1.1690,1,0.0000,0.0000,84.6324,0.0000,0.0000,0.0000,5.3676,0.2170,0
1.1700,1,0.0000,0.0000,84.6762,0.0000,0.0000,0.0000,5.3238,0.2130,0
1.1710,1,0.0000,0.0000,84.7199,0.0000,0.0000,0.0000,5.2801,0.2130,0
1.1720,1,0.0000,0.0000,84.7634,0.0000,0.0000,0.0000,5.2366,0.2130,0
1.1730,1,0.0000,0.0000,84.8068,0.0000,0.0000,0.0000,5.1932,0.2120,0
1.1740,1,0.0000,0.0000,84.8499,0.0000,0.0000,0.0000,5.1501,0.2120,0
1.1750,1,0.0000,0.0000,84.8929,0.0000,0.0000,0.0000,5.1071,0.6480,0
1.1760,1,0.0000,0.0000,84.9357,0.0000,0.0000,0.0000,5.0643,0.2110,0
1.1770,1,0.0000,0.0000,84.9783,0.0000,0.0000,0.0000,5.0217,0.2110,0
1.1780,1,0.0000,0.0000,85.0207,0.0000,0.0000,0.0000,4.9793,0.2110,0
1.1790,1,0.0000,0.0000,85.0630,0.0000,0.0000,0.0000,4.9370,0.2130,0
1.1800,1,0.0000,0.0000,85.1050,0.0000,0.0000,0.0000,4.8950,0.2140,0
1.1810,1,0.0000,0.0000,85.1469,0.0000,0.0000,0.0000,4.8531,0.2100,0
1.1820,1,0.0000,0.0000,85.1886,0.0000,0.0000,0.0000,4.8114,0.2130,0
1.1830,1,0.0000,0.0000,85.2302,0.0000,0.0000,0.0000,4.7698,0.2090,0
1.1840,1,0.0000,0.0000,85.2715,0.0000,0.0000,0.0000,4.7285,0.2160,0
1.1850,1,0.0000,0.0000,85.3127,0.0000,0.0000,0.0000,4.6873,0.2170,0
1.1860,1,0.0000,0.0000,85.3537,0.0000,0.0000,0.0000,4.6463,0.2190,0
1.1870,1,0.0000,0.0000,85.3945,0.0000,0.0000,0.0000,4.6055,0.2190,0
1.1880,1,0.0000,0.0000,85.4351,0.0000,0.0000,0.0000,4.5649,0.2180,0
1.1890,1,0.0000,0.0000,85.4755,0.0000,0.0000,0.0000,4.5245,0.2170,0
1.1900,1,0.0000,0.0000,85.5158,0.0000,0.0000,0.0000,4.4842,0.2130,0
1.1910,1,0.0000,0.0000,85.5559,0.0000,0.0000,0.0000,4.4441,0.2150,0
1.1920,1,0.0000,0.0000,85.5958,0.0000,0.0000,0.0000,4.4042,0.2150,0
1.1930,1,0.0000,0.0000,85.6355,0.0000,0.0000,0.0000,4.3645,0.2130,0
1.1940,1,0.0000,0.0000,85.6751,0.0000,0.0000,0.0000,4.3249,0.2340,0
1.1950,1,0.0000,0.0000,85.7145,0.0000,0.0000,0.0000,4.2855,0.2180,0
1.1960,1,0.0000,0.0000,85.7536,0.0000,0.0000,0.0000,4.2464,0.3060,0
1.1970,1,0.0000,0.0000,85.7927,0.0000,0.0000,0.0000,4.2073,0.2310,0
1.1980,1,0.0000,0.0000,85.8315,0.0000,0.0000,0.0000,4.1685,0.2150,0
1.1990,1,0.0000,0.0000,85.8701,0.0000,0.0000,0.0000,4.1299,0.2150,0
1.2000,1,0.0000,0.0000,85.9086,0.0000,0.0000,0.0000,4.0914,0.2140,0
1.2010,1,0.0000,0.0000,85.9469,0.0000,0.0000,0.0000,4.0531,0.2260,0
1.2020,1,0.0000,0.0000,85.9850,0.0000,0.0000,0.0000,4.0150,0.2190,0
1.2030,1,0.0000,0.0000,86.0229,0.0000,0.0000,0.0000,3.9771,0.2180,0
1.2040,1,0.0000,0.0000,86.0607,0.0000,0.0000,0.0000,3.9393,0.2160,0
1.2050,1,0.0000,0.0000,86.0982,0.0000,0.0000,0.0000,3.9018,0.2160,0
1.2060,1,0.0000,0.0000,86.1356,0.0000,0.0000,0.0000,3.8644,0.2150,0
1.2070,1,0.0000,0.0000,86.1728,0.0000,0.0000,0.0000,3.8272,0.2170,0
1.2080,1,0.0000,0.0000,86.2099,0.0000,0.0000,0.0000,3.7901,0.2170,0
1.2090,1,0.0000,0.0000,86.2467,0.0000,0.0000,0.0000,3.7533,0.2160,0
1.2100,1,0.0000,0.0000,86.2834,0.0000,0.0000,0.0000,3.7166,0.2160,0
1.2110,1,0.0000,0.0000,86.3199,0.0000,0.0000,0.0000,3.6801,0.2160,0
1.2120,1,0.0000,0.0000,86.3562,0.0000,0.0000,0.0000,3.6438,0.2170,0
1.2130,1,0.0000,0.0000,86.3923,0.0000,0.0000,0.0000,3.6077,0.2190,0
1.2140,1,0.0000,0.0000,86.4283,0.0000,0.0000,0.0000,3.5717,0.2150,0
1.2150,1,0.0000,0.0000,86.4640,0.0000,0.0000,0.0000,3.5360,0.2170,0
1.2160,1,0.0000,0.0000,86.4996,0.0000,0.0000,0.0000,3.5004,0.2170,0
1.2170,1,0.0000,0.0000,86.5350,0.0000,0.0000,0.0000,3.4650,0.2150,0
1.2180,1,0.0000,0.0000,86.5703,0.0000,0.0000,0.0000,3.4297,0.2150,0
1.2190,1,0.0000,0.0000,86.6053,0.0000,0.0000,0.0000,3.3947,0.2180,0
1.2200,1,0.0000,0.0000,86.6402,0.0000,0.0000,0.0000,3.3598,0.2140,0
1.2210,1,0.0000,0.0000,86.6749,0.0000,0.0000,0.0000,3.3251,0.2920,0
1.2220,1,0.0000,0.0000,86.7094,0.0000,0.0000,0.0000,3.2906,0.2120,0
1.2230,1,0.0000,0.0000,86.7437,0.0000,0.0000,0.0000,3.2563,0.2110,0
1.2240,1,0.0000,0.0000,86.7778,0.0000,0.0000,0.0000,3.2222,0.2120,0
1.2250,1,0.0000,0.0000,86.8118,0.0000,0.0000,0.0000,3.1882,0.2130,0
1.2260,1,0.0000,0.0000,86.8456,0.0000,0.0000,0.0000,3.1544,0.2140,0
1.2270,1,0.0000,0.0000,86.8792,0.0000,0.0000,0.0000,3.1208,0.2160,0
1.2280,1,0.0000,0.0000,86.9126,0.0000,0.0000,0.0000,3.0874,0.2150,0
1.2290,1,0.0000,0.0000,86.9459,0.0000,0.0000,0.0000,3.0541,0.2140,0
1.2300,1,0.0000,0.0000,86.9790,0.0000,0.0000,0.0000,3.0210,0.2120,0
1.2310,1,0.0000,0.0000,87.0118,0.0000,0.0000,0.0000,2.9882,0.2140,0
1.2320,1,0.0000,0.0000,87.0445,0.0000,0.0000,0.0000,2.9555,0.2120,0
1.2330,1,0.0000,0.0000,87.0771,0.0000,0.0000,0.0000,2.9229,0.2190,0
1.2340,1,0.0000,0.0000,87.1094,0.0000,0.0000,0.0000,2.8906,0.2130,0
1.2350,1,0.0000,0.0000,87.1416,0.0000,0.0000,0.0000,2.8584,0.2170,0
1.2360,1,0.0000,0.0000,87.1736,0.0000,0.0000,0.0000,2.8264,0.2120,0
1.2370,1,0.0000,0.0000,87.2054,0.0000,0.0000,0.0000,2.7946,0.2120,0
1.2380,1,0.0000,0.0000,87.2370,0.0000,0.0000,0.0000,2.7630,0.2190,0
1.2390,1,0.0000,0.0000,87.2685,0.0000,0.0000,0.0000,2.7315,0.2140,0
1.2400,1,0.0000,0.0000,87.2997,0.0000,0.0000,0.0000,2.7003,0.2160,0
1.2410,1,0.0000,0.0000,87.3308,0.0000,0.0000,0.0000,2.6692,0.2120,0
1.2420,1,0.0000,0.0000,87.3617,0.0000,0.0000,0.0000,2.6383,0.2120,0
1.2430,1,0.0000,0.0000,87.3925,0.0000,0.0000,0.0000,2.6075,0.2130,0
1.2440,1,0.0000,0.0000,87.4230,0.0000,0.0000,0.0000,2.5770,0.2130,0
1.2450,1,0.0000,0.0000,87.4534,0.0000,0.0000,0.0000,2.5466,0.2110,0
1.2460,1,0.0000,0.0000,87.4836,0.0000,0.0000,0.0000,2.5164,0.2210,0
1.2470,1,0.0000,0.0000,87.5136,0.0000,0.0000,0.0000,2.4864,0.2110,0
1.2480,1,0.0000,0.0000,87.5434,0.0000,0.0000,0.0000,2.4566,0.3160,0
