Time,J1,J2,J3,J4,J5,J6,TCP_X,TCP_Y,TCP_Z
2.7790,-0.0547,-7.5904,14.8203,0.0028,-7.6526,0.0519,-0.0124,0.0345,1.4426
2.7800,-0.0547,-7.5920,14.8232,0.0028,-7.6539,0.0519,-0.0124,0.0345,1.4426
2.7810,-0.0547,-7.5935,14.8262,0.0028,-7.6553,0.0519,-0.0124,0.0345,1.4426
2.7820,-0.0547,-7.5951,14.8292,0.0028,-7.6566,0.0519,-0.0124,0.0345,1.4426
2.7830,-0.0547,-7.5966,14.8321,0.0028,-7.6580,0.0519,-0.0124,0.0345,1.4426
2.7840,-0.0547,-7.5982,14.8351,0.0028,-7.6594,0.0519,-0.0124,0.0345,1.4426
2.7850,-0.0547,-7.5997,14.8380,0.0028,-7.6607,0.0519,-0.0124,0.0345,1.4426
2.7860,-0.0547,-7.6013,14.8410,0.0028,-7.6621,0.0519,-0.0124,0.0345,1.4426
2.7870,-0.0547,-7.6028,14.8439,0.0028,-7.6634,0.0519,-0.0124,0.0345,1.4426
2.7880,-0.0547,-7.6044,14.8469,0.0028,-7.6648,0.0519,-0.0124,0.0345,1.4426
2.7890,-0.0547,-7.6059,14.8498,0.0028,-7.6662,0.0519,-0.0124,0.0345,1.4426
2.7900,-0.0547,-7.6075,14.8527,0.0028,-7.6675,0.0519,-0.0124,0.0345,1.4426
2.7910,-0.0547,-7.6090,14.8557,0.0028,-7.6689,0.0519,-0.0124,0.0345,1.4426
2.7920,-0.0547,-7.6106,14.8586,0.0028,-7.6702,0.0519,-0.0124,0.0345,1.4426
2.7930,-0.0547,-7.6121,14.8616,0.0028,-7.6716,0.0519,-0.0124,0.0345,1.4426
2.7940,-0.0547,-7.6136,14.8645,0.0028,-7.6729,0.0519,-0.0124,0.0345,1.4426
2.7950,-0.0547,-7.6152,14.8675,0.0028,-7.6743,0.0519,-0.0125,0.0345,1.4426
2.7960,-0.0547,-7.6167,14.8704,0.0028,-7.6757,0.0519,-0.0125,0.0345,1.4426
2.7970,-0.0547,-7.6183,14.8734,0.0028,-7.6770,0.0519,-0.0125,0.0345,1.4425
2.7980,-0.0547,-7.6198,14.8763,0.0028,-7.6784,0.0519,-0.0125,0.0345,1.4425
2.7990,-0.0547,-7.6214,14.8792,0.0028,-7.6797,0.0519,-0.0125,0.0345,1.4425
2.8000,-0.0547,-7.6229,14.8822,0.0028,-7.6811,0.0519,-0.0125,0.0345,1.4425
2.8010,-0.0547,-7.6245,14.8851,0.0028,-7.6824,0.0519,-0.0125,0.0345,1.4425
2.8020,-0.0547,-7.6260,14.8881,0.0028,-7.6838,0.0519,-0.0125,0.0345,1.4425
2.8030,-0.0547,-7.6275,14.8910,0.0028,-7.6851,0.0519,-0.0125,0.0345,1.4425
2.8040,-0.0547,-7.6291,14.8940,0.0028,-7.6865,0.0519,-0.0125,0.0345,1.4425
2.8050,-0.0547,-7.6306,14.8969,0.0028,-7.6878,0.0519,-0.0125,0.0345,1.4425
2.8060,-0.0547,-7.6322,14.8998,0.0028,-7.6892,0.0519,-0.0125,0.0345,1.4425
2.8070,-0.0547,-7.6337,14.9028,0.0028,-7.6906,0.0519,-0.0125,0.0345,1.4425
2.8080,-0.0547,-7.6353,14.9057,0.0028,-7.6919,0.0519,-0.0125,0.0345,1.4425
2.8090,-0.0547,-7.6368,14.9086,0.0028,-7.6933,0.0519,-0.0125,0.0345,1.4425
2.8100,-0.0547,-7.6383,14.9116,0.0028,-7.6946,0.0519,-0.0125,0.0345,1.4425
2.8110,-0.0547,-7.6399,14.9145,0.0028,-7.6960,0.0519,-0.0125,0.0345,1.4425
2.8120,-0.0546,-7.6414,14.9174,0.0028,-7.6973,0.0519,-0.0125,0.0345,1.4425
2.8130,-0.0546,-7.6430,14.9204,0.0028,-7.6987,0.0519,-0.0125,0.0345,1.4425
2.8140,-0.0546,-7.6445,14.9233,0.0028,-7.7000,0.0519,-0.0125,0.0345,1.4425
2.8150,-0.0546,-7.6460,14.9262,0.0028,-7.7014,0.0519,-0.0125,0.0345,1.4425
2.8160,-0.0546,-7.6476,14.9292,0.0028,-7.7027,0.0519,-0.0125,0.0345,1.4425
2.8170,-0.0546,-7.6491,14.9321,0.0028,-7.7041,0.0519,-0.0125,0.0345,1.4425
2.8180,-0.0546,-7.6507,14.9350,0.0028,-7.7054,0.0519,-0.0125,0.0345,1.4425
2.8190,-0.0546,-7.6522,14.9380,0.0028,-7.7068,0.0519,-0.0125,0.0345,1.4425
2.8200,-0.0546,-7.6537,14.9409,0.0028,-7.7081,0.0519,-0.0125,0.0345,1.4425
2.8210,-0.0546,-7.6553,14.9438,0.0028,-7.7095,0.0519,-0.0125,0.0345,1.4425
2.8220,-0.0546,-7.6568,14.9468,0.0028,-7.7108,0.0519,-0.0125,0.0345,1.4425
2.8230,-0.0546,-7.6584,14.9497,0.0028,-7.7122,0.0519,-0.0125,0.0345,1.4424
2.8240,-0.0546,-7.6599,14.9526,0.0028,-7.7135,0.0519,-0.0125,0.0345,1.4424
2.8250,-0.0546,-7.6614,14.9556,0.0028,-7.7149,0.0519,-0.0125,0.0345,1.4424
2.8260,-0.0546,-7.6630,14.9585,0.0028,-7.7162,0.0519,-0.0125,0.0345,1.4424
2.8270,-0.0546,-7.6645,14.9614,0.0028,-7.7176,0.0519,-0.0125,0.0345,1.4424
2.8280,-0.0546,-7.6660,14.9643,0.0028,-7.7189,0.0519,-0.0126,0.0345,1.4424
2.8290,-0.0546,-7.6676,14.9673,0.0028,-7.7203,0.0519,-0.0126,0.0345,1.4424
2.8300,-0.0546,-7.6691,14.9702,0.0028,-7.7216,0.0519,-0.0126,0.0345,1.4424
2.8310,-0.0546,-7.6707,14.9731,0.0028,-7.7229,0.0519,-0.0126,0.0345,1.4424
2.8320,-0.0546,-7.6722,14.9760,0.0028,-7.7243,0.0519,-0.0126,0.0345,1.4424
2.8330,-0.0546,-7.6737,14.9790,0.0028,-7.7256,0.0519,-0.0126,0.0345,1.4424
2.8340,-0.0546,-7.6753,14.9819,0.0028,-7.7270,0.0519,-0.0126,0.0345,1.4424
2.8350,-0.0546,-7.6768,14.9848,0.0028,-7.7283,0.0519,-0.0126,0.0345,1.4424
2.8360,-0.0546,-7.6783,14.9877,0.0028,-7.7297,0.0519,-0.0126,0.0345,1.4424
2.8370,-0.0546,-7.6799,14.9906,0.0028,-7.7310,0.0519,-0.0126,0.0345,1.4424
2.8380,-0.0546,-7.6814,14.9936,0.0028,-7.7324,0.0519,-0.0126,0.0345,1.4424
2.8390,-0.0546,-7.6829,14.9965,0.0028,-7.7337,0.0519,-0.0126,0.0345,1.4424
2.8400,-0.0546,-7.6845,14.9994,0.0028,-7.7350,0.0519,-0.0126,0.0345,1.4424
2.8410,-0.0546,-7.6860,15.0023,0.0028,-7.7364,0.0519,-0.0126,0.0345,1.4424
2.8420,-0.0546,-7.6875,15.0052,0.0028,-7.7377,0.0519,-0.0126,0.0345,1.4424
2.8430,-0.0546,-7.6891,15.0082,0.0028,-7.7391,0.0519,-0.0126,0.0345,1.4424
2.8440,-0.0546,-7.6906,15.0111,0.0028,-7.7404,0.0519,-0.0126,0.0345,1.4424
2.8450,-0.0546,-7.6921,15.0140,0.0028,-7.7418,0.0519,-0.0126,0.0345,1.4424
2.8460,-0.0546,-7.6937,15.0169,0.0028,-7.7431,0.0519,-0.0126,0.0345,1.4424
2.8470,-0.0546,-7.6952,15.0198,0.0028,-7.7444,0.0519,-0.0126,0.0345,1.4424
2.8480,-0.0546,-7.6967,15.0227,0.0028,-7.7458,0.0519,-0.0126,0.0345,1.4423
2.8490,-0.0546,-7.6983,15.0257,0.0028,-7.7471,0.0519,-0.0126,0.0345,1.4423
2.8500,-0.0546,-7.6998,15.0286,0.0028,-7.7485,0.0519,-0.0126,0.0345,1.4423
2.8510,-0.0546,-7.7013,15.0315,0.0028,-7.7498,0.0519,-0.0126,0.0345,1.4423
2.8520,-0.0546,-7.7029,15.0344,0.0028,-7.7512,0.0519,-0.0126,0.0345,1.4423
2.8530,-0.0546,-7.7044,15.0373,0.0028,-7.7525,0.0518,-0.0126,0.0345,1.4423
2.8540,-0.0546,-7.7059,15.0402,0.0028,-7.7538,0.0518,-0.0126,0.0345,1.4423
2.8550,-0.0546,-7.7074,15.0431,0.0027,-7.7552,0.0518,-0.0126,0.0345,1.4423
2.8560,-0.0546,-7.7090,15.0461,0.0027,-7.7565,0.0518,-0.0126,0.0345,1.4423
2.8570,-0.0546,-7.7105,15.0490,0.0027,-7.7579,0.0518,-0.0126,0.0345,1.4423
2.8580,-0.0546,-7.7120,15.0519,0.0027,-7.7592,0.0518,-0.0126,0.0345,1.4423
2.8590,-0.0546,-7.7136,15.0548,0.0027,-7.7605,0.0518,-0.0126,0.0345,1.4423
2.8600,-0.0546,-7.7151,15.0577,0.0027,-7.7619,0.0518,-0.0126,0.0345,1.4423
2.8610,-0.0546,-7.7166,15.0606,0.0027,-7.7632,0.0518,-0.0126,0.0345,1.4423
2.8620,-0.0546,-7.7181,15.0635,0.0027,-7.7645,0.0518,-0.0127,0.0345,1.4423
2.8630,-0.0546,-7.7197,15.0664,0.0027,-7.7659,0.0518,-0.0127,0.0345,1.4423
2.8640,-0.0546,-7.7212,15.0693,0.0027,-7.7672,0.0518,-0.0127,0.0345,1.4423
2.8650,-0.0546,-7.7227,15.0722,0.0027,-7.7686,0.0518,-0.0127,0.0345,1.4423
2.8660,-0.0546,-7.7243,15.0751,0.0027,-7.7699,0.0518,-0.0127,0.0345,1.4423
2.8670,-0.0546,-7.7258,15.0780,0.0027,-7.7712,0.0518,-0.0127,0.0345,1.4423
2.8680,-0.0545,-7.7273,15.0809,0.0027,-7.7726,0.0518,-0.0127,0.0345,1.4423
2.8690,-0.0545,-7.7288,15.0838,0.0027,-7.7739,0.0518,-0.0127,0.0345,1.4423
2.8700,-0.0545,-7.7304,15.0868,0.0027,-7.7752,0.0518,-0.0127,0.0345,1.4423
2.8710,-0.0545,-7.7319,15.0897,0.0027,-7.7766,0.0518,-0.0127,0.0345,1.4423
2.8720,-0.0545,-7.7334,15.0926,0.0027,-7.7779,0.0518,-0.0127,0.0345,1.4423
2.8730,-0.0545,-7.7349,15.0955,0.0027,-7.7792,0.0518,-0.0127,0.0345,1.4422
2.8740,-0.0545,-7.7365,15.0984,0.0027,-7.7806,0.0518,-0.0127,0.0345,1.4422
2.8750,-0.0545,-7.7380,15.1013,0.0027,-7.7819,0.0518,-0.0127,0.0345,1.4422
2.8760,-0.0545,-7.7395,15.1042,0.0027,-7.7832,0.0518,-0.0127,0.0345,1.4422
2.8770,-0.0545,-7.7410,15.1071,0.0027,-7.7846,0.0518,-0.0127,0.0345,1.4422
2.8780,-0.0545,-7.7426,15.1100,0.0027,-7.7859,0.0518,-0.0127,0.0345,1.4422
2.8790,-0.0545,-7.7441,15.1129,0.0027,-7.7872,0.0518,-0.0127,0.0345,1.4422
2.8800,-0.0545,-7.7456,15.1158,0.0027,-7.7886,0.0518,-0.0127,0.0345,1.4422
2.8810,-0.0545,-7.7471,15.1187,0.0027,-7.7899,0.0518,-0.0127,0.0345,1.4422
2.8820,-0.0545,-7.7487,15.1216,0.0027,-7.7912,0.0518,-0.0127,0.0345,1.4422
2.8830,-0.0545,-7.7502,15.1244,0.0027,-7.7926,0.0518,-0.0127,0.0345,1.4422
2.8840,-0.0545,-7.7517,15.1273,0.0027,-7.7939,0.0518,-0.0127,0.0345,1.4422
2.8850,-0.0545,-7.7532,15.1302,0.0027,-7.7952,0.0518,-0.0127,0.0345,1.4422
2.8860,-0.0545,-7.7548,15.1331,0.0027,-7.7966,0.0518,-0.0127,0.0345,1.4422
2.8870,-0.0545,-7.7563,15.1360,0.0027,-7.7979,0.0518,-0.0127,0.0345,1.4422
2.8880,-0.0545,-7.7578,15.1389,0.0027,-7.7992,0.0518,-0.0127,0.0345,1.4422
2.8890,-0.0545,-7.7593,15.1418,0.0027,-7.8006,0.0518,-0.0127,0.0345,1.4422
2.8900,-0.0545,-7.7608,15.1447,0.0027,-7.8019,0.0518,-0.0127,0.0345,1.4422
2.8910,-0.0545,-7.7624,15.1476,0.0027,-7.8032,0.0518,-0.0127,0.0345,1.4422
2.8920,-0.0545,-7.7639,15.1505,0.0027,-7.8045,0.0518,-0.0127,0.0345,1.4422
2.8930,-0.0545,-7.7654,15.1534,0.0027,-7.8059,0.0518,-0.0127,0.0345,1.4422
2.8940,-0.0545,-7.7669,15.1563,0.0027,-7.8072,0.0518,-0.0127,0.0345,1.4422
2.8950,-0.0545,-7.7684,15.1592,0.0027,-7.8085,0.0518,-0.0127,0.0345,1.4422
2.8960,-0.0545,-7.7700,15.1621,0.0027,-7.8099,0.0518,-0.0128,0.0345,1.4422
2.8970,-0.0545,-7.7715,15.1649,0.0027,-7.8112,0.0518,-0.0128,0.0345,1.4422
2.8980,-0.0545,-7.7730,15.1678,0.0027,-7.8125,0.0518,-0.0128,0.0345,1.4422
2.8990,-0.0545,-7.7745,15.1707,0.0027,-7.8138,0.0518,-0.0128,0.0345,1.4421
2.9000,-0.0545,-7.7760,15.1736,0.0027,-7.8152,0.0518,-0.0128,0.0345,1.4421
2.9010,-0.0545,-7.7776,15.1765,0.0027,-7.8165,0.0518,-0.0128,0.0345,1.4421
2.9020,-0.0545,-7.7791,15.1794,0.0027,-7.8178,0.0518,-0.0128,0.0345,1.4421
2.9030,-0.0545,-7.7806,15.1823,0.0027,-7.8191,0.0518,-0.0128,0.0345,1.4421
2.9040,-0.0545,-7.7821,15.1852,0.0027,-7.8205,0.0518,-0.0128,0.0345,1.4421
2.9050,-0.0545,-7.7836,15.1880,0.0027,-7.8218,0.0518,-0.0128,0.0345,1.4421
2.9060,-0.0545,-7.7851,15.1909,0.0027,-7.8231,0.0518,-0.0128,0.0345,1.4421
2.9070,-0.0545,-7.7867,15.1938,0.0027,-7.8245,0.0518,-0.0128,0.0345,1.4421
2.9080,-0.0545,-7.7882,15.1967,0.0027,-7.8258,0.0518,-0.0128,0.0345,1.4421
2.9090,-0.0545,-7.7897,15.1996,0.0027,-7.8271,0.0518,-0.0128,0.0345,1.4421
2.9100,-0.0545,-7.7912,15.2025,0.0027,-7.8284,0.0518,-0.0128,0.0345,1.4421
2.9110,-0.0545,-7.7927,15.2053,0.0027,-7.8298,0.0518,-0.0128,0.0345,1.4421
2.9120,-0.0545,-7.7942,15.2082,0.0027,-7.8311,0.0518,-0.0128,0.0345,1.4421
2.9130,-0.0545,-7.7958,15.2111,0.0027,-7.8324,0.0518,-0.0128,0.0345,1.4421
2.9140,-0.0545,-7.7973,15.2140,0.0027,-7.8337,0.0518,-0.0128,0.0345,1.4421
2.9150,-0.0545,-7.7988,15.2169,0.0027,-7.8350,0.0518,-0.0128,0.0345,1.4421
2.9160,-0.0545,-7.8003,15.2197,0.0027,-7.8364,0.0518,-0.0128,0.0345,1.4421
2.9170,-0.0545,-7.8018,15.2226,0.0027,-7.8377,0.0518,-0.0128,0.0345,1.4421
2.9180,-0.0545,-7.8033,15.2255,0.0027,-7.8390,0.0518,-0.0128,0.0345,1.4421
2.9190,-0.0545,-7.8048,15.2284,0.0027,-7.8403,0.0518,-0.0128,0.0345,1.4421
2.9200,-0.0544,-7.8064,15.2313,0.0027,-7.8417,0.0518,-0.0128,0.0345,1.4421
2.9210,-0.0544,-7.8079,15.2341,0.0027,-7.8430,0.0518,-0.0128,0.0345,1.4421
2.9220,-0.0544,-7.8094,15.2370,0.0027,-7.8443,0.0518,-0.0128,0.0345,1.4421
2.9230,-0.0544,-7.8109,15.2399,0.0027,-7.8456,0.0518,-0.0128,0.0345,1.4421
2.9240,-0.0544,-7.8124,15.2428,0.0027,-7.8469,0.0518,-0.0128,0.0345,1.4420
2.9250,-0.0544,-7.8139,15.2456,0.0027,-7.8483,0.0518,-0.0128,0.0345,1.4420
2.9260,-0.0544,-7.8154,15.2485,0.0027,-7.8496,0.0518,-0.0128,0.0345,1.4420
2.9270,-0.0544,-7.8169,15.2514,0.0027,-7.8509,0.0518,-0.0128,0.0345,1.4420
2.9280,-0.0544,-7.8185,15.2543,0.0027,-7.8522,0.0518,-0.0128,0.0345,1.4420
2.9290,-0.0544,-7.8200,15.2571,0.0027,-7.8535,0.0518,-0.0128,0.0345,1.4420
2.9300,-0.0544,-7.8215,15.2600,0.0027,-7.8549,0.0518,-0.0129,0.0345,1.4420
2.9310,-0.0544,-7.8230,15.2629,0.0027,-7.8562,0.0518,-0.0129,0.0345,1.4420
2.9320,-0.0544,-7.8245,15.2657,0.0027,-7.8575,0.0518,-0.0129,0.0345,1.4420
2.9330,-0.0544,-7.8260,15.2686,0.0027,-7.8588,0.0518,-0.0129,0.0345,1.4420
2.9340,-0.0544,-7.8275,15.2715,0.0027,-7.8601,0.0518,-0.0129,0.0345,1.4420
2.9350,-0.0544,-7.8290,15.2744,0.0027,-7.8615,0.0518,-0.0129,0.0345,1.4420
2.9360,-0.0544,-7.8305,15.2772,0.0027,-7.8628,0.0518,-0.0129,0.0345,1.4420
2.9370,-0.0544,-7.8320,15.2801,0.0027,-7.8641,0.0517,-0.0129,0.0345,1.4420
2.9380,-0.0544,-7.8336,15.2830,0.0027,-7.8654,0.0517,-0.0129,0.0345,1.4420
2.9390,-0.0544,-7.8351,15.2858,0.0027,-7.8667,0.0517,-0.0129,0.0345,1.4420
2.9400,-0.0544,-7.8366,15.2887,0.0027,-7.8680,0.0517,-0.0129,0.0345,1.4420
2.9410,-0.0544,-7.8381,15.2916,0.0027,-7.8694,0.0517,-0.0129,0.0345,1.4420
2.9420,-0.0544,-7.8396,15.2944,0.0027,-7.8707,0.0517,-0.0129,0.0345,1.4420
2.9430,-0.0544,-7.8411,15.2973,0.0027,-7.8720,0.0517,-0.0129,0.0345,1.4420
2.9440,-0.0544,-7.8426,15.3002,0.0027,-7.8733,0.0517,-0.0129,0.0345,1.4420
2.9450,-0.0544,-7.8441,15.3030,0.0027,-7.8746,0.0517,-0.0129,0.0345,1.4420
2.9460,-0.0544,-7.8456,15.3059,0.0027,-7.8759,0.0517,-0.0129,0.0345,1.4420
2.9470,-0.0544,-7.8471,15.3087,0.0027,-7.8772,0.0517,-0.0129,0.0345,1.4420
2.9480,-0.0544,-7.8486,15.3116,0.0027,-7.8786,0.0517,-0.0129,0.0345,1.4420
2.9490,-0.0544,-7.8501,15.3145,0.0027,-7.8799,0.0517,-0.0129,0.0345,1.4419
2.9500,-0.0544,-7.8517,15.3173,0.0027,-7.8812,0.0517,-0.0129,0.0345,1.4419
2.9510,-0.0544,-7.8532,15.3202,0.0027,-7.8825,0.0517,-0.0129,0.0345,1.4419
2.9520,-0.0544,-7.8547,15.3231,0.0027,-7.8838,0.0517,-0.0129,0.0345,1.4419
2.9530,-0.0544,-7.8562,15.3259,0.0027,-7.8851,0.0517,-0.0129,0.0345,1.4419
2.9540,-0.0544,-7.8577,15.3288,0.0027,-7.8864,0.0517,-0.0129,0.0345,1.4419
2.9550,-0.0544,-7.8592,15.3316,0.0027,-7.8878,0.0517,-0.0129,0.0345,1.4419
2.9560,-0.0544,-7.8607,15.3345,0.0027,-7.8891,0.0517,-0.0129,0.0345,1.4419
2.9570,-0.0544,-7.8622,15.3374,0.0027,-7.8904,0.0517,-0.0129,0.0345,1.4419
2.9580,-0.0544,-7.8637,15.3402,0.0027,-7.8917,0.0517,-0.0129,0.0345,1.4419
2.9590,-0.0544,-7.8652,15.3431,0.0027,-7.8930,0.0517,-0.0129,0.0345,1.4419
2.9600,-0.0544,-7.8667,15.3459,0.0027,-7.8943,0.0517,-0.0129,0.0345,1.4419
2.9610,-0.0544,-7.8682,15.3488,0.0027,-7.8956,0.0517,-0.0129,0.0345,1.4419
2.9620,-0.0544,-7.8697,15.3516,0.0027,-7.8969,0.0517,-0.0129,0.0345,1.4419
2.9630,-0.0544,-7.8712,15.3545,0.0027,-7.8982,0.0517,-0.0129,0.0345,1.4419
2.9640,-0.0544,-7.8727,15.3573,0.0027,-7.8996,0.0517,-0.0130,0.0345,1.4419
2.9650,-0.0544,-7.8742,15.3602,0.0027,-7.9009,0.0517,-0.0130,0.0345,1.4419
2.9660,-0.0544,-7.8757,15.3631,0.0027,-7.9022,0.0517,-0.0130,0.0345,1.4419
2.9670,-0.0544,-7.8772,15.3659,0.0027,-7.9035,0.0517,-0.0130,0.0345,1.4419
2.9680,-0.0544,-7.8787,15.3688,0.0027,-7.9048,0.0517,-0.0130,0.0345,1.4419
2.9690,-0.0544,-7.8802,15.3716,0.0027,-7.9061,0.0517,-0.0130,0.0345,1.4419
2.9700,-0.0544,-7.8817,15.3745,0.0027,-7.9074,0.0517,-0.0130,0.0345,1.4419
2.9710,-0.0543,-7.8832,15.3773,0.0027,-7.9087,0.0517,-0.0130,0.0345,1.4419
2.9720,-0.0543,-7.8847,15.3802,0.0027,-7.9100,0.0517,-0.0130,0.0345,1.4419
2.9730,-0.0543,-7.8862,15.3830,0.0027,-7.9113,0.0517,-0.0130,0.0345,1.4419
2.9740,-0.0543,-7.8877,15.3859,0.0027,-7.9126,0.0517,-0.0130,0.0345,1.4419
2.9750,-0.0543,-7.8892,15.3887,0.0027,-7.9139,0.0517,-0.0130,0.0345,1.4418
2.9760,-0.0543,-7.8907,15.3916,0.0027,-7.9153,0.0517,-0.0130,0.0345,1.4418
2.9770,-0.0543,-7.8922,15.3944,0.0027,-7.9166,0.0517,-0.0130,0.0345,1.4418
2.9780,-0.0543,-7.8937,15.3973,0.0027,-7.9179,0.0517,-0.0130,0.0345,1.4418
2.9790,-0.0543,-7.8952,15.4001,0.0027,-7.9192,0.0517,-0.0130,0.0345,1.4418
2.9800,-0.0543,-7.8967,15.4030,0.0027,-7.9205,0.0517,-0.0130,0.0345,1.4418
2.9810,-0.0543,-7.8982,15.4058,0.0027,-7.9218,0.0517,-0.0130,0.0345,1.4418
2.9820,-0.0543,-7.8997,15.4086,0.0027,-7.9231,0.0517,-0.0130,0.0345,1.4418
2.9830,-0.0543,-7.9012,15.4115,0.0027,-7.9244,0.0517,-0.0130,0.0345,1.4418
2.9840,-0.0543,-7.9027,15.4143,0.0027,-7.9257,0.0517,-0.0130,0.0345,1.4418
2.9850,-0.0543,-7.9042,15.4172,0.0027,-7.9270,0.0517,-0.0130,0.0345,1.4418
2.9860,-0.0543,-7.9057,15.4200,0.0027,-7.9283,0.0517,-0.0130,0.0345,1.4418
2.9870,-0.0543,-7.9072,15.4229,0.0027,-7.9296,0.0517,-0.0130,0.0345,1.4418
2.9880,-0.0543,-7.9087,15.4257,0.0027,-7.9309,0.0517,-0.0130,0.0345,1.4418
2.9890,-0.0543,-7.9102,15.4285,0.0027,-7.9322,0.0517,-0.0130,0.0345,1.4418
2.9900,-0.0543,-7.9117,15.4314,0.0027,-7.9335,0.0517,-0.0130,0.0345,1.4418
2.9910,-0.0543,-7.9132,15.4342,0.0027,-7.9348,0.0517,-0.0130,0.0345,1.4418
2.9920,-0.0543,-7.9147,15.4371,0.0027,-7.9361,0.0517,-0.0130,0.0345,1.4418
2.9930,-0.0543,-7.9162,15.4399,0.0027,-7.9374,0.0517,-0.0130,0.0345,1.4418
2.9940,-0.0543,-7.9177,15.4428,0.0027,-7.9387,0.0517,-0.0130,0.0345,1.4418
2.9950,-0.0543,-7.9192,15.4456,0.0027,-7.9400,0.0517,-0.0130,0.0345,1.4418
2.9960,-0.0543,-7.9207,15.4484,0.0027,-7.9413,0.0517,-0.0130,0.0345,1.4418
2.9970,-0.0543,-7.9222,15.4513,0.0026,-7.9426,0.0517,-0.0130,0.0345,1.4418
2.9980,-0.0543,-7.9237,15.4541,0.0026,-7.9439,0.0517,-0.0131,0.0345,1.4418
2.9990,-0.0543,-7.9252,15.4569,0.0026,-7.9452,0.0517,-0.0131,0.0345,1.4418
3.0000,-0.0543,-7.9267,15.4598,0.0026,-7.9465,0.0517,-0.0131,0.0345,1.4417
3.0010,-0.0543,-7.9282,15.4626,0.0026,-7.9478,0.0517,-0.0131,0.0345,1.4417
3.0020,-0.0543,-7.9296,15.4654,0.0026,-7.9491,0.0517,-0.0131,0.0345,1.4417
3.0030,-0.0543,-7.9311,15.4683,0.0026,-7.9504,0.0517,-0.0131,0.0345,1.4417
3.0040,-0.0543,-7.9326,15.4711,0.0026,-7.9517,0.0517,-0.0131,0.0345,1.4417
3.0050,-0.0543,-7.9341,15.4740,0.0026,-7.9530,0.0517,-0.0131,0.0345,1.4417
3.0060,-0.0543,-7.9356,15.4768,0.0026,-7.9543,0.0517,-0.0131,0.0345,1.4417
3.0070,-0.0543,-7.9371,15.4796,0.0026,-7.9556,0.0517,-0.0131,0.0345,1.4417
3.0080,-0.0543,-7.9386,15.4825,0.0026,-7.9569,0.0517,-0.0131,0.0345,1.4417
3.0090,-0.0543,-7.9401,15.4853,0.0026,-7.9582,0.0517,-0.0131,0.0345,1.4417
3.0100,-0.0543,-7.9416,15.4881,0.0026,-7.9595,0.0517,-0.0131,0.0345,1.4417
3.0110,-0.0543,-7.9431,15.4909,0.0026,-7.9608,0.0517,-0.0131,0.0345,1.4417
3.0120,-0.0543,-7.9446,15.4938,0.0026,-7.9621,0.0516,-0.0131,0.0345,1.4417
3.0130,-0.0543,-7.9461,15.4966,0.0026,-7.9634,0.0516,-0.0131,0.0345,1.4417
3.0140,-0.0543,-7.9476,15.4994,0.0026,-7.9647,0.0516,-0.0131,0.0345,1.4417
3.0150,-0.0543,-7.9490,15.5023,0.0026,-7.9660,0.0516,-0.0131,0.0345,1.4417
3.0160,-0.0543,-7.9505,15.5051,0.0026,-7.9673,0.0516,-0.0131,0.0345,1.4417
3.0170,-0.0543,-7.9520,15.5079,0.0026,-7.9686,0.0516,-0.0131,0.0345,1.4417
3.0180,-0.0543,-7.9535,15.5107,0.0026,-7.9699,0.0516,-0.0131,0.0345,1.4417
3.0190,-0.0543,-7.9550,15.5136,0.0026,-7.9712,0.0516,-0.0131,0.0345,1.4417
3.0200,-0.0542,-7.9565,15.5164,0.0026,-7.9725,0.0516,-0.0131,0.0345,1.4417
3.0210,-0.0542,-7.9580,15.5192,0.0026,-7.9738,0.0516,-0.0131,0.0345,1.4417
3.0220,-0.0542,-7.9595,15.5221,0.0026,-7.9751,0.0516,-0.0131,0.0345,1.4417
3.0230,-0.0542,-7.9610,15.5249,0.0026,-7.9764,0.0516,-0.0131,0.0345,1.4417
3.0240,-0.0542,-7.9625,15.5277,0.0026,-7.9777,0.0516,-0.0131,0.0345,1.4417
3.0250,-0.0542,-7.9639,15.5305,0.0026,-7.9790,0.0516,-0.0131,0.0345,1.4416
3.0260,-0.0542,-7.9654,15.5334,0.0026,-7.9803,0.0516,-0.0131,0.0345,1.4416
3.0270,-0.0542,-7.9669,15.5362,0.0026,-7.9816,0.0516,-0.0131,0.0345,1.4416
3.0280,-0.0542,-7.9684,15.5390,0.0026,-7.9829,0.0516,-0.0131,0.0345,1.4416
3.0290,-0.0542,-7.9699,15.5418,0.0026,-7.9841,0.0516,-0.0131,0.0345,1.4416
3.0300,-0.0542,-7.9714,15.5446,0.0026,-7.9854,0.0516,-0.0131,0.0345,1.4416
3.0310,-0.0542,-7.9729,15.5475,0.0026,-7.9867,0.0516,-0.0131,0.0345,1.4416
3.0320,-0.0542,-7.9744,15.5503,0.0026,-7.9880,0.0516,-0.0132,0.0345,1.4416
3.0330,-0.0542,-7.9758,15.5531,0.0026,-7.9893,0.0516,-0.0132,0.0345,1.4416
3.0340,-0.0542,-7.9773,15.5559,0.0026,-7.9906,0.0516,-0.0132,0.0345,1.4416
3.0350,-0.0542,-7.9788,15.5587,0.0026,-7.9919,0.0516,-0.0132,0.0345,1.4416
3.0360,-0.0542,-7.9803,15.5616,0.0026,-7.9932,0.0516,-0.0132,0.0345,1.4416
