Time,Curr_X,Curr_Y,Curr_Z,Goal_Z
2.817,0.558996,0.0344998,0.664631,0.7515
2.818,0.558996,0.0344998,0.664635,0.7515
2.819,0.558996,0.0344998,0.664639,0.7515
2.82,0.558996,0.0344998,0.664644,0.7515
2.821,0.558996,0.0344998,0.664648,0.7515
2.822,0.558996,0.0344998,0.664652,0.7515
2.823,0.558996,0.0344998,0.664657,0.7515
2.824,0.558996,0.0344998,0.664661,0.7515
2.825,0.558996,0.0344998,0.664665,0.7515
2.826,0.558996,0.0344998,0.66467,0.7515
2.827,0.558996,0.0344998,0.664674,0.7515
2.828,0.558996,0.0344998,0.664678,0.7515
2.829,0.558996,0.0344998,0.664683,0.7515
2.83,0.558996,0.0344998,0.664687,0.7515
2.831,0.558996,0.0344998,0.664691,0.7515
2.832,0.558996,0.0344998,0.664696,0.7515
2.833,0.558996,0.0344998,0.6647,0.7515
2.834,0.558996,0.0344998,0.664704,0.7515
2.835,0.558996,0.0344998,0.664709,0.7515
2.836,0.558996,0.0344998,0.664713,0.7515
2.837,0.558996,0.0344998,0.664717,0.7515
2.838,0.558996,0.0344998,0.664722,0.7515
2.839,0.558996,0.0344998,0.664726,0.7515
2.84,0.558996,0.0344998,0.66473,0.7515
2.841,0.558996,0.0344998,0.664735,0.7515
2.842,0.558996,0.0344998,0.664739,0.7515
2.843,0.558996,0.0344998,0.664743,0.7515
2.844,0.558996,0.0344998,0.664748,0.7515
2.845,0.558996,0.0344998,0.664752,0.7515
2.846,0.558996,0.0344998,0.664756,0.7515
2.847,0.558996,0.0344998,0.664761,0.7515
2.848,0.558996,0.0344998,0.664765,0.7515
2.849,0.558996,0.0344998,0.664769,0.7515
2.85,0.558996,0.0344998,0.664774,0.7515
2.851,0.558996,0.0344998,0.664778,0.7515
2.852,0.558996,0.0344998,0.664782,0.7515
2.853,0.558996,0.0344998,0.664787,0.7515
2.854,0.558996,0.0344998,0.664791,0.7515
2.855,0.558996,0.0344998,0.664795,0.7515
2.856,0.558996,0.0344998,0.6648,0.7515
2.857,0.558996,0.0344998,0.664804,0.7515
2.858,0.558996,0.0344998,0.664808,0.7515
2.859,0.558996,0.0344998,0.664813,0.7515
2.86,0.558996,0.0344998,0.664817,0.7515
2.861,0.558996,0.0344998,0.664821,0.7515
2.862,0.558996,0.0344998,0.664826,0.7515
2.863,0.558996,0.0344998,0.66483,0.7515
2.864,0.558996,0.0344998,0.664834,0.7515
2.865,0.558996,0.0344998,0.664839,0.7515
2.866,0.558996,0.0344998,0.664843,0.7515
2.867,0.558996,0.0344998,0.664847,0.7515
2.868,0.558996,0.0344998,0.664852,0.7515
2.869,0.558996,0.0344998,0.664856,0.7515
2.87,0.558996,0.0344998,0.66486,0.7515
2.871,0.558996,0.0344998,0.664865,0.7515
2.872,0.558996,0.0344998,0.664869,0.7515
2.873,0.558996,0.0344998,0.664873,0.7515
2.874,0.558996,0.0344998,0.664878,0.7515
2.875,0.558996,0.0344998,0.664882,0.7515
2.876,0.558996,0.0344998,0.664886,0.7515
2.877,0.558996,0.0344998,0.664891,0.7515
2.878,0.558996,0.0344998,0.664895,0.7515
2.879,0.558996,0.0344998,0.664899,0.7515
2.88,0.558996,0.0344998,0.664904,0.7515
2.881,0.558996,0.0344998,0.664908,0.7515
2.882,0.558996,0.0344998,0.664912,0.7515
2.883,0.558996,0.0344998,0.664917,0.7515
2.884,0.558996,0.0344998,0.664921,0.7515
2.885,0.558996,0.0344998,0.664925,0.7515
2.886,0.558996,0.0344998,0.66493,0.7515
2.887,0.558996,0.0344998,0.664934,0.7515
2.888,0.558996,0.0344998,0.664938,0.7515
2.889,0.558996,0.0344998,0.664943,0.7515
2.89,0.558996,0.0344998,0.664947,0.7515
2.891,0.558996,0.0344998,0.664951,0.7515
2.892,0.558996,0.0344998,0.664956,0.7515
2.893,0.558996,0.0344998,0.66496,0.7515
2.894,0.558996,0.0344998,0.664964,0.7515
2.895,0.558996,0.0344998,0.664969,0.7515
2.896,0.558996,0.0344998,0.664973,0.7515
2.897,0.558996,0.0344998,0.664977,0.7515
2.898,0.558996,0.0344998,0.664982,0.7515
2.899,0.558996,0.0344998,0.664986,0.7515
2.9,0.558996,0.0344998,0.66499,0.7515
2.901,0.558996,0.0344998,0.664995,0.7515
2.902,0.558996,0.0344998,0.664999,0.7515
2.903,0.558996,0.0344998,0.665003,0.7515
2.904,0.558996,0.0344998,0.665007,0.7515
2.905,0.558996,0.0344998,0.665012,0.7515
2.906,0.558996,0.0344998,0.665016,0.7515
2.907,0.558996,0.0344998,0.66502,0.7515
2.908,0.558996,0.0344998,0.665025,0.7515
2.909,0.558996,0.0344998,0.665029,0.7515
2.91,0.558996,0.0344998,0.665033,0.7515
2.911,0.558996,0.0344998,0.665038,0.7515
2.912,0.558996,0.0344998,0.665042,0.7515
2.913,0.558996,0.0344998,0.665046,0.7515
2.914,0.558996,0.0344998,0.665051,0.7515
2.915,0.558996,0.0344998,0.665055,0.7515
2.916,0.558996,0.0344998,0.665059,0.7515
2.917,0.558996,0.0344998,0.665064,0.7515
2.918,0.558996,0.0344998,0.665068,0.7515
2.919,0.558996,0.0344998,0.665072,0.7515
2.92,0.558996,0.0344998,0.665077,0.7515
2.921,0.558996,0.0344998,0.665081,0.7515
2.922,0.558996,0.0344998,0.665085,0.7515
2.923,0.558996,0.0344998,0.66509,0.7515
2.924,0.558996,0.0344998,0.665094,0.7515
2.925,0.558996,0.0344998,0.665098,0.7515
2.926,0.558996,0.0344998,0.665103,0.7515
2.927,0.558996,0.0344998,0.665107,0.7515
2.928,0.558996,0.0344998,0.665111,0.7515
2.929,0.558996,0.0344998,0.665115,0.7515
2.93,0.558996,0.0344998,0.66512,0.7515
2.931,0.558996,0.0344998,0.665124,0.7515
2.932,0.558996,0.0344998,0.665128,0.7515
2.933,0.558996,0.0344998,0.665133,0.7515
2.934,0.558996,0.0344998,0.665137,0.7515
2.935,0.558996,0.0344998,0.665141,0.7515
2.936,0.558996,0.0344998,0.665146,0.7515
2.937,0.558996,0.0344998,0.66515,0.7515
2.938,0.558996,0.0344998,0.665154,0.7515
2.939,0.558996,0.0344998,0.665159,0.7515
2.94,0.558996,0.0344998,0.665163,0.7515
2.941,0.558996,0.0344998,0.665167,0.7515
2.942,0.558996,0.0344998,0.665172,0.7515
2.943,0.558996,0.0344998,0.665176,0.7515
2.944,0.558996,0.0344998,0.66518,0.7515
2.945,0.558996,0.0344998,0.665185,0.7515
2.946,0.558996,0.0344998,0.665189,0.7515
2.947,0.558996,0.0344998,0.665193,0.7515
2.948,0.558996,0.0344998,0.665197,0.7515
2.949,0.558996,0.0344998,0.665202,0.7515
2.95,0.558996,0.0344998,0.665206,0.7515
2.951,0.558996,0.0344998,0.66521,0.7515
2.952,0.558996,0.0344998,0.665215,0.7515
2.953,0.558996,0.0344998,0.665219,0.7515
2.954,0.558996,0.0344998,0.665223,0.7515
2.955,0.558996,0.0344998,0.665228,0.7515
2.956,0.558996,0.0344998,0.665232,0.7515
2.957,0.558996,0.0344998,0.665236,0.7515
2.958,0.558996,0.0344998,0.665241,0.7515
2.959,0.558996,0.0344998,0.665245,0.7515
2.96,0.558996,0.0344998,0.665249,0.7515
2.961,0.558996,0.0344998,0.665253,0.7515
2.962,0.558996,0.0344998,0.665258,0.7515
2.963,0.558996,0.0344998,0.665262,0.7515
2.964,0.558996,0.0344998,0.665266,0.7515
2.965,0.558996,0.0344998,0.665271,0.7515
2.966,0.558996,0.0344998,0.665275,0.7515
2.967,0.558996,0.0344998,0.665279,0.7515
2.968,0.558996,0.0344998,0.665284,0.7515
2.969,0.558996,0.0344998,0.665288,0.7515
2.97,0.558996,0.0344998,0.665292,0.7515
2.971,0.558996,0.0344998,0.665297,0.7515
2.972,0.558996,0.0344998,0.665301,0.7515
2.973,0.558996,0.0344998,0.665305,0.7515
2.974,0.558996,0.0344998,0.66531,0.7515
2.975,0.558996,0.0344998,0.665314,0.7515
2.976,0.558996,0.0344998,0.665318,0.7515
2.977,0.558996,0.0344998,0.665322,0.7515
2.978,0.558996,0.0344998,0.665327,0.7515
2.979,0.558996,0.0344998,0.665331,0.7515
2.98,0.558996,0.0344998,0.665335,0.7515
2.981,0.558996,0.0344998,0.66534,0.7515
2.982,0.558996,0.0344998,0.665344,0.7515
2.983,0.558996,0.0344998,0.665348,0.7515
2.984,0.558996,0.0344998,0.665353,0.7515
2.985,0.558996,0.0344998,0.665357,0.7515
2.986,0.558996,0.0344998,0.665361,0.7515
2.987,0.558996,0.0344998,0.665365,0.7515
2.988,0.558996,0.0344998,0.66537,0.7515
2.989,0.558996,0.0344998,0.665374,0.7515
2.99,0.558996,0.0344998,0.665378,0.7515
2.991,0.558996,0.0344998,0.665383,0.7515
2.992,0.558996,0.0344998,0.665387,0.7515
2.993,0.558996,0.0344998,0.665391,0.7515
2.994,0.558996,0.0344998,0.665396,0.7515
2.995,0.558996,0.0344998,0.6654,0.7515
2.996,0.558996,0.0344998,0.665404,0.7515
2.997,0.558996,0.0344998,0.665409,0.7515
2.998,0.558996,0.0344998,0.665413,0.7515
2.999,0.558996,0.0344998,0.665417,0.7515
3,0.558996,0.0344998,0.665421,0.7515
3.001,0.558996,0.0344998,0.665426,0.7515
3.002,0.558996,0.0344998,0.66543,0.7515
3.003,0.558996,0.0344998,0.665434,0.7515
3.004,0.558996,0.0344998,0.665439,0.7515
3.005,0.558996,0.0344998,0.665443,0.7515
3.006,0.558996,0.0344998,0.665447,0.7515
3.007,0.558996,0.0344998,0.665452,0.7515
3.008,0.558996,0.0344998,0.665456,0.7515
3.009,0.558996,0.0344998,0.66546,0.7515
3.01,0.558996,0.0344998,0.665464,0.7515
3.011,0.558996,0.0344998,0.665469,0.7515
3.012,0.558996,0.0344998,0.665473,0.7515
3.013,0.558996,0.0344998,0.665477,0.7515
3.014,0.558996,0.0344998,0.665482,0.7515
3.015,0.558996,0.0344998,0.665486,0.7515
3.016,0.558996,0.0344998,0.66549,0.7515
3.017,0.558996,0.0344998,0.665494,0.7515
3.018,0.558996,0.0344998,0.665499,0.7515
3.019,0.558996,0.0344998,0.665503,0.7515
3.02,0.558996,0.0344998,0.665507,0.7515
3.021,0.558996,0.0344998,0.665512,0.7515
3.022,0.558996,0.0344998,0.665516,0.7515
3.023,0.558996,0.0344998,0.66552,0.7515
3.024,0.558996,0.0344998,0.665525,0.7515
3.025,0.558996,0.0344998,0.665529,0.7515
3.026,0.558996,0.0344998,0.665533,0.7515
3.027,0.558996,0.0344998,0.665537,0.7515
3.028,0.558996,0.0344998,0.665542,0.7515
3.029,0.558996,0.0344998,0.665546,0.7515
3.03,0.558996,0.0344998,0.66555,0.7515
3.031,0.558996,0.0344998,0.665555,0.7515
3.032,0.558996,0.0344998,0.665559,0.7515
3.033,0.558996,0.0344998,0.665563,0.7515
3.034,0.558996,0.0344998,0.665568,0.7515
3.035,0.558996,0.0344998,0.665572,0.7515
3.036,0.558996,0.0344998,0.665576,0.7515
3.037,0.558996,0.0344998,0.66558,0.7515
3.038,0.558996,0.0344998,0.665585,0.7515
3.039,0.558996,0.0344998,0.665589,0.7515
3.04,0.558996,0.0344998,0.665593,0.7515
3.041,0.558996,0.0344998,0.665598,0.7515
3.042,0.558996,0.0344998,0.665602,0.7515
3.043,0.558996,0.0344998,0.665606,0.7515
3.044,0.558996,0.0344998,0.66561,0.7515
3.045,0.558996,0.0344998,0.665615,0.7515
3.046,0.558996,0.0344998,0.665619,0.7515
3.047,0.558996,0.0344998,0.665623,0.7515
3.048,0.558996,0.0344998,0.665628,0.7515
3.049,0.558996,0.0344998,0.665632,0.7515
3.05,0.558996,0.0344998,0.665636,0.7515
3.051,0.558996,0.0344998,0.66564,0.7515
3.052,0.558996,0.0344998,0.665645,0.7515
3.053,0.558996,0.0344998,0.665649,0.7515
3.054,0.558996,0.0344998,0.665653,0.7515
3.055,0.558996,0.0344998,0.665658,0.7515
3.056,0.558996,0.0344998,0.665662,0.7515
3.057,0.558996,0.0344998,0.665666,0.7515
3.058,0.558996,0.0344998,0.665671,0.7515
3.059,0.558996,0.0344998,0.665675,0.7515
3.06,0.558996,0.0344998,0.665679,0.7515
3.061,0.558996,0.0344998,0.665683,0.7515
3.062,0.558996,0.0344998,0.665688,0.7515
3.063,0.558996,0.0344998,0.665692,0.7515
3.064,0.558996,0.0344998,0.665696,0.7515
3.065,0.558996,0.0344998,0.665701,0.7515
3.066,0.558996,0.0344998,0.665705,0.7515
3.067,0.558996,0.0344998,0.665709,0.7515
3.068,0.558996,0.0344998,0.665713,0.7515
3.069,0.558996,0.0344998,0.665718,0.7515
3.07,0.558996,0.0344998,0.665722,0.7515
3.071,0.558996,0.0344998,0.665726,0.7515
3.072,0.558996,0.0344998,0.665731,0.7515
3.073,0.558996,0.0344998,0.665735,0.7515
3.074,0.558996,0.0344998,0.665739,0.7515
3.075,0.558996,0.0344998,0.665743,0.7515
3.076,0.558996,0.0344998,0.665748,0.7515
3.077,0.558996,0.0344998,0.665752,0.7515
3.078,0.558996,0.0344998,0.665756,0.7515
3.079,0.558996,0.0344998,0.665761,0.7515
3.08,0.558996,0.0344998,0.665765,0.7515
3.081,0.558996,0.0344998,0.665769,0.7515
3.082,0.558996,0.0344998,0.665773,0.7515
3.083,0.558996,0.0344998,0.665778,0.7515
3.084,0.558996,0.0344998,0.665782,0.7515
3.085,0.558996,0.0344998,0.665786,0.7515
3.086,0.558996,0.0344998,0.665791,0.7515
3.087,0.558996,0.0344998,0.665795,0.7515
3.088,0.558996,0.0344998,0.665799,0.7515
3.089,0.558996,0.0344998,0.665803,0.7515
3.09,0.558996,0.0344998,0.665808,0.7515
3.091,0.558996,0.0344998,0.665812,0.7515
3.092,0.558996,0.0344998,0.665816,0.7515
3.093,0.558996,0.0344998,0.66582,0.7515
3.094,0.558996,0.0344998,0.665825,0.7515
3.095,0.558996,0.0344998,0.665829,0.7515
3.096,0.558996,0.0344998,0.665833,0.7515
3.097,0.558996,0.0344998,0.665838,0.7515
3.098,0.558996,0.0344998,0.665842,0.7515
3.099,0.558996,0.0344998,0.665846,0.7515
3.1,0.558996,0.0344998,0.66585,0.7515
3.101,0.558996,0.0344998,0.665855,0.7515
3.102,0.558996,0.0344998,0.665859,0.7515
3.103,0.558996,0.0344998,0.665863,0.7515
3.104,0.558996,0.0344998,0.665868,0.7515
3.105,0.558996,0.0344998,0.665872,0.7515
3.106,0.558996,0.0344998,0.665876,0.7515
3.107,0.558996,0.0344998,0.66588,0.7515
3.108,0.558996,0.0344998,0.665885,0.7515
3.109,0.558996,0.0344998,0.665889,0.7515
3.11,0.558996,0.0344998,0.665893,0.7515
3.111,0.558996,0.0344998,0.665898,0.7515
3.112,0.558996,0.0344998,0.665902,0.7515
3.113,0.558996,0.0344998,0.665906,0.7515
3.114,0.558996,0.0344998,0.66591,0.7515
3.115,0.558996,0.0344998,0.665915,0.7515
3.116,0.558996,0.0344998,0.665919,0.7515
3.117,0.558996,0.0344998,0.665923,0.7515
3.118,0.558996,0.0344998,0.665927,0.7515
3.119,0.558996,0.0344998,0.665932,0.7515
3.12,0.558996,0.0344998,0.665936,0.7515
3.121,0.558996,0.0344998,0.66594,0.7515
3.122,0.558996,0.0344998,0.665945,0.7515
3.123,0.558996,0.0344998,0.665949,0.7515
3.124,0.558996,0.0344998,0.665953,0.7515
3.125,0.558996,0.0344998,0.665957,0.7515
3.126,0.558996,0.0344998,0.665962,0.7515
3.127,0.558996,0.0344998,0.665966,0.7515
3.128,0.558996,0.0344998,0.66597,0.7515
3.129,0.558996,0.0344998,0.665974,0.7515
3.13,0.558996,0.0344998,0.665979,0.7515
3.131,0.558996,0.0344998,0.665983,0.7515
3.132,0.558996,0.0344998,0.665987,0.7515
3.133,0.558996,0.0344998,0.665992,0.7515
3.134,0.558996,0.0344998,0.665996,0.7515
3.135,0.558996,0.0344998,0.666,0.7515
3.136,0.558996,0.0344998,0.666004,0.7515
3.137,0.558996,0.0344998,0.666009,0.7515
3.138,0.558996,0.0344998,0.666013,0.7515
3.139,0.558996,0.0344998,0.666017,0.7515
3.14,0.558996,0.0344998,0.666021,0.7515
3.141,0.558996,0.0344998,0.666026,0.7515
3.142,0.558996,0.0344998,0.66603,0.7515
3.143,0.558996,0.0344998,0.666034,0.7515
3.144,0.558996,0.0344998,0.666039,0.7515
3.145,0.558996,0.0344998,0.666043,0.7515
3.146,0.558996,0.0344998,0.666047,0.7515
3.147,0.558996,0.0344998,0.666051,0.7515
3.148,0.558996,0.0344998,0.666056,0.7515
3.149,0.558996,0.0344998,0.66606,0.7515
3.15,0.558996,0.0344998,0.666064,0.7515
3.151,0.558996,0.0344998,0.666068,0.7515
3.152,0.558996,0.0344998,0.666073,0.7515
3.153,0.558996,0.0344998,0.666077,0.7515
3.154,0.558996,0.0344998,0.666081,0.7515
3.155,0.558996,0.0344998,0.666086,0.7515
3.156,0.558996,0.0344998,0.66609,0.7515
3.157,0.558996,0.0344998,0.666094,0.7515
3.158,0.558996,0.0344998,0.666098,0.7515
3.159,0.558996,0.0344998,0.666103,0.7515
3.16,0.558996,0.0344998,0.666107,0.7515
3.161,0.558996,0.0344998,0.666111,0.7515
3.162,0.558996,0.0344998,0.666115,0.7515
3.163,0.558996,0.0344998,0.66612,0.7515
3.164,0.558996,0.0344998,0.666124,0.7515
3.165,0.558996,0.0344998,0.666128,0.7515
3.166,0.558996,0.0344998,0.666132,0.7515
3.167,0.558996,0.0344998,0.666137,0.7515
3.168,0.558996,0.0344998,0.666141,0.7515
3.169,0.558996,0.0344998,0.666145,0.7515
3.17,0.558996,0.0344998,0.66615,0.7515
3.171,0.558996,0.0344998,0.666154,0.7515
3.172,0.558996,0.0344998,0.666158,0.7515
3.173,0.558996,0.0344998,0.666162,0.7515
3.174,0.558996,0.0344998,0.666167,0.7515
3.175,0.558996,0.0344998,0.666171,0.7515
3.176,0.558996,0.0344998,0.666175,0.7515
3.177,0.558996,0.0344998,0.666179,0.7515
3.178,0.558996,0.0344998,0.666184,0.7515
3.179,0.558996,0.0344998,0.666188,0.7515
3.18,0.558996,0.0344998,0.666192,0.7515
3.181,0.558996,0.0344998,0.666196,0.7515
3.182,0.558996,0.0344998,0.666201,0.7515
3.183,0.558996,0.0344998,0.666205,0.7515
3.184,0.558996,0.0344998,0.666209,0.7515
3.185,0.558996,0.0344998,0.666213,0.7515
3.186,0.558996,0.0344998,0.666218,0.7515
3.187,0.558996,0.0344998,0.666222,0.7515
3.188,0.558996,0.0344998,0.666226,0.7515
3.189,0.558996,0.0344998,0.666231,0.7515
3.19,0.558996,0.0344998,0.666235,0.7515
3.191,0.558996,0.0344998,0.666239,0.7515
3.192,0.558996,0.0344998,0.666243,0.7515
3.193,0.558996,0.0344998,0.666248,0.7515
3.194,0.558996,0.0344998,0.666252,0.7515
3.195,0.558996,0.0344998,0.666256,0.7515
3.196,0.558996,0.0344998,0.66626,0.7515
3.197,0.558996,0.0344998,0.666265,0.7515
3.198,0.558996,0.0344998,0.666269,0.7515
3.199,0.558996,0.0344998,0.666273,0.7515
3.2,0.558996,0.0344998,0.666277,0.7515
3.201,0.558996,0.0344998,0.666282,0.7515
3.202,0.558996,0.0344998,0.666286,0.7515
3.203,0.558996,0.0344998,0.66629,0.7515
3.204,0.558996,0.0344998,0.666294,0.7515
3.205,0.558996,0.0344998,0.666299,0.7515
3.206,0.558996,0.0344998,0.666303,0.7515
3.207,0.558996,0.0344998,0.666307,0.7515
3.208,0.558996,0.0344998,0.666311,0.7515
3.209,0.558996,0.0344998,0.666316,0.7515
3.21,0.558996,0.0344998,0.66632,0.7515
3.211,0.558996,0.0344998,0.666324,0.7515
3.212,0.558996,0.0344998,0.666328,0.7515
3.213,0.558996,0.0344998,0.666333,0.7515
3.214,0.558996,0.0344998,0.666337,0.7515
3.215,0.558996,0.0344998,0.666341,0.7515
3.216,0.558996,0.0344998,0.666345,0.7515
3.217,0.558996,0.0344998,0.66635,0.7515
3.218,0.558996,0.0344998,0.666354,0.7515
3.219,0.558996,0.0344998,0.666358,0.7515
3.22,0.558996,0.0344998,0.666362,0.7515
3.221,0.558996,0.0344998,0.666367,0.7515
3.222,0.558996,0.0344998,0.666371,0.7515
3.223,0.558996,0.0344997,0.666375,0.7515
3.224,0.558996,0.0344997,0.66638,0.7515
3.225,0.558996,0.0344997,0.666384,0.7515
3.226,0.558996,0.0344997,0.666388,0.7515
3.227,0.558996,0.0344997,0.666392,0.7515
3.228,0.558996,0.0344997,0.666397,0.7515
3.229,0.558996,0.0344997,0.666401,0.7515
3.23,0.558996,0.0344997,0.666405,0.7515
3.231,0.558996,0.0344997,0.666409,0.7515
3.232,0.558996,0.0344997,0.666414,0.7515
3.233,0.558996,0.0344997,0.666418,0.7515
3.234,0.558996,0.0344997,0.666422,0.7515
3.235,0.558996,0.0344997,0.666426,0.7515
3.236,0.558996,0.0344997,0.666431,0.7515
3.237,0.558996,0.0344997,0.666435,0.7515
3.238,0.558996,0.0344997,0.666439,0.7515
3.239,0.558996,0.0344997,0.666443,0.7515
3.24,0.558996,0.0344997,0.666448,0.7515
3.241,0.558996,0.0344997,0.666452,0.7515
3.242,0.558996,0.0344997,0.666456,0.7515
3.243,0.558996,0.0344997,0.66646,0.7515
3.244,0.558996,0.0344997,0.666465,0.7515
3.245,0.558996,0.0344997,0.666469,0.7515
3.246,0.558996,0.0344997,0.666473,0.7515
3.247,0.558996,0.0344997,0.666477,0.7515
3.248,0.558996,0.0344997,0.666482,0.7515
3.249,0.558996,0.0344997,0.666486,0.7515
3.25,0.558996,0.0344997,0.66649,0.7515
3.251,0.558996,0.0344997,0.666494,0.7515
3.252,0.558996,0.0344997,0.666499,0.7515
3.253,0.558996,0.0344997,0.666503,0.7515
3.254,0.558996,0.0344997,0.666507,0.7515
3.255,0.558996,0.0344997,0.666511,0.7515
3.256,0.558996,0.0344997,0.666516,0.7515
3.257,0.558996,0.0344997,0.66652,0.7515
3.258,0.558996,0.0344997,0.666524,0.7515
3.259,0.558996,0.0344997,0.666528,0.7515
3.26,0.558996,0.0344997,0.666532,0.7515
3.261,0.558996,0.0344997,0.666537,0.7515
3.262,0.558996,0.0344997,0.666541,0.7515
3.263,0.558996,0.0344997,0.666545,0.7515
3.264,0.558996,0.0344997,0.666549,0.7515
3.265,0.558996,0.0344997,0.666554,0.7515
3.266,0.558996,0.0344997,0.666558,0.7515
3.267,0.558996,0.0344997,0.666562,0.7515
3.268,0.558996,0.0344997,0.666566,0.7515
3.269,0.558996,0.0344997,0.666571,0.7515
3.27,0.558996,0.0344997,0.666575,0.7515
3.271,0.558996,0.0344997,0.666579,0.7515
3.272,0.558996,0.0344997,0.666583,0.7515
3.273,0.558996,0.0344997,0.666588,0.7515
3.274,0.558996,0.0344997,0.666592,0.7515
3.275,0.558996,0.0344997,0.666596,0.7515
3.276,0.558996,0.0344997,0.6666,0.7515
3.277,0.558996,0.0344997,0.666605,0.7515
3.278,0.558996,0.0344997,0.666609,0.7515
3.279,0.558996,0.0344997,0.666613,0.7515
3.28,0.558996,0.0344997,0.666617,0.7515
3.281,0.558996,0.0344997,0.666622,0.7515
3.282,0.558996,0.0344997,0.666626,0.7515
3.283,0.558996,0.0344997,0.66663,0.7515
3.284,0.558996,0.0344997,0.666634,0.7515
3.285,0.558996,0.0344997,0.666639,0.7515
3.286,0.558996,0.0344997,0.666643,0.7515
3.287,0.558996,0.0344997,0.666647,0.7515
3.288,0.558996,0.0344997,0.666651,0.7515
3.289,0.558996,0.0344997,0.666656,0.7515
3.29,0.558996,0.0344997,0.66666,0.7515
3.291,0.558996,0.0344997,0.666664,0.7515
3.292,0.558996,0.0344997,0.666668,0.7515
3.293,0.558996,0.0344997,0.666672,0.7515
3.294,0.558996,0.0344997,0.666677,0.7515
3.295,0.558996,0.0344997,0.666681,0.7515
3.296,0.558996,0.0344997,0.666685,0.7515
3.297,0.558996,0.0344997,0.666689,0.7515
3.298,0.558996,0.0344997,0.666694,0.7515
3.299,0.558996,0.0344997,0.666698,0.7515
3.3,0.558996,0.0344997,0.666702,0.7515
3.301,0.558996,0.0344997,0.666706,0.7515
3.302,0.558996,0.0344997,0.666711,0.7515
3.303,0.558996,0.0344997,0.666715,0.7515
3.304,0.558996,0.0344997,0.666719,0.7515
3.305,0.558996,0.0344997,0.666723,0.7515
3.306,0.558996,0.0344997,0.666728,0.7515
3.307,0.558996,0.0344997,0.666732,0.7515
3.308,0.558996,0.0344997,0.666736,0.7515
3.309,0.558996,0.0344997,0.66674,0.7515
3.31,0.558996,0.0344997,0.666745,0.7515
3.311,0.558996,0.0344997,0.666749,0.7515
3.312,0.558996,0.0344997,0.666753,0.7515
3.313,0.558996,0.0344997,0.666757,0.7515
3.314,0.558996,0.0344997,0.666761,0.7515
3.315,0.558996,0.0344997,0.666766,0.7515
3.316,0.558996,0.0344997,0.66677,0.7515
3.317,0.558996,0.0344997,0.666774,0.7515
3.318,0.558996,0.0344997,0.666778,0.7515
3.319,0.558996,0.0344997,0.666783,0.7515
3.32,0.558996,0.0344997,0.666787,0.7515
3.321,0.558996,0.0344997,0.666791,0.7515
3.322,0.558996,0.0344997,0.666795,0.7515
3.323,0.558996,0.0344997,0.6668,0.7515
3.324,0.558996,0.0344997,0.666804,0.7515
3.325,0.558996,0.0344997,0.666808,0.7515
3.326,0.558996,0.0344997,0.666812,0.7515
3.327,0.558996,0.0344997,0.666816,0.7515
3.328,0.558996,0.0344997,0.666821,0.7515
3.329,0.558996,0.0344997,0.666825,0.7515
3.33,0.558996,0.0344997,0.666829,0.7515
3.331,0.558996,0.0344997,0.666833,0.7515
3.332,0.558996,0.0344997,0.666838,0.7515
3.333,0.558996,0.0344997,0.666842,0.7515
3.334,0.558996,0.0344997,0.666846,0.7515
3.335,0.558996,0.0344997,0.66685,0.7515
3.336,0.558996,0.0344997,0.666855,0.7515
3.337,0.558996,0.0344997,0.666859,0.7515
3.338,0.558996,0.0344997,0.666863,0.7515
3.339,0.558996,0.0344997,0.666867,0.7515
3.34,0.558996,0.0344997,0.666871,0.7515
3.341,0.558996,0.0344997,0.666876,0.7515
3.342,0.558996,0.0344997,0.66688,0.7515
3.343,0.558996,0.0344997,0.666884,0.7515
3.344,0.558996,0.0344997,0.666888,0.7515
3.345,0.558996,0.0344997,0.666893,0.7515
3.346,0.558996,0.0344997,0.666897,0.7515
3.347,0.558996,0.0344997,0.666901,0.7515
3.348,0.558996,0.0344997,0.666905,0.7515
3.349,0.558996,0.0344997,0.66691,0.7515
3.35,0.558996,0.0344997,0.666914,0.7515
3.351,0.558996,0.0344997,0.666918,0.7515
3.352,0.558996,0.0344997,0.666922,0.7515
3.353,0.558996,0.0344997,0.666926,0.7515
3.354,0.558996,0.0344997,0.666931,0.7515
3.355,0.558996,0.0344997,0.666935,0.7515
3.356,0.558996,0.0344997,0.666939,0.7515
3.357,0.558996,0.0344997,0.666943,0.7515
3.358,0.558996,0.0344997,0.666948,0.7515
3.359,0.558996,0.0344997,0.666952,0.7515
3.36,0.558995,0.0344997,0.666956,0.7515
3.361,0.558995,0.0344997,0.66696,0.7515
3.362,0.558995,0.0344997,0.666964,0.7515
3.363,0.558995,0.0344997,0.666969,0.7515
3.364,0.558995,0.0344997,0.666973,0.7515
3.365,0.558995,0.0344997,0.666977,0.7515
3.366,0.558995,0.0344997,0.666981,0.7515
3.367,0.558995,0.0344997,0.666986,0.7515
3.368,0.558995,0.0344997,0.66699,0.7515
3.369,0.558995,0.0344997,0.666994,0.7515
3.37,0.558995,0.0344997,0.666998,0.7515
3.371,0.558995,0.0344997,0.667002,0.7515
3.372,0.558995,0.0344997,0.667007,0.7515
3.373,0.558995,0.0344997,0.667011,0.7515
3.374,0.558995,0.0344997,0.667015,0.7515
