Time,Step,Q_Error,Exec_us,Reached
3.1340,2,240.4320,0.2620,0
3.1350,2,240.1722,0.2610,0
3.1360,2,239.9124,0.2580,0
3.1370,2,239.6526,0.2610,0
3.1380,2,239.3929,0.2590,0
3.1390,2,239.1331,0.2700,0
3.1400,2,238.8733,0.2700,0
3.1410,2,238.6136,0.2700,0
3.1420,2,238.3538,0.2690,0
3.1430,2,238.0941,0.2640,0
3.1440,2,237.8343,0.2600,0
3.1450,2,237.5746,0.2630,0
3.1460,2,237.3149,0.2610,0
3.1470,2,237.0551,0.2590,0
3.1480,2,236.7954,0.2630,0
3.1490,2,236.5357,0.2600,0
3.1500,2,236.2759,0.2610,0
3.1510,2,236.0162,0.2630,0
3.1520,2,235.7565,0.2570,0
3.1530,2,235.4968,0.2610,0
3.1540,2,235.2371,0.2600,0
3.1550,2,234.9774,0.2630,0
3.1560,2,234.7177,0.2610,0
3.1570,2,234.4580,0.2610,0
3.1580,2,234.1983,0.2590,0
3.1590,2,233.9387,0.2600,0
3.1600,2,233.6790,0.2610,0
3.1610,2,233.4193,0.2610,0
3.1620,2,233.1596,0.2600,0
3.1630,2,232.9000,0.2610,0
3.1640,2,232.6403,0.2570,0
3.1650,2,232.3807,0.2610,0
3.1660,2,232.1210,0.2600,0
3.1670,2,231.8614,0.2620,0
3.1680,2,231.6017,0.2620,0
3.1690,2,231.3421,0.2630,0
3.1700,2,231.0825,0.2600,0
3.1710,2,230.8229,0.2690,0
3.1720,2,230.5632,0.2660,0
3.1730,2,230.3036,0.2620,0
3.1740,2,230.0440,0.2600,0
3.1750,2,229.7844,0.2620,0
3.1760,2,229.5248,0.2600,0
3.1770,2,229.2652,0.2620,0
3.1780,2,229.0056,0.2620,0
3.1790,2,228.7460,0.2620,0
3.1800,2,228.4864,0.2610,0
3.1810,2,228.2269,0.2990,0
3.1820,2,227.9673,0.2690,0
3.1830,2,227.7077,0.2590,0
3.1840,2,227.4482,0.2570,0
3.1850,2,227.1886,0.2580,0
3.1860,2,226.9290,0.2580,0
3.1870,2,226.6695,0.2600,0
3.1880,2,226.4100,0.2590,0
3.1890,2,226.1504,0.2580,0
3.1900,2,225.8909,0.2580,0
3.1910,2,225.6314,0.2590,0
3.1920,2,225.3718,0.2570,0
3.1930,2,225.1123,0.2580,0
3.1940,2,224.8528,0.2570,0
3.1950,2,224.5933,0.2580,0
3.1960,2,224.3338,0.2590,0
3.1970,2,224.0743,0.2600,0
3.1980,2,223.8148,0.2580,0
3.1990,2,223.5553,0.2580,0
3.2000,2,223.2958,0.2570,0
3.2010,2,223.0363,0.2640,0
3.2020,2,222.7769,0.2580,0
3.2030,2,222.5174,0.2580,0
3.2040,2,222.2579,0.2570,0
3.2050,2,221.9985,0.2590,0
3.2060,2,221.7390,0.2600,0
3.2070,2,221.4796,0.2600,0
3.2080,2,221.2201,0.2590,0
3.2090,2,220.9607,0.2590,0
3.2100,2,220.7013,0.2590,0
3.2110,2,220.4419,0.2580,0
3.2120,2,220.1824,0.2580,0
3.2130,2,219.9230,0.2590,0
3.2140,2,219.6636,0.2590,0
3.2150,2,219.4042,0.2570,0
3.2160,2,219.1448,0.2580,0
3.2170,2,218.8854,0.2590,0
3.2180,2,218.6260,0.2580,0
3.2190,2,218.3667,0.2580,0
3.2200,2,218.1073,0.2590,0
3.2210,2,217.8479,0.2570,0
3.2220,2,217.5885,0.2580,0
3.2230,2,217.3292,0.2590,0
3.2240,2,217.0698,0.2580,0
3.2250,2,216.8105,0.2590,0
3.2260,2,216.5511,0.2600,0
3.2270,2,216.2918,0.2590,0
3.2280,2,216.0325,0.2610,0
3.2290,2,215.7732,0.2590,0
3.2300,2,215.5138,0.2570,0
3.2310,2,215.2545,0.2580,0
3.2320,2,214.9952,0.2580,0
3.2330,2,214.7359,0.2600,0
3.2340,2,214.4766,0.2590,0
3.2350,2,214.2173,0.2610,0
3.2360,2,213.9580,0.2600,0
3.2370,2,213.6988,0.2610,0
3.2380,2,213.4395,0.2610,0
3.2390,2,213.1802,0.2590,0
3.2400,2,212.9210,0.2680,0
3.2410,2,212.6617,0.2700,0
3.2420,2,212.4025,0.2790,0
3.2430,2,212.1432,0.2720,0
3.2440,2,211.8840,0.2700,0
3.2450,2,211.6247,0.2630,0
3.2460,2,211.3655,0.2630,0
3.2470,2,211.1063,0.2620,0
3.2480,2,210.8471,0.2620,0
3.2490,2,210.5879,0.2630,0
3.2500,2,210.3287,0.2630,0
3.2510,2,210.0695,0.2620,0
3.2520,2,209.8103,0.2620,0
3.2530,2,209.5511,0.2610,0
3.2540,2,209.2919,0.2630,0
3.2550,2,209.0328,0.2620,0
3.2560,2,208.7736,0.2590,0
3.2570,2,208.5145,0.2610,0
3.2580,2,208.2553,0.2620,0
3.2590,2,207.9962,0.2620,0
3.2600,2,207.7370,0.2600,0
3.2610,2,207.4779,0.2630,0
3.2620,2,207.2188,0.2620,0
3.2630,2,206.9597,0.2630,0
3.2640,2,206.7005,0.2600,0
3.2650,2,206.4414,0.2610,0
3.2660,2,206.1823,0.2620,0
3.2670,2,205.9233,0.2600,0
3.2680,2,205.6642,0.2600,0
3.2690,2,205.4051,0.2600,0
3.2700,2,205.1460,0.2620,0
3.2710,2,204.8870,0.2600,0
3.2720,2,204.6279,0.3520,0
3.2730,2,204.3688,0.2890,0
3.2740,2,204.1098,0.2620,0
3.2750,2,203.8508,0.2620,0
3.2760,2,203.5917,0.2590,0
3.2770,2,203.3327,0.2600,0
3.2780,2,203.0737,0.2610,0
3.2790,2,202.8147,0.2590,0
3.2800,2,202.5557,0.2600,0
3.2810,2,202.2967,0.2630,0
3.2820,2,202.0377,0.2630,0
3.2830,2,201.7787,0.2620,0
3.2840,2,201.5197,0.2600,0
3.2850,2,201.2608,0.2610,0
3.2860,2,201.0018,0.2570,0
3.2870,2,200.7428,0.2600,0
3.2880,2,200.4839,0.2610,0
3.2890,2,200.2250,0.2610,0
3.2900,2,199.9660,0.2590,0
3.2910,2,199.7071,0.2620,0
3.2920,2,199.4482,0.2590,0
3.2930,2,199.1893,0.2600,0
3.2940,2,198.9304,0.2570,0
3.2950,2,198.6715,0.2610,0
3.2960,2,198.4126,0.2590,0
3.2970,2,198.1537,0.2590,0
3.2980,2,197.8948,0.2590,0
3.2990,2,197.6359,0.2570,0
3.3000,2,197.3771,0.2600,0
3.3010,2,197.1182,0.2610,0
3.3020,2,196.8594,0.2590,0
3.3030,2,196.6006,0.2600,0
3.3040,2,196.3417,0.2620,0
3.3050,2,196.0829,0.2580,0
3.3060,2,195.8241,0.2600,0
3.3070,2,195.5653,0.2620,0
3.3080,2,195.3065,0.2620,0
3.3090,2,195.0477,0.2600,0
3.3100,2,194.7889,0.2620,0
3.3110,2,194.5301,0.2610,0
3.3120,2,194.2714,0.2600,0
3.3130,2,194.0126,0.2600,0
3.3140,2,193.7539,0.2610,0
3.3150,2,193.4951,0.2600,0
3.3160,2,193.2364,0.2580,0
3.3170,2,192.9776,0.2620,0
3.3180,2,192.7189,0.2600,0
3.3190,2,192.4602,0.2610,0
3.3200,2,192.2015,0.2610,0
3.3210,2,191.9428,0.2590,0
3.3220,2,191.6841,0.2610,0
3.3230,2,191.4254,0.2600,0
3.3240,2,191.1668,0.2600,0
3.3250,2,190.9081,0.2580,0
3.3260,2,190.6495,0.2590,0
3.3270,2,190.3908,0.2610,0
3.3280,2,190.1322,0.2600,0
3.3290,2,189.8735,0.2580,0
3.3300,2,189.6149,0.2600,0
3.3310,2,189.3563,0.2610,0
3.3320,2,189.0977,0.2590,0
3.3330,2,188.8391,0.2580,0
3.3340,2,188.5805,0.2600,0
3.3350,2,188.3219,0.2610,0
3.3360,2,188.0634,0.2620,0
3.3370,2,187.8048,0.2630,0
3.3380,2,187.5463,0.2590,0
3.3390,2,187.2877,0.2610,0
3.3400,2,187.0292,0.2610,0
3.3410,2,186.7706,0.2580,0
3.3420,2,186.5121,0.2590,0
3.3430,2,186.2536,0.2600,0
3.3440,2,185.9951,0.2610,0
3.3450,2,185.7366,0.2590,0
3.3460,2,185.4781,0.2620,0
3.3470,2,185.2197,0.2600,0
3.3480,2,184.9612,0.2610,0
3.3490,2,184.7028,0.2610,0
3.3500,2,184.4443,0.2580,0
3.3510,2,184.1859,0.2620,0
3.3520,2,183.9274,0.2610,0
3.3530,2,183.6690,0.2620,0
3.3540,2,183.4106,0.2630,0
3.3550,2,183.1522,0.2630,0
3.3560,2,182.8938,0.2610,0
3.3570,2,182.6354,0.2610,0
3.3580,2,182.3771,0.2570,0
3.3590,2,182.1187,0.2620,0
3.3600,2,181.8604,0.2590,0
3.3610,2,181.6020,0.2580,0
3.3620,2,181.3437,0.2580,0
3.3630,2,181.0854,0.2590,0
3.3640,2,180.8271,0.2590,0
3.3650,2,180.5687,0.2590,0
3.3660,2,180.3105,0.2580,0
3.3670,2,180.0522,0.2590,0
3.3680,2,179.7939,0.2600,0
3.3690,2,179.5356,0.2610,0
3.3700,2,179.2774,0.2580,0
3.3710,2,179.0191,0.2610,0
3.3720,2,178.7609,0.2600,0
3.3730,2,178.5027,0.2610,0
3.3740,2,178.2445,0.2590,0
3.3750,2,177.9863,0.2630,0
3.3760,2,177.7281,0.2590,0
3.3770,2,177.4699,0.2590,0
3.3780,2,177.2117,0.2590,0
3.3790,2,176.9535,0.2600,0
3.3800,2,176.6954,0.2610,0
3.3810,2,176.4372,0.2600,0
3.3820,2,176.1791,0.2600,0
3.3830,2,175.9210,0.2620,0
3.3840,2,175.6629,0.2610,0
3.3850,2,175.4048,0.2600,0
3.3860,2,175.1467,0.2620,0
3.3870,2,174.8886,0.2620,0
3.3880,2,174.6306,0.2590,0
3.3890,2,174.3725,0.2600,0
3.3900,2,174.1144,0.2610,0
3.3910,2,173.8564,0.2620,0
3.3920,2,173.5984,0.2600,0
3.3930,2,173.3404,0.2610,0
3.3940,2,173.0824,0.2590,0
3.3950,2,172.8244,0.2630,0
3.3960,2,172.5664,0.2620,0
3.3970,2,172.3084,0.2620,0
3.3980,2,172.0505,0.2610,0
3.3990,2,171.7925,0.2590,0
3.4000,2,171.5346,0.2620,0
3.4010,2,171.2767,0.2610,0
3.4020,2,171.0188,0.2600,0
3.4030,2,170.7609,0.2590,0
3.4040,2,170.5030,0.2610,0
3.4050,2,170.2451,0.2590,0
3.4060,2,169.9872,0.2600,0
3.4070,2,169.7294,0.2560,0
3.4080,2,169.4715,0.2610,0
3.4090,2,169.2137,0.2600,0
3.4100,2,168.9559,0.2600,0
3.4110,2,168.6981,0.2590,0
3.4120,2,168.4403,0.2610,0
3.4130,2,168.1825,0.2590,0
3.4140,2,167.9247,0.2620,0
3.4150,2,167.6670,0.2610,0
3.4160,2,167.4092,0.2580,0
3.4170,2,167.1515,0.2620,0
3.4180,2,166.8938,0.2610,0
3.4190,2,166.6361,0.2600,0
3.4200,2,166.3784,0.2610,0
3.4210,2,166.1207,0.2640,0
3.4220,2,165.8630,0.2620,0
3.4230,2,165.6054,0.2600,0
3.4240,2,165.3477,0.2610,0
3.4250,2,165.0901,0.2620,0
3.4260,2,164.8325,0.2600,0
3.4270,2,164.5749,0.2610,0
3.4280,2,164.3173,0.2570,0
3.4290,2,164.0597,0.2630,0
3.4300,2,163.8021,0.2630,0
3.4310,2,163.5446,0.2600,0
3.4320,2,163.2870,0.3160,0
3.4330,2,163.0296,0.3420,0
3.4340,2,162.7722,0.3030,0
3.4350,2,162.5148,0.2800,0
3.4360,2,162.2575,0.2700,0
3.4370,2,162.0003,0.2590,0
3.4380,2,161.7431,0.2590,0
3.4390,2,161.4860,0.2570,0
3.4400,2,161.2289,0.2590,0
3.4410,2,160.9719,0.2600,0
3.4420,2,160.7150,0.2710,0
3.4430,2,160.4581,0.2580,0
3.4440,2,160.2013,0.2600,0
3.4450,2,159.9445,0.2590,0
3.4460,2,159.6878,0.2590,0
3.4470,2,159.4311,0.2610,0
3.4480,2,159.1745,0.2620,0
3.4490,2,158.9180,0.2590,0
3.4500,2,158.6615,0.2600,0
3.4510,2,158.4050,0.2610,0
3.4520,2,158.1487,0.2600,0
3.4530,2,157.8924,0.2590,0
3.4540,2,157.6361,0.2600,0
3.4550,2,157.3799,0.2600,0
3.4560,2,157.1238,0.2620,0
3.4570,2,156.8677,0.2580,0
3.4580,2,156.6116,0.2610,0
3.4590,2,156.3557,0.2600,0
3.4600,2,156.0997,0.2610,0
3.4610,2,155.8439,0.2600,0
3.4620,2,155.5881,0.2600,0
3.4630,2,155.3323,0.2610,0
3.4640,2,155.0767,0.2620,0
3.4650,2,154.8210,0.2610,0
3.4660,2,154.5655,0.2600,0
3.4670,2,154.3100,0.2580,0
3.4680,2,154.0545,0.2620,0
3.4690,2,153.7991,0.2610,0
3.4700,2,153.5438,0.2590,0
3.4710,2,153.2885,0.2600,0
3.4720,2,153.0333,0.2590,0
3.4730,2,152.7781,0.2600,0
3.4740,2,152.5230,0.2600,0
3.4750,2,152.2679,0.2600,0
3.4760,2,152.0129,0.2590,0
3.4770,2,151.7580,0.2590,0
3.4780,2,151.5031,0.2580,0
3.4790,2,151.2483,0.2670,0
3.4800,2,150.9935,0.2600,0
3.4810,2,150.7388,0.2600,0
3.4820,2,150.4842,0.2600,0
3.4830,2,150.2296,0.2610,0
3.4840,2,149.9751,0.2590,0
3.4850,2,149.7206,0.2590,0
3.4860,2,149.4662,0.2610,0
3.4870,2,149.2118,0.2610,0
3.4880,2,148.9575,0.2600,0
3.4890,2,148.7033,0.2610,0
3.4900,2,148.4491,0.2590,0
3.4910,2,148.1950,0.2600,0
3.4920,2,147.9409,0.2610,0
3.4930,2,147.6869,0.2590,0
3.4940,2,147.4330,0.2610,0
3.4950,2,147.1791,0.2590,0
3.4960,2,146.9252,0.2620,0
3.4970,2,146.6715,0.2590,0
3.4980,2,146.4177,0.2600,0
3.4990,2,146.1641,0.2580,0
3.5000,2,145.9105,0.2630,0
3.5010,2,145.6569,0.2580,0
3.5020,2,145.4035,0.2700,0
3.5030,2,145.1500,0.2690,0
3.5040,2,144.8967,0.2660,0
3.5050,2,144.6433,0.2610,0
3.5060,2,144.3901,0.2630,0
3.5070,2,144.1369,0.2600,0
3.5080,2,143.8838,0.2600,0
3.5090,2,143.6307,0.2600,0
3.5100,2,143.3777,0.2600,0
3.5110,2,143.1247,0.2600,0
3.5120,2,142.8718,0.2590,0
3.5130,2,142.6190,0.2590,0
3.5140,2,142.3662,0.2610,0
3.5150,2,142.1135,0.2590,0
3.5160,2,141.8608,0.2610,0
3.5170,2,141.6082,0.2590,0
3.5180,2,141.3557,0.2610,0
3.5190,2,141.1032,0.2620,0
3.5200,2,140.8507,0.2600,0
3.5210,2,140.5984,0.2600,0
3.5220,2,140.3461,0.2590,0
3.5230,2,140.0938,0.2600,0
3.5240,2,139.8416,0.2600,0
3.5250,2,139.5895,0.2610,0
3.5260,2,139.3374,0.2600,0
3.5270,2,139.0854,0.2600,0
3.5280,2,138.8334,0.2610,0
3.5290,2,138.5815,0.2600,0
3.5300,2,138.3297,0.2610,0
3.5310,2,138.0779,0.2600,0
3.5320,2,137.8262,0.2600,0
3.5330,2,137.5746,0.2610,0
3.5340,2,137.3230,0.2600,0
3.5350,2,137.0714,0.2600,0
3.5360,2,136.8199,0.2620,0
3.5370,2,136.5685,0.2630,0
3.5380,2,136.3172,0.2600,0
3.5390,2,136.0658,0.2610,0
3.5400,2,135.8146,0.2800,0
3.5410,2,135.5634,0.2900,0
3.5420,2,135.3123,0.2610,0
3.5430,2,135.0612,0.2590,0
3.5440,2,134.8102,0.2620,0
3.5450,2,134.5593,0.2630,0
3.5460,2,134.3084,0.2610,0
3.5470,2,134.0576,0.2620,0
3.5480,2,133.8068,0.2630,0
3.5490,2,133.5561,0.2600,0
3.5500,2,133.3055,0.2610,0
3.5510,2,133.0549,0.2610,0
3.5520,2,132.8044,0.2600,0
3.5530,2,132.5539,0.2590,0
3.5540,2,132.3035,0.2600,0
3.5550,2,132.0532,0.2590,0
3.5560,2,131.8029,0.2630,0
3.5570,2,131.5527,0.2590,0
3.5580,2,131.3025,0.2600,0
3.5590,2,131.0524,0.2590,0
3.5600,2,130.8024,0.2610,0
3.5610,2,130.5524,0.2600,0
3.5620,2,130.3025,0.2600,0
3.5630,2,130.0527,0.2610,0
3.5640,2,129.8029,0.2610,0
3.5650,2,129.5532,0.2610,0
3.5660,2,129.3035,0.2600,0
3.5670,2,129.0539,0.2600,0
3.5680,2,128.8043,0.2580,0
3.5690,2,128.5548,0.2610,0
3.5700,2,128.3054,0.2600,0
3.5710,2,128.0561,0.2600,0
3.5720,2,127.8068,0.2600,0
3.5730,2,127.5575,0.2620,0
3.5740,2,127.3084,0.2600,0
3.5750,2,127.0592,0.2620,0
3.5760,2,126.8102,0.3160,0
3.5770,2,126.5612,0.2680,0
3.5780,2,126.3123,0.2630,0
3.5790,2,126.0634,0.2630,0
3.5800,2,125.8146,0.2660,0
3.5810,2,125.5659,0.2640,0
3.5820,2,125.3172,0.2640,0
3.5830,2,125.0686,0.2650,0
3.5840,2,124.8200,0.2660,0
3.5850,2,124.5715,0.2640,0
3.5860,2,124.3231,0.2640,0
3.5870,2,124.0747,0.2690,0
3.5880,2,123.8264,0.2650,0
3.5890,2,123.5782,0.2630,0
3.5900,2,123.3300,0.2670,0
3.5910,2,123.0819,0.2640,0
3.5920,2,122.8338,0.2670,0
3.5930,2,122.5859,0.2650,0
3.5940,2,122.3379,0.2650,0
3.5950,2,122.0901,0.2650,0
3.5960,2,121.8423,0.2700,0
3.5970,2,121.5945,0.2680,0
3.5980,2,121.3469,0.2670,0
3.5990,2,121.0993,0.2670,0
3.6000,2,120.8517,0.2650,0
3.6010,2,120.6043,0.2690,0
3.6020,2,120.3568,0.2650,0
3.6030,2,120.1095,0.2640,0
3.6040,2,119.8622,0.2760,0
3.6050,2,119.6150,0.2850,0
3.6060,2,119.3678,0.2810,0
3.6070,2,119.1207,0.2710,0
3.6080,2,118.8737,0.2660,0
3.6090,2,118.6268,0.2670,0
3.6100,2,118.3799,0.2660,0
3.6110,2,118.1330,0.2660,0
3.6120,2,117.8863,0.2670,0
3.6130,2,117.6396,0.2620,0
3.6140,2,117.3929,0.2690,0
3.6150,2,117.1464,0.2660,0
3.6160,2,116.8998,0.2650,0
3.6170,2,116.6534,0.3050,0
3.6180,2,116.4072,0.3040,0
3.6190,2,116.1612,0.2890,0
3.6200,2,115.9154,0.3060,0
3.6210,2,115.6699,0.2930,0
3.6220,2,115.4247,0.2760,0
3.6230,2,115.1797,0.2760,0
3.6240,2,114.9349,0.2660,0
3.6250,2,114.6904,0.2680,0
3.6260,2,114.4462,0.2670,0
3.6270,2,114.2022,0.2670,0
3.6280,2,113.9584,0.2660,0
3.6290,2,113.7149,0.2690,0
3.6300,2,113.4717,0.2690,0
3.6310,2,113.2287,0.2670,0
3.6320,2,112.9859,0.2670,0
3.6330,2,112.7434,0.2680,0
3.6340,2,112.5012,0.2680,0
3.6350,2,112.2592,0.2690,0
3.6360,2,112.0174,0.2670,0
3.6370,2,111.7759,0.2670,0
3.6380,2,111.5347,0.2680,0
3.6390,2,111.2937,0.2770,0
3.6400,2,111.0529,0.2780,0
3.6410,2,110.8124,0.2780,0
3.6420,2,110.5721,0.2760,0
3.6430,2,110.3321,0.2730,0
3.6440,2,110.0924,0.2660,0
3.6450,2,109.8528,0.2690,0
3.6460,2,109.6136,0.2670,0
3.6470,2,109.3746,0.2680,0
3.6480,2,109.1358,0.2660,0
3.6490,2,108.8973,0.2670,0
3.6500,2,108.6590,0.2680,0
3.6510,2,108.4210,0.2670,0
3.6520,2,108.1832,0.2680,0
3.6530,2,107.9456,0.2670,0
3.6540,2,107.7084,0.2670,0
3.6550,2,107.4713,0.2670,0
3.6560,2,107.2345,0.2670,0
3.6570,2,106.9980,0.2680,0
3.6580,2,106.7617,0.2660,0
3.6590,2,106.5257,0.2670,0
3.6600,2,106.2899,0.2690,0
3.6610,2,106.0543,0.2680,0
3.6620,2,105.8190,0.2680,0
3.6630,2,105.5839,0.2690,0
3.6640,2,105.3491,0.2690,0
3.6650,2,105.1146,0.2700,0
3.6660,2,104.8803,0.2680,0
3.6670,2,104.6462,0.2680,0
3.6680,2,104.4124,0.2670,0
3.6690,2,104.1788,0.2680,0
3.6700,2,103.9454,0.2680,0
3.6710,2,103.7124,0.2680,0
3.6720,2,103.4795,0.2660,0
3.6730,2,103.2469,0.2670,0
3.6740,2,103.0146,0.2670,0
3.6750,2,102.7825,0.2690,0
3.6760,2,102.5506,0.2790,0
3.6770,2,102.3190,0.2810,0
3.6780,2,102.0876,0.2700,0
3.6790,2,101.8565,0.2700,0
3.6800,2,101.6256,0.2690,0
3.6810,2,101.3950,0.2710,0
3.6820,2,101.1646,0.2730,0
3.6830,2,100.9345,0.2740,0
3.6840,2,100.7046,0.2740,0
3.6850,2,100.4750,0.2710,0
3.6860,2,100.2455,0.2710,0
3.6870,2,100.0164,0.2710,0
3.6880,2,99.7875,0.2710,0
3.6890,2,99.5588,0.2740,0
3.6900,2,99.3304,0.2710,0
3.6910,2,99.1022,0.2730,0
3.6920,2,98.8743,0.2720,0
3.6930,2,98.6466,0.2700,0
3.6940,2,98.4191,0.2680,0
3.6950,2,98.1919,0.2690,0
3.6960,2,97.9650,0.2680,0
3.6970,2,97.7382,0.2680,0
3.6980,2,97.5118,0.2670,0
3.6990,2,97.2855,0.2700,0
3.7000,2,97.0596,0.2690,0
3.7010,2,96.8338,0.2720,0
3.7020,2,96.6083,0.2710,0
3.7030,2,96.3831,0.2700,0
3.7040,2,96.1580,0.2680,0
3.7050,2,95.9333,0.2710,0
3.7060,2,95.7088,0.2710,0
3.7070,2,95.4845,0.2690,0
3.7080,2,95.2604,0.2720,0
3.7090,2,95.0366,0.2670,0
3.7100,2,94.8131,0.2680,0
3.7110,2,94.5898,0.2720,0
3.7120,2,94.3667,0.2710,0
3.7130,2,94.1439,0.2700,0
3.7140,2,93.9213,0.2680,0
3.7150,2,93.6989,0.2690,0
3.7160,2,93.4768,0.2690,0
3.7170,2,93.2550,0.2700,0
3.7180,2,93.0334,0.2690,0
3.7190,2,92.8120,0.2680,0
3.7200,2,92.5908,0.2680,0
3.7210,2,92.3700,0.2700,0
3.7220,2,92.1493,0.2740,0
3.7230,2,91.9289,0.2680,0
3.7240,2,91.7087,0.2680,0
3.7250,2,91.4888,0.2680,0
3.7260,2,91.2691,0.2680,0
3.7270,2,91.0497,0.2690,0
3.7280,2,90.8305,0.2680,0
3.7290,2,90.6115,0.2680,0
3.7300,2,90.3928,0.2700,0
3.7310,2,90.1743,0.2680,0
3.7320,2,89.9560,0.2730,0
3.7330,2,89.7380,0.2670,0
3.7340,2,89.5203,0.2690,0
3.7350,2,89.3028,0.2700,0
3.7360,2,89.0855,0.2710,0
3.7370,2,88.8684,0.2710,0
3.7380,2,88.6516,0.2700,0
3.7390,2,88.4351,0.2700,0
3.7400,2,88.2187,0.2710,0
3.7410,2,88.0027,0.2710,0
3.7420,2,87.7868,0.2710,0
3.7430,2,87.5712,0.2730,0
3.7440,2,87.3558,0.2730,0
3.7450,2,87.1407,0.2710,0
3.7460,2,86.9258,0.2690,0
3.7470,2,86.7112,0.2700,0
3.7480,2,86.4968,0.2710,0
3.7490,2,86.2826,0.2680,0
3.7500,2,86.0687,0.2670,0
3.7510,2,85.8550,0.2730,0
3.7520,2,85.6415,0.2720,0
3.7530,2,85.4283,0.2690,0
3.7540,2,85.2153,0.2730,0
3.7550,2,85.0026,0.2680,0
3.7560,2,84.7901,0.2700,0
3.7570,2,84.5778,0.2670,0
3.7580,2,84.3658,0.2670,0
3.7590,2,84.1540,0.2680,0
3.7600,2,83.9424,0.2690,0
3.7610,2,83.7311,0.2660,0
3.7620,2,83.5200,0.2660,0
3.7630,2,83.3092,0.2710,0
3.7640,2,83.0986,0.2670,0
3.7650,2,82.8882,0.2710,0
3.7660,2,82.6781,0.2660,0
3.7670,2,82.4682,0.2670,0
3.7680,2,82.2585,0.2710,0
3.7690,2,82.0491,0.2710,0
3.7700,2,81.8399,0.2690,0
3.7710,2,81.6309,0.2690,0
3.7720,2,81.4222,0.2680,0
3.7730,2,81.2138,0.2700,0
3.7740,2,81.0055,0.2700,0
3.7750,2,80.7975,0.2700,0
3.7760,2,80.5897,0.2700,0
3.7770,2,80.3822,0.2970,0
3.7780,2,80.1749,0.2890,0
3.7790,2,79.9678,0.2790,0
3.7800,2,79.7610,0.2780,0
3.7810,2,79.5544,0.2810,0
3.7820,2,79.3480,0.2730,0
3.7830,2,79.1419,0.2690,0
3.7840,2,78.9360,0.2700,0
3.7850,2,78.7304,0.2700,0
3.7860,2,78.5249,0.2690,0
3.7870,2,78.3198,0.2700,0
3.7880,2,78.1148,0.2710,0
3.7890,2,77.9101,0.2690,0
3.7900,2,77.7056,0.2660,0
3.7910,2,77.5013,0.2690,0
3.7920,2,77.2973,0.2690,0
3.7930,2,77.0935,0.2670,0
3.7940,2,76.8900,0.2690,0
3.7950,2,76.6867,0.2670,0
3.7960,2,76.4836,0.2680,0
3.7970,2,76.2807,0.2670,0
3.7980,2,76.0781,0.2670,0
3.7990,2,75.8757,0.2710,0
3.8000,2,75.6736,0.2690,0
3.8010,2,75.4716,0.2690,0
3.8020,2,75.2700,0.2680,0
3.8030,2,75.0685,0.2670,0
3.8040,2,74.8673,0.2670,0
3.8050,2,74.6663,0.2700,0
3.8060,2,74.4655,0.2710,0
3.8070,2,74.2650,0.2670,0
3.8080,2,74.0647,0.2690,0
3.8090,2,73.8646,0.2680,0
3.8100,2,73.6648,0.2680,0
3.8110,2,73.4652,0.2680,0
3.8120,2,73.2658,0.2700,0
3.8130,2,73.0667,0.2680,0
3.8140,2,72.8678,0.2700,0
3.8150,2,72.6691,0.2670,0
3.8160,2,72.4707,0.2690,0
3.8170,2,72.2724,0.2670,0
3.8180,2,72.0745,0.2680,0
3.8190,2,71.8767,0.2660,0
3.8200,2,71.6792,0.2660,0
3.8210,2,71.4819,0.2690,0
3.8220,2,71.2848,0.2660,0
3.8230,2,71.0880,0.2660,0
3.8240,2,70.8914,0.2680,0
3.8250,2,70.6950,0.2670,0
3.8260,2,70.4988,0.2680,0
3.8270,2,70.3029,0.2670,0
3.8280,2,70.1072,0.2650,0
3.8290,2,69.9118,0.2650,0
3.8300,2,69.7165,0.2680,0
3.8310,2,69.5215,0.2650,0
3.8320,2,69.3268,0.2680,0
3.8330,2,69.1322,0.2690,0
3.8340,2,68.9379,0.2670,0
3.8350,2,68.7438,0.2660,0
3.8360,2,68.5499,0.2680,0
3.8370,2,68.3563,0.2680,0
3.8380,2,68.1629,0.2660,0
3.8390,2,67.9697,0.2660,0
3.8400,2,67.7768,0.2680,0
3.8410,2,67.5841,0.2660,0
3.8420,2,67.3916,0.2670,0
3.8430,2,67.1993,0.2650,0
3.8440,2,67.0072,0.2660,0
3.8450,2,66.8154,0.2660,0
3.8460,2,66.6238,0.2640,0
3.8470,2,66.4325,0.2670,0
3.8480,2,66.2413,0.2670,0
3.8490,2,66.0504,0.2670,0
3.8500,2,65.8597,0.2670,0
3.8510,2,65.6693,0.2660,0
3.8520,2,65.4791,0.2650,0
3.8530,2,65.2891,0.2650,0
3.8540,2,65.0993,0.2670,0
3.8550,2,64.9097,0.2660,0
3.8560,2,64.7204,0.2670,0
3.8570,2,64.5313,0.2630,0
3.8580,2,64.3424,0.2660,0
3.8590,2,64.1537,0.2650,0
3.8600,2,63.9653,0.2650,0
3.8610,2,63.7771,0.2670,0
3.8620,2,63.5891,0.2620,0
3.8630,2,63.4014,0.2650,0
3.8640,2,63.2138,0.2630,0
3.8650,2,63.0265,0.2620,0
3.8660,2,62.8394,0.2660,0
3.8670,2,62.6526,0.2640,0
3.8680,2,62.4659,0.2610,0
