Time,Step,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,Q_Error,Reached
20.1310,3,-9.5751,1.1423,18.0629,-33.2601,31.1308,-11.2674,81.5182,0
20.1320,3,-9.5706,1.1523,18.0610,-33.2525,31.1306,-11.2546,81.4997,0
20.1330,3,-9.5662,1.1623,18.0592,-33.2450,31.1303,-11.2418,81.4811,0
20.1340,3,-9.5618,1.1723,18.0574,-33.2375,31.1300,-11.2290,81.4626,0
20.1350,3,-9.5573,1.1823,18.0556,-33.2299,31.1298,-11.2162,81.4441,0
20.1360,3,-9.5529,1.1923,18.0538,-33.2224,31.1295,-11.2035,81.4256,0
20.1370,3,-9.5485,1.2023,18.0519,-33.2148,31.1293,-11.1907,81.4070,0
20.1380,3,-9.5440,1.2123,18.0501,-33.2073,31.1290,-11.1779,81.3885,0
20.1390,3,-9.5396,1.2223,18.0483,-33.1997,31.1288,-11.1651,81.3700,0
20.1400,3,-9.5351,1.2323,18.0465,-33.1922,31.1285,-11.1523,81.3514,0
20.1410,3,-9.5307,1.2423,18.0446,-33.1847,31.1283,-11.1395,81.3329,0
20.1420,3,-9.5263,1.2523,18.0428,-33.1771,31.1280,-11.1268,81.3144,0
20.1430,3,-9.5218,1.2623,18.0410,-33.1696,31.1277,-11.1140,81.2959,0
20.1440,3,-9.5174,1.2723,18.0392,-33.1620,31.1275,-11.1012,81.2773,0
20.1450,3,-9.5129,1.2823,18.0373,-33.1545,31.1272,-11.0884,81.2588,0
20.1460,3,-9.5085,1.2923,18.0355,-33.1470,31.1270,-11.0756,81.2403,0
20.1470,3,-9.5041,1.3023,18.0337,-33.1394,31.1267,-11.0629,81.2217,0
20.1480,3,-9.4996,1.3123,18.0319,-33.1319,31.1265,-11.0501,81.2032,0
20.1490,3,-9.4952,1.3223,18.0301,-33.1243,31.1262,-11.0373,81.1847,0
20.1500,3,-9.4907,1.3323,18.0282,-33.1168,31.1260,-11.0245,81.1661,0
20.1510,3,-9.4863,1.3423,18.0264,-33.1093,31.1257,-11.0117,81.1476,0
20.1520,3,-9.4819,1.3523,18.0246,-33.1017,31.1254,-10.9990,81.1291,0
20.1530,3,-9.4774,1.3623,18.0228,-33.0942,31.1252,-10.9862,81.1106,0
20.1540,3,-9.4730,1.3723,18.0209,-33.0866,31.1249,-10.9734,81.0920,0
20.1550,3,-9.4685,1.3823,18.0191,-33.0791,31.1247,-10.9606,81.0735,0
20.1560,3,-9.4641,1.3923,18.0173,-33.0716,31.1244,-10.9478,81.0550,0
20.1570,3,-9.4597,1.4023,18.0155,-33.0640,31.1242,-10.9350,81.0364,0
20.1580,3,-9.4552,1.4123,18.0136,-33.0565,31.1239,-10.9223,81.0179,0
20.1590,3,-9.4508,1.4223,18.0118,-33.0489,31.1237,-10.9095,80.9994,0
20.1600,3,-9.4463,1.4323,18.0100,-33.0414,31.1234,-10.8967,80.9809,0
20.1610,3,-9.4419,1.4423,18.0082,-33.0339,31.1231,-10.8839,80.9623,0
20.1620,3,-9.4375,1.4523,18.0063,-33.0263,31.1229,-10.8711,80.9438,0
20.1630,3,-9.4330,1.4623,18.0045,-33.0188,31.1226,-10.8584,80.9253,0
20.1640,3,-9.4286,1.4723,18.0027,-33.0112,31.1224,-10.8456,80.9067,0
20.1650,3,-9.4241,1.4823,18.0009,-33.0037,31.1221,-10.8328,80.8882,0
20.1660,3,-9.4197,1.4923,17.9991,-32.9961,31.1219,-10.8200,80.8697,0
20.1670,3,-9.4153,1.5023,17.9972,-32.9886,31.1216,-10.8072,80.8512,0
20.1680,3,-9.4108,1.5123,17.9954,-32.9811,31.1214,-10.7945,80.8326,0
20.1690,3,-9.4064,1.5223,17.9936,-32.9735,31.1211,-10.7817,80.8141,0
20.1700,3,-9.4019,1.5323,17.9918,-32.9660,31.1208,-10.7689,80.7956,0
20.1710,3,-9.3975,1.5423,17.9899,-32.9584,31.1206,-10.7561,80.7770,0
20.1720,3,-9.3931,1.5523,17.9881,-32.9509,31.1203,-10.7433,80.7585,0
20.1730,3,-9.3886,1.5623,17.9863,-32.9434,31.1201,-10.7305,80.7400,0
20.1740,3,-9.3842,1.5723,17.9845,-32.9358,31.1198,-10.7178,80.7215,0
20.1750,3,-9.3797,1.5823,17.9826,-32.9283,31.1196,-10.7050,80.7029,0
20.1760,3,-9.3753,1.5923,17.9808,-32.9207,31.1193,-10.6922,80.6844,0
20.1770,3,-9.3709,1.6023,17.9790,-32.9132,31.1191,-10.6794,80.6659,0
20.1780,3,-9.3664,1.6123,17.9772,-32.9057,31.1188,-10.6666,80.6473,0
20.1790,3,-9.3620,1.6223,17.9754,-32.8981,31.1185,-10.6539,80.6288,0
20.1800,3,-9.3575,1.6323,17.9735,-32.8906,31.1183,-10.6411,80.6103,0
20.1810,3,-9.3531,1.6423,17.9717,-32.8830,31.1180,-10.6283,80.5918,0
20.1820,3,-9.3487,1.6523,17.9699,-32.8755,31.1178,-10.6155,80.5732,0
20.1830,3,-9.3442,1.6623,17.9681,-32.8680,31.1175,-10.6027,80.5547,0
20.1840,3,-9.3398,1.6723,17.9662,-32.8604,31.1173,-10.5900,80.5362,0
20.1850,3,-9.3353,1.6823,17.9644,-32.8529,31.1170,-10.5772,80.5176,0
20.1860,3,-9.3309,1.6923,17.9626,-32.8453,31.1168,-10.5644,80.4991,0
20.1870,3,-9.3265,1.7023,17.9608,-32.8378,31.1165,-10.5516,80.4806,0
20.1880,3,-9.3220,1.7123,17.9589,-32.8303,31.1162,-10.5388,80.4620,0
20.1890,3,-9.3176,1.7223,17.9571,-32.8227,31.1160,-10.5260,80.4435,0
20.1900,3,-9.3131,1.7323,17.9553,-32.8152,31.1157,-10.5133,80.4250,0
20.1910,3,-9.3087,1.7423,17.9535,-32.8076,31.1155,-10.5005,80.4065,0
20.1920,3,-9.3043,1.7523,17.9517,-32.8001,31.1152,-10.4877,80.3879,0
20.1930,3,-9.2998,1.7623,17.9498,-32.7925,31.1150,-10.4749,80.3694,0
20.1940,3,-9.2954,1.7723,17.9480,-32.7850,31.1147,-10.4621,80.3509,0
20.1950,3,-9.2909,1.7823,17.9462,-32.7775,31.1145,-10.4494,80.3323,0
20.1960,3,-9.2865,1.7923,17.9444,-32.7699,31.1142,-10.4366,80.3138,0
20.1970,3,-9.2821,1.8023,17.9425,-32.7624,31.1139,-10.4238,80.2953,0
20.1980,3,-9.2776,1.8123,17.9407,-32.7548,31.1137,-10.4110,80.2768,0
20.1990,3,-9.2732,1.8223,17.9389,-32.7473,31.1134,-10.3982,80.2582,0
20.2000,3,-9.2687,1.8323,17.9371,-32.7398,31.1132,-10.3855,80.2397,0
20.2010,3,-9.2643,1.8423,17.9352,-32.7322,31.1129,-10.3727,80.2212,0
20.2020,3,-9.2599,1.8523,17.9334,-32.7247,31.1127,-10.3599,80.2026,0
20.2030,3,-9.2554,1.8623,17.9316,-32.7171,31.1124,-10.3471,80.1841,0
20.2040,3,-9.2510,1.8723,17.9298,-32.7096,31.1122,-10.3343,80.1656,0
20.2050,3,-9.2465,1.8823,17.9280,-32.7021,31.1119,-10.3216,80.1471,0
20.2060,3,-9.2421,1.8923,17.9261,-32.6945,31.1116,-10.3088,80.1285,0
20.2070,3,-9.2377,1.9023,17.9243,-32.6870,31.1114,-10.2960,80.1100,0
20.2080,3,-9.2332,1.9123,17.9225,-32.6794,31.1111,-10.2832,80.0915,0
20.2090,3,-9.2288,1.9223,17.9207,-32.6719,31.1109,-10.2704,80.0729,0
20.2100,3,-9.2243,1.9323,17.9188,-32.6644,31.1106,-10.2576,80.0544,0
20.2110,3,-9.2199,1.9423,17.9170,-32.6568,31.1104,-10.2449,80.0359,0
20.2120,3,-9.2155,1.9523,17.9152,-32.6493,31.1101,-10.2321,80.0174,0
20.2130,3,-9.2110,1.9623,17.9134,-32.6417,31.1099,-10.2193,79.9988,0
20.2140,3,-9.2066,1.9723,17.9115,-32.6342,31.1096,-10.2065,79.9803,0
20.2150,3,-9.2021,1.9823,17.9097,-32.6266,31.1094,-10.1937,79.9618,0
20.2160,3,-9.1977,1.9923,17.9079,-32.6191,31.1091,-10.1810,79.9432,0
20.2170,3,-9.1933,2.0023,17.9061,-32.6116,31.1088,-10.1682,79.9247,0
20.2180,3,-9.1888,2.0123,17.9042,-32.6040,31.1086,-10.1554,79.9062,0
20.2190,3,-9.1844,2.0223,17.9024,-32.5965,31.1083,-10.1426,79.8877,0
20.2200,3,-9.1799,2.0323,17.9006,-32.5889,31.1081,-10.1298,79.8691,0
20.2210,3,-9.1755,2.0423,17.8988,-32.5814,31.1078,-10.1171,79.8506,0
20.2220,3,-9.1711,2.0523,17.8970,-32.5739,31.1076,-10.1043,79.8321,0
20.2230,3,-9.1666,2.0623,17.8951,-32.5663,31.1073,-10.0915,79.8135,0
20.2240,3,-9.1622,2.0723,17.8933,-32.5588,31.1071,-10.0787,79.7950,0
20.2250,3,-9.1577,2.0823,17.8915,-32.5512,31.1068,-10.0659,79.7765,0
20.2260,3,-9.1533,2.0923,17.8897,-32.5437,31.1065,-10.0531,79.7579,0
20.2270,3,-9.1489,2.1023,17.8878,-32.5362,31.1063,-10.0404,79.7394,0
20.2280,3,-9.1444,2.1123,17.8860,-32.5286,31.1060,-10.0276,79.7209,0
20.2290,3,-9.1400,2.1223,17.8842,-32.5211,31.1058,-10.0148,79.7024,0
20.2300,3,-9.1355,2.1323,17.8824,-32.5135,31.1055,-10.0020,79.6838,0
20.2310,3,-9.1311,2.1423,17.8805,-32.5060,31.1053,-9.9892,79.6653,0
20.2320,3,-9.1267,2.1523,17.8787,-32.4985,31.1050,-9.9765,79.6468,0
20.2330,3,-9.1222,2.1623,17.8769,-32.4909,31.1048,-9.9637,79.6282,0
20.2340,3,-9.1178,2.1723,17.8751,-32.4834,31.1045,-9.9509,79.6097,0
20.2350,3,-9.1133,2.1823,17.8733,-32.4758,31.1042,-9.9381,79.5912,0
20.2360,3,-9.1089,2.1923,17.8714,-32.4683,31.1040,-9.9253,79.5727,0
20.2370,3,-9.1045,2.2023,17.8696,-32.4608,31.1037,-9.9126,79.5541,0
20.2380,3,-9.1000,2.2123,17.8678,-32.4532,31.1035,-9.8998,79.5356,0
20.2390,3,-9.0956,2.2223,17.8660,-32.4457,31.1032,-9.8870,79.5171,0
20.2400,3,-9.0911,2.2323,17.8641,-32.4381,31.1030,-9.8742,79.4985,0
20.2410,3,-9.0867,2.2423,17.8623,-32.4306,31.1027,-9.8614,79.4800,0
20.2420,3,-9.0823,2.2523,17.8605,-32.4230,31.1025,-9.8486,79.4615,0
20.2430,3,-9.0778,2.2623,17.8587,-32.4155,31.1022,-9.8359,79.4430,0
20.2440,3,-9.0734,2.2723,17.8568,-32.4080,31.1019,-9.8231,79.4244,0
20.2450,3,-9.0689,2.2823,17.8550,-32.4004,31.1017,-9.8103,79.4059,0
20.2460,3,-9.0645,2.2923,17.8532,-32.3929,31.1014,-9.7975,79.3874,0
20.2470,3,-9.0601,2.3023,17.8514,-32.3853,31.1012,-9.7847,79.3688,0
20.2480,3,-9.0556,2.3123,17.8496,-32.3778,31.1009,-9.7720,79.3503,0
20.2490,3,-9.0512,2.3223,17.8477,-32.3703,31.1007,-9.7592,79.3318,0
20.2500,3,-9.0467,2.3323,17.8459,-32.3627,31.1004,-9.7464,79.3133,0
20.2510,3,-9.0423,2.3423,17.8441,-32.3552,31.1002,-9.7336,79.2947,0
20.2520,3,-9.0379,2.3523,17.8423,-32.3476,31.0999,-9.7208,79.2762,0
20.2530,3,-9.0334,2.3623,17.8404,-32.3401,31.0996,-9.7081,79.2577,0
20.2540,3,-9.0290,2.3723,17.8386,-32.3326,31.0994,-9.6953,79.2391,0
20.2550,3,-9.0245,2.3823,17.8368,-32.3250,31.0991,-9.6825,79.2206,0
20.2560,3,-9.0201,2.3923,17.8350,-32.3175,31.0989,-9.6697,79.2021,0
20.2570,3,-9.0157,2.4023,17.8331,-32.3099,31.0986,-9.6569,79.1836,0
20.2580,3,-9.0112,2.4123,17.8313,-32.3024,31.0984,-9.6442,79.1650,0
20.2590,3,-9.0068,2.4223,17.8295,-32.2949,31.0981,-9.6314,79.1465,0
20.2600,3,-9.0023,2.4323,17.8277,-32.2873,31.0979,-9.6186,79.1280,0
20.2610,3,-8.9979,2.4423,17.8259,-32.2798,31.0976,-9.6058,79.1094,0
20.2620,3,-8.9935,2.4523,17.8240,-32.2722,31.0973,-9.5930,79.0909,0
20.2630,3,-8.9890,2.4623,17.8222,-32.2647,31.0971,-9.5802,79.0724,0
20.2640,3,-8.9846,2.4723,17.8204,-32.2571,31.0968,-9.5675,79.0538,0
20.2650,3,-8.9801,2.4823,17.8186,-32.2496,31.0966,-9.5547,79.0353,0
20.2660,3,-8.9757,2.4923,17.8167,-32.2421,31.0963,-9.5419,79.0168,0
20.2670,3,-8.9713,2.5023,17.8149,-32.2345,31.0961,-9.5291,78.9983,0
20.2680,3,-8.9668,2.5123,17.8131,-32.2270,31.0958,-9.5163,78.9797,0
20.2690,3,-8.9624,2.5223,17.8113,-32.2194,31.0956,-9.5036,78.9612,0
20.2700,3,-8.9579,2.5323,17.8094,-32.2119,31.0953,-9.4908,78.9427,0
20.2710,3,-8.9535,2.5423,17.8076,-32.2044,31.0950,-9.4780,78.9241,0
20.2720,3,-8.9491,2.5523,17.8058,-32.1968,31.0948,-9.4652,78.9056,0
20.2730,3,-8.9446,2.5623,17.8040,-32.1893,31.0945,-9.4524,78.8871,0
20.2740,3,-8.9402,2.5723,17.8021,-32.1817,31.0943,-9.4397,78.8686,0
20.2750,3,-8.9357,2.5823,17.8003,-32.1742,31.0940,-9.4269,78.8500,0
20.2760,3,-8.9313,2.5923,17.7985,-32.1667,31.0938,-9.4141,78.8315,0
20.2770,3,-8.9269,2.6023,17.7967,-32.1591,31.0935,-9.4013,78.8130,0
20.2780,3,-8.9224,2.6123,17.7949,-32.1516,31.0933,-9.3885,78.7944,0
20.2790,3,-8.9180,2.6223,17.7930,-32.1440,31.0930,-9.3757,78.7759,0
20.2800,3,-8.9135,2.6323,17.7912,-32.1365,31.0927,-9.3630,78.7574,0
20.2810,3,-8.9091,2.6423,17.7894,-32.1290,31.0925,-9.3502,78.7389,0
20.2820,3,-8.9047,2.6523,17.7876,-32.1214,31.0922,-9.3374,78.7203,0
20.2830,3,-8.9002,2.6623,17.7857,-32.1139,31.0920,-9.3246,78.7018,0
20.2840,3,-8.8958,2.6723,17.7839,-32.1063,31.0917,-9.3118,78.6833,0
20.2850,3,-8.8913,2.6823,17.7821,-32.0988,31.0915,-9.2991,78.6647,0
20.2860,3,-8.8869,2.6923,17.7803,-32.0913,31.0912,-9.2863,78.6462,0
20.2870,3,-8.8825,2.7023,17.7784,-32.0837,31.0910,-9.2735,78.6277,0
20.2880,3,-8.8780,2.7123,17.7766,-32.0762,31.0907,-9.2607,78.6092,0
20.2890,3,-8.8736,2.7223,17.7748,-32.0686,31.0904,-9.2479,78.5906,0
20.2900,3,-8.8692,2.7323,17.7730,-32.0611,31.0902,-9.2352,78.5721,0
20.2910,3,-8.8647,2.7423,17.7712,-32.0535,31.0899,-9.2224,78.5536,0
20.2920,3,-8.8603,2.7523,17.7693,-32.0460,31.0897,-9.2096,78.5350,0
20.2930,3,-8.8558,2.7623,17.7675,-32.0385,31.0894,-9.1968,78.5165,0
20.2940,3,-8.8514,2.7723,17.7657,-32.0309,31.0892,-9.1840,78.4980,0
20.2950,3,-8.8470,2.7823,17.7639,-32.0234,31.0889,-9.1712,78.4795,0
20.2960,3,-8.8425,2.7923,17.7620,-32.0158,31.0887,-9.1585,78.4609,0
20.2970,3,-8.8381,2.8023,17.7602,-32.0083,31.0884,-9.1457,78.4424,0
20.2980,3,-8.8336,2.8123,17.7584,-32.0008,31.0881,-9.1329,78.4239,0
20.2990,3,-8.8292,2.8223,17.7566,-31.9932,31.0879,-9.1201,78.4053,0
20.3000,3,-8.8248,2.8323,17.7547,-31.9857,31.0876,-9.1073,78.3868,0
20.3010,3,-8.8203,2.8423,17.7529,-31.9781,31.0874,-9.0946,78.3683,0
20.3020,3,-8.8159,2.8523,17.7511,-31.9706,31.0871,-9.0818,78.3497,0
20.3030,3,-8.8114,2.8623,17.7493,-31.9631,31.0869,-9.0690,78.3312,0
20.3040,3,-8.8070,2.8723,17.7475,-31.9555,31.0866,-9.0562,78.3127,0
20.3050,3,-8.8026,2.8823,17.7456,-31.9480,31.0864,-9.0434,78.2942,0
20.3060,3,-8.7981,2.8923,17.7438,-31.9404,31.0861,-9.0307,78.2756,0
20.3070,3,-8.7937,2.9023,17.7420,-31.9329,31.0858,-9.0179,78.2571,0
20.3080,3,-8.7892,2.9123,17.7402,-31.9254,31.0856,-9.0051,78.2386,0
20.3090,3,-8.7848,2.9223,17.7383,-31.9178,31.0853,-8.9923,78.2200,0
20.3100,3,-8.7804,2.9323,17.7365,-31.9103,31.0851,-8.9795,78.2015,0
20.3110,3,-8.7759,2.9423,17.7347,-31.9027,31.0848,-8.9668,78.1830,0
20.3120,3,-8.7715,2.9523,17.7329,-31.8952,31.0846,-8.9540,78.1645,0
20.3130,3,-8.7670,2.9623,17.7310,-31.8876,31.0843,-8.9412,78.1459,0
20.3140,3,-8.7626,2.9723,17.7292,-31.8801,31.0841,-8.9284,78.1274,0
20.3150,3,-8.7582,2.9823,17.7274,-31.8726,31.0838,-8.9156,78.1089,0
20.3160,3,-8.7537,2.9923,17.7256,-31.8650,31.0836,-8.9028,78.0903,0
20.3170,3,-8.7493,3.0023,17.7238,-31.8575,31.0833,-8.8901,78.0718,0
20.3180,3,-8.7448,3.0123,17.7219,-31.8499,31.0830,-8.8773,78.0533,0
20.3190,3,-8.7404,3.0223,17.7201,-31.8424,31.0828,-8.8645,78.0348,0
20.3200,3,-8.7360,3.0323,17.7183,-31.8349,31.0825,-8.8517,78.0162,0
20.3210,3,-8.7315,3.0423,17.7165,-31.8273,31.0823,-8.8389,77.9977,0
20.3220,3,-8.7271,3.0523,17.7146,-31.8198,31.0820,-8.8262,77.9792,0
20.3230,3,-8.7226,3.0623,17.7128,-31.8122,31.0818,-8.8134,77.9606,0
20.3240,3,-8.7182,3.0723,17.7110,-31.8047,31.0815,-8.8006,77.9421,0
20.3250,3,-8.7138,3.0823,17.7092,-31.7972,31.0813,-8.7878,77.9236,0
20.3260,3,-8.7093,3.0923,17.7073,-31.7896,31.0810,-8.7750,77.9051,0
20.3270,3,-8.7049,3.1023,17.7055,-31.7821,31.0807,-8.7623,77.8865,0
20.3280,3,-8.7004,3.1123,17.7037,-31.7745,31.0805,-8.7495,77.8680,0
20.3290,3,-8.6960,3.1223,17.7019,-31.7670,31.0802,-8.7367,77.8495,0
20.3300,3,-8.6916,3.1323,17.7001,-31.7595,31.0800,-8.7239,77.8309,0
20.3310,3,-8.6871,3.1423,17.6982,-31.7519,31.0797,-8.7111,77.8124,0
20.3320,3,-8.6827,3.1523,17.6964,-31.7444,31.0795,-8.6983,77.7939,0
20.3330,3,-8.6782,3.1623,17.6946,-31.7368,31.0792,-8.6856,77.7754,0
20.3340,3,-8.6738,3.1723,17.6928,-31.7293,31.0790,-8.6728,77.7568,0
20.3350,3,-8.6694,3.1823,17.6909,-31.7218,31.0787,-8.6600,77.7383,0
20.3360,3,-8.6649,3.1923,17.6891,-31.7142,31.0784,-8.6472,77.7198,0
20.3370,3,-8.6605,3.2023,17.6873,-31.7067,31.0782,-8.6344,77.7012,0
20.3380,3,-8.6560,3.2123,17.6855,-31.6991,31.0779,-8.6217,77.6827,0
20.3390,3,-8.6516,3.2223,17.6836,-31.6916,31.0777,-8.6089,77.6642,0
20.3400,3,-8.6472,3.2323,17.6818,-31.6840,31.0774,-8.5961,77.6456,0
20.3410,3,-8.6427,3.2423,17.6800,-31.6765,31.0772,-8.5833,77.6271,0
20.3420,3,-8.6383,3.2523,17.6782,-31.6690,31.0769,-8.5705,77.6086,0
20.3430,3,-8.6338,3.2623,17.6763,-31.6614,31.0767,-8.5578,77.5901,0
20.3440,3,-8.6294,3.2723,17.6745,-31.6539,31.0764,-8.5450,77.5715,0
20.3450,3,-8.6250,3.2823,17.6727,-31.6463,31.0761,-8.5322,77.5530,0
20.3460,3,-8.6205,3.2923,17.6709,-31.6388,31.0759,-8.5194,77.5345,0
20.3470,3,-8.6161,3.3023,17.6691,-31.6313,31.0756,-8.5066,77.5159,0
20.3480,3,-8.6116,3.3123,17.6672,-31.6237,31.0754,-8.4938,77.4974,0
20.3490,3,-8.6072,3.3223,17.6654,-31.6162,31.0751,-8.4811,77.4789,0
20.3500,3,-8.6028,3.3323,17.6636,-31.6086,31.0749,-8.4683,77.4604,0
20.3510,3,-8.5983,3.3423,17.6618,-31.6011,31.0746,-8.4555,77.4418,0
20.3520,3,-8.5939,3.3523,17.6599,-31.5936,31.0744,-8.4427,77.4233,0
20.3530,3,-8.5894,3.3623,17.6581,-31.5860,31.0741,-8.4299,77.4048,0
20.3540,3,-8.5850,3.3723,17.6563,-31.5785,31.0738,-8.4172,77.3862,0
20.3550,3,-8.5806,3.3823,17.6545,-31.5709,31.0736,-8.4044,77.3677,0
20.3560,3,-8.5761,3.3923,17.6526,-31.5634,31.0733,-8.3916,77.3492,0
20.3570,3,-8.5717,3.4023,17.6508,-31.5559,31.0731,-8.3788,77.3307,0
20.3580,3,-8.5672,3.4123,17.6490,-31.5483,31.0728,-8.3660,77.3121,0
20.3590,3,-8.5628,3.4223,17.6472,-31.5408,31.0726,-8.3533,77.2936,0
20.3600,3,-8.5584,3.4323,17.6454,-31.5332,31.0723,-8.3405,77.2751,0
20.3610,3,-8.5539,3.4423,17.6435,-31.5257,31.0721,-8.3277,77.2565,0
20.3620,3,-8.5495,3.4523,17.6417,-31.5181,31.0718,-8.3149,77.2380,0
20.3630,3,-8.5450,3.4623,17.6399,-31.5106,31.0715,-8.3021,77.2195,0
20.3640,3,-8.5406,3.4723,17.6381,-31.5031,31.0713,-8.2893,77.2010,0
20.3650,3,-8.5362,3.4823,17.6362,-31.4955,31.0710,-8.2766,77.1824,0
20.3660,3,-8.5317,3.4923,17.6344,-31.4880,31.0708,-8.2638,77.1639,0
20.3670,3,-8.5273,3.5023,17.6326,-31.4804,31.0705,-8.2510,77.1454,0
20.3680,3,-8.5228,3.5123,17.6308,-31.4729,31.0703,-8.2382,77.1268,0
20.3690,3,-8.5184,3.5223,17.6289,-31.4654,31.0700,-8.2254,77.1083,0
20.3700,3,-8.5140,3.5323,17.6271,-31.4578,31.0698,-8.2127,77.0898,0
20.3710,3,-8.5095,3.5423,17.6253,-31.4503,31.0695,-8.1999,77.0713,0
20.3720,3,-8.5051,3.5523,17.6235,-31.4427,31.0692,-8.1871,77.0527,0
20.3730,3,-8.5006,3.5623,17.6217,-31.4352,31.0690,-8.1743,77.0342,0
20.3740,3,-8.4962,3.5723,17.6198,-31.4277,31.0687,-8.1615,77.0157,0
20.3750,3,-8.4918,3.5823,17.6180,-31.4201,31.0685,-8.1488,76.9971,0
20.3760,3,-8.4873,3.5923,17.6162,-31.4126,31.0682,-8.1360,76.9786,0
20.3770,3,-8.4829,3.6023,17.6144,-31.4050,31.0680,-8.1232,76.9601,0
20.3780,3,-8.4784,3.6123,17.6125,-31.3975,31.0677,-8.1104,76.9416,0
20.3790,3,-8.4740,3.6223,17.6107,-31.3900,31.0675,-8.0976,76.9230,0
20.3800,3,-8.4696,3.6323,17.6089,-31.3824,31.0672,-8.0849,76.9045,0
20.3810,3,-8.4651,3.6423,17.6071,-31.3749,31.0669,-8.0721,76.8860,0
20.3820,3,-8.4607,3.6523,17.6052,-31.3673,31.0667,-8.0593,76.8674,0
20.3830,3,-8.4562,3.6623,17.6034,-31.3598,31.0664,-8.0465,76.8489,0
20.3840,3,-8.4518,3.6723,17.6016,-31.3523,31.0662,-8.0337,76.8304,0
20.3850,3,-8.4474,3.6823,17.5998,-31.3447,31.0659,-8.0209,76.8118,0
20.3860,3,-8.4429,3.6923,17.5980,-31.3372,31.0657,-8.0082,76.7933,0
20.3870,3,-8.4385,3.7023,17.5961,-31.3296,31.0654,-7.9954,76.7748,0
20.3880,3,-8.4340,3.7123,17.5943,-31.3221,31.0652,-7.9826,76.7563,0
20.3890,3,-8.4296,3.7223,17.5925,-31.3145,31.0649,-7.9698,76.7377,0
20.3900,3,-8.4252,3.7323,17.5907,-31.3070,31.0646,-7.9570,76.7192,0
20.3910,3,-8.4207,3.7423,17.5888,-31.2995,31.0644,-7.9443,76.7007,0
20.3920,3,-8.4163,3.7523,17.5870,-31.2919,31.0641,-7.9315,76.6821,0
20.3930,3,-8.4118,3.7623,17.5852,-31.2844,31.0639,-7.9187,76.6636,0
20.3940,3,-8.4074,3.7723,17.5834,-31.2768,31.0636,-7.9059,76.6451,0
20.3950,3,-8.4030,3.7823,17.5815,-31.2693,31.0634,-7.8931,76.6266,0
20.3960,3,-8.3985,3.7923,17.5797,-31.2618,31.0631,-7.8804,76.6080,0
20.3970,3,-8.3941,3.8023,17.5779,-31.2542,31.0629,-7.8676,76.5895,0
20.3980,3,-8.3896,3.8123,17.5761,-31.2467,31.0626,-7.8548,76.5710,0
20.3990,3,-8.3852,3.8223,17.5742,-31.2391,31.0623,-7.8420,76.5524,0
20.4000,3,-8.3808,3.8323,17.5724,-31.2316,31.0621,-7.8292,76.5339,0
20.4010,3,-8.3763,3.8423,17.5706,-31.2241,31.0618,-7.8164,76.5154,0
20.4020,3,-8.3719,3.8523,17.5688,-31.2165,31.0616,-7.8037,76.4969,0
20.4030,3,-8.3674,3.8623,17.5670,-31.2090,31.0613,-7.7909,76.4783,0
20.4040,3,-8.3630,3.8723,17.5651,-31.2014,31.0611,-7.7781,76.4598,0
20.4050,3,-8.3586,3.8823,17.5633,-31.1939,31.0608,-7.7653,76.4413,0
20.4060,3,-8.3541,3.8923,17.5615,-31.1864,31.0606,-7.7525,76.4227,0
20.4070,3,-8.3497,3.9023,17.5597,-31.1788,31.0603,-7.7398,76.4042,0
20.4080,3,-8.3452,3.9123,17.5578,-31.1713,31.0600,-7.7270,76.3857,0
20.4090,3,-8.3408,3.9223,17.5560,-31.1637,31.0598,-7.7142,76.3672,0
20.4100,3,-8.3364,3.9323,17.5542,-31.1562,31.0595,-7.7014,76.3486,0
20.4110,3,-8.3319,3.9423,17.5524,-31.1486,31.0593,-7.6886,76.3301,0
20.4120,3,-8.3275,3.9523,17.5505,-31.1411,31.0590,-7.6759,76.3116,0
20.4130,3,-8.3230,3.9623,17.5487,-31.1336,31.0588,-7.6631,76.2930,0
20.4140,3,-8.3186,3.9723,17.5469,-31.1260,31.0585,-7.6503,76.2745,0
20.4150,3,-8.3142,3.9823,17.5451,-31.1185,31.0583,-7.6375,76.2560,0
20.4160,3,-8.3097,3.9923,17.5433,-31.1109,31.0580,-7.6247,76.2375,0
20.4170,3,-8.3053,4.0023,17.5414,-31.1034,31.0578,-7.6119,76.2189,0
20.4180,3,-8.3008,4.0123,17.5396,-31.0959,31.0575,-7.5992,76.2004,0
20.4190,3,-8.2964,4.0223,17.5378,-31.0883,31.0572,-7.5864,76.1819,0
20.4200,3,-8.2920,4.0323,17.5360,-31.0808,31.0570,-7.5736,76.1633,0
20.4210,3,-8.2875,4.0423,17.5341,-31.0732,31.0567,-7.5608,76.1448,0
20.4220,3,-8.2831,4.0523,17.5323,-31.0657,31.0565,-7.5480,76.1263,0
20.4230,3,-8.2786,4.0623,17.5305,-31.0582,31.0562,-7.5353,76.1077,0
20.4240,3,-8.2742,4.0723,17.5287,-31.0506,31.0560,-7.5225,76.0892,0
20.4250,3,-8.2698,4.0823,17.5268,-31.0431,31.0557,-7.5097,76.0707,0
20.4260,3,-8.2653,4.0923,17.5250,-31.0355,31.0555,-7.4969,76.0522,0
