Time,X,Y,Z,Vel_X,Vel_Y,Vel_Z,Err_Norm
1.324000,0.060069,-0.600694,0.240278,0.046225,-0.462250,0.184900,0.431915
1.325000,0.060116,-0.601156,0.240463,0.046225,-0.462250,0.184900,0.431415
1.326000,0.060162,-0.601619,0.240647,0.046225,-0.462250,0.184900,0.430915
1.327000,0.060208,-0.602081,0.240832,0.046225,-0.462250,0.184900,0.430415
1.328000,0.060254,-0.602543,0.241017,0.046225,-0.462250,0.184900,0.429915
1.329000,0.060301,-0.603005,0.241202,0.046225,-0.462250,0.184900,0.429415
1.330000,0.060347,-0.603468,0.241387,0.046225,-0.462250,0.184900,0.428915
1.331000,0.060393,-0.603930,0.241572,0.046225,-0.462250,0.184900,0.428415
1.332000,0.060439,-0.604392,0.241757,0.046225,-0.462250,0.184900,0.427915
1.333000,0.060485,-0.604854,0.241942,0.046225,-0.462250,0.184900,0.427415
1.334000,0.060532,-0.605317,0.242127,0.046225,-0.462250,0.184900,0.426915
1.335000,0.060578,-0.605779,0.242312,0.046225,-0.462250,0.184900,0.426415
1.336000,0.060624,-0.606241,0.242496,0.046225,-0.462250,0.184900,0.425915
1.337000,0.060670,-0.606703,0.242681,0.046225,-0.462250,0.184900,0.425415
1.338000,0.060717,-0.607166,0.242866,0.046225,-0.462250,0.184900,0.424915
1.339000,0.060763,-0.607628,0.243051,0.046225,-0.462250,0.184900,0.424415
1.340000,0.060809,-0.608090,0.243236,0.046225,-0.462250,0.184900,0.423915
1.341000,0.060855,-0.608552,0.243421,0.046225,-0.462250,0.184900,0.423415
1.342000,0.060901,-0.609015,0.243606,0.046225,-0.462250,0.184900,0.422915
1.343000,0.060948,-0.609477,0.243791,0.046225,-0.462250,0.184900,0.422415
1.344000,0.060994,-0.609939,0.243976,0.046225,-0.462250,0.184900,0.421915
1.345000,0.061040,-0.610401,0.244161,0.046225,-0.462250,0.184900,0.421415
1.346000,0.061086,-0.610864,0.244345,0.046225,-0.462250,0.184900,0.420915
1.347000,0.061133,-0.611326,0.244530,0.046225,-0.462250,0.184900,0.420415
1.348000,0.061179,-0.611788,0.244715,0.046225,-0.462250,0.184900,0.419915
1.349000,0.061225,-0.612250,0.244900,0.046225,-0.462250,0.184900,0.419415
1.350000,0.061271,-0.612713,0.245085,0.046225,-0.462250,0.184900,0.418915
1.351000,0.061317,-0.613175,0.245270,0.046225,-0.462250,0.184900,0.418415
1.352000,0.061364,-0.613637,0.245455,0.046225,-0.462250,0.184900,0.417915
1.353000,0.061410,-0.614099,0.245640,0.046225,-0.462250,0.184900,0.417415
1.354000,0.061456,-0.614562,0.245825,0.046225,-0.462250,0.184900,0.416915
1.355000,0.061502,-0.615024,0.246010,0.046225,-0.462250,0.184900,0.416415
1.356000,0.061549,-0.615486,0.246194,0.046225,-0.462250,0.184900,0.415915
1.357000,0.061595,-0.615948,0.246379,0.046225,-0.462250,0.184900,0.415415
1.358000,0.061641,-0.616411,0.246564,0.046225,-0.462250,0.184900,0.414915
1.359000,0.061687,-0.616873,0.246749,0.046225,-0.462250,0.184900,0.414415
1.360000,0.061734,-0.617335,0.246934,0.046225,-0.462250,0.184900,0.413915
1.361000,0.061780,-0.617797,0.247119,0.046225,-0.462250,0.184900,0.413415
1.362000,0.061826,-0.618260,0.247304,0.046225,-0.462250,0.184900,0.412915
1.363000,0.061872,-0.618722,0.247489,0.046225,-0.462250,0.184900,0.412415
1.364000,0.061918,-0.619184,0.247674,0.046225,-0.462250,0.184900,0.411915
1.365000,0.061965,-0.619646,0.247859,0.046225,-0.462250,0.184900,0.411415
1.366000,0.062011,-0.620109,0.248043,0.046225,-0.462250,0.184900,0.410915
1.367000,0.062057,-0.620571,0.248228,0.046225,-0.462250,0.184900,0.410415
1.368000,0.062103,-0.621033,0.248413,0.046225,-0.462250,0.184900,0.409915
1.369000,0.062150,-0.621495,0.248598,0.046225,-0.462250,0.184900,0.409415
1.370000,0.062196,-0.621958,0.248783,0.046225,-0.462250,0.184900,0.408915
1.371000,0.062242,-0.622420,0.248968,0.046225,-0.462250,0.184900,0.408415
1.372000,0.062288,-0.622882,0.249153,0.046225,-0.462250,0.184900,0.407915
1.373000,0.062334,-0.623344,0.249338,0.046225,-0.462250,0.184900,0.407415
1.374000,0.062381,-0.623807,0.249523,0.046225,-0.462250,0.184900,0.406915
1.375000,0.062427,-0.624269,0.249708,0.046225,-0.462250,0.184900,0.406415
1.376000,0.062473,-0.624731,0.249892,0.046225,-0.462250,0.184900,0.405915
1.377000,0.062519,-0.625193,0.250077,0.046225,-0.462250,0.184900,0.405415
1.378000,0.062566,-0.625656,0.250262,0.046225,-0.462250,0.184900,0.404915
1.379000,0.062612,-0.626118,0.250447,0.046225,-0.462250,0.184900,0.404415
1.380000,0.062658,-0.626580,0.250632,0.046225,-0.462250,0.184900,0.403915
1.381000,0.062704,-0.627042,0.250817,0.046225,-0.462250,0.184900,0.403415
1.382000,0.062750,-0.627505,0.251002,0.046225,-0.462250,0.184900,0.402915
1.383000,0.062797,-0.627967,0.251187,0.046225,-0.462250,0.184900,0.402415
1.384000,0.062843,-0.628429,0.251372,0.046225,-0.462250,0.184900,0.401915
1.385000,0.062889,-0.628891,0.251557,0.046225,-0.462250,0.184900,0.401415
1.386000,0.062935,-0.629354,0.251741,0.046225,-0.462250,0.184900,0.400915
1.387000,0.062982,-0.629816,0.251926,0.046225,-0.462250,0.184900,0.400415
1.388000,0.063028,-0.630278,0.252111,0.046225,-0.462250,0.184900,0.399915
1.389000,0.063074,-0.630740,0.252296,0.046225,-0.462250,0.184900,0.399415
1.390000,0.063120,-0.631203,0.252481,0.046225,-0.462250,0.184900,0.398915
1.391000,0.063166,-0.631665,0.252666,0.046225,-0.462250,0.184900,0.398415
1.392000,0.063213,-0.632127,0.252851,0.046225,-0.462250,0.184900,0.397915
1.393000,0.063259,-0.632589,0.253036,0.046225,-0.462250,0.184900,0.397415
1.394000,0.063305,-0.633052,0.253221,0.046225,-0.462250,0.184900,0.396915
1.395000,0.063351,-0.633514,0.253406,0.046225,-0.462250,0.184900,0.396415
1.396000,0.063398,-0.633976,0.253590,0.046225,-0.462250,0.184900,0.395915
1.397000,0.063444,-0.634438,0.253775,0.046225,-0.462250,0.184900,0.395415
1.398000,0.063490,-0.634901,0.253960,0.046225,-0.462250,0.184900,0.394915
1.399000,0.063536,-0.635363,0.254145,0.046225,-0.462250,0.184900,0.394415
1.400000,0.063583,-0.635825,0.254330,0.046225,-0.462250,0.184900,0.393915
1.401000,0.063629,-0.636287,0.254515,0.046225,-0.462250,0.184900,0.393415
1.402000,0.063675,-0.636750,0.254700,0.046225,-0.462250,0.184900,0.392915
1.403000,0.063721,-0.637212,0.254885,0.046225,-0.462250,0.184900,0.392415
1.404000,0.063767,-0.637674,0.255070,0.046225,-0.462250,0.184900,0.391915
1.405000,0.063814,-0.638136,0.255255,0.046225,-0.462250,0.184900,0.391415
1.406000,0.063860,-0.638599,0.255439,0.046225,-0.462250,0.184900,0.390915
1.407000,0.063906,-0.639061,0.255624,0.046225,-0.462250,0.184900,0.390415
1.408000,0.063952,-0.639523,0.255809,0.046225,-0.462250,0.184900,0.389915
1.409000,0.063999,-0.639985,0.255994,0.046225,-0.462250,0.184900,0.389415
1.410000,0.064045,-0.640448,0.256179,0.046225,-0.462250,0.184900,0.388915
1.411000,0.064091,-0.640910,0.256364,0.046225,-0.462250,0.184900,0.388415
1.412000,0.064137,-0.641372,0.256549,0.046225,-0.462250,0.184900,0.387915
1.413000,0.064183,-0.641834,0.256734,0.046225,-0.462250,0.184900,0.387415
1.414000,0.064230,-0.642297,0.256919,0.046225,-0.462250,0.184900,0.386915
1.415000,0.064276,-0.642759,0.257104,0.046225,-0.462250,0.184900,0.386415
1.416000,0.064322,-0.643221,0.257288,0.046225,-0.462250,0.184900,0.385915
1.417000,0.064368,-0.643683,0.257473,0.046225,-0.462250,0.184900,0.385415
1.418000,0.064415,-0.644146,0.257658,0.046225,-0.462250,0.184900,0.384915
1.419000,0.064461,-0.644608,0.257843,0.046225,-0.462250,0.184900,0.384415
1.420000,0.064507,-0.645070,0.258028,0.046225,-0.462250,0.184900,0.383915
1.421000,0.064553,-0.645532,0.258213,0.046225,-0.462250,0.184900,0.383415
1.422000,0.064599,-0.645995,0.258398,0.046225,-0.462250,0.184900,0.382915
1.423000,0.064646,-0.646457,0.258583,0.046225,-0.462250,0.184900,0.382415
1.424000,0.064692,-0.646919,0.258768,0.046225,-0.462250,0.184900,0.381915
1.425000,0.064738,-0.647381,0.258953,0.046225,-0.462250,0.184900,0.381415
1.426000,0.064784,-0.647844,0.259137,0.046225,-0.462250,0.184900,0.380915
1.427000,0.064831,-0.648306,0.259322,0.046225,-0.462250,0.184900,0.380415
1.428000,0.064877,-0.648768,0.259507,0.046225,-0.462250,0.184900,0.379915
1.429000,0.064923,-0.649230,0.259692,0.046225,-0.462250,0.184900,0.379415
1.430000,0.064969,-0.649693,0.259877,0.046225,-0.462250,0.184900,0.378915
1.431000,0.065015,-0.650155,0.260062,0.046225,-0.462250,0.184900,0.378415
1.432000,0.065062,-0.650617,0.260247,0.046225,-0.462250,0.184900,0.377915
1.433000,0.065108,-0.651079,0.260432,0.046225,-0.462250,0.184900,0.377415
1.434000,0.065154,-0.651542,0.260617,0.046225,-0.462250,0.184900,0.376915
1.435000,0.065200,-0.652004,0.260802,0.046225,-0.462250,0.184900,0.376415
1.436000,0.065247,-0.652466,0.260986,0.046225,-0.462250,0.184900,0.375915
1.437000,0.065293,-0.652928,0.261171,0.046225,-0.462250,0.184900,0.375415
1.438000,0.065339,-0.653391,0.261356,0.046225,-0.462250,0.184900,0.374915
1.439000,0.065385,-0.653853,0.261541,0.046225,-0.462250,0.184900,0.374415
1.440000,0.065432,-0.654315,0.261726,0.046225,-0.462250,0.184900,0.373915
1.441000,0.065478,-0.654777,0.261911,0.046225,-0.462250,0.184900,0.373415
1.442000,0.065524,-0.655240,0.262096,0.046225,-0.462250,0.184900,0.372915
1.443000,0.065570,-0.655702,0.262281,0.046225,-0.462250,0.184900,0.372415
1.444000,0.065616,-0.656164,0.262466,0.046225,-0.462250,0.184900,0.371915
1.445000,0.065663,-0.656626,0.262651,0.046225,-0.462250,0.184900,0.371415
1.446000,0.065709,-0.657089,0.262835,0.046225,-0.462250,0.184900,0.370915
1.447000,0.065755,-0.657551,0.263020,0.046225,-0.462250,0.184900,0.370415
1.448000,0.065801,-0.658013,0.263205,0.046225,-0.462250,0.184900,0.369915
1.449000,0.065848,-0.658475,0.263390,0.046225,-0.462250,0.184900,0.369415
1.450000,0.065894,-0.658938,0.263575,0.046225,-0.462250,0.184900,0.368915
1.451000,0.065940,-0.659400,0.263760,0.046225,-0.462250,0.184900,0.368415
1.452000,0.065986,-0.659862,0.263945,0.046225,-0.462250,0.184900,0.367915
1.453000,0.066032,-0.660324,0.264130,0.046225,-0.462250,0.184900,0.367415
1.454000,0.066079,-0.660787,0.264315,0.046225,-0.462250,0.184900,0.366915
1.455000,0.066125,-0.661249,0.264500,0.046225,-0.462250,0.184900,0.366415
1.456000,0.066171,-0.661711,0.264684,0.046225,-0.462250,0.184900,0.365915
1.457000,0.066217,-0.662173,0.264869,0.046225,-0.462250,0.184900,0.365415
1.458000,0.066264,-0.662636,0.265054,0.046225,-0.462250,0.184900,0.364915
1.459000,0.066310,-0.663098,0.265239,0.046225,-0.462250,0.184900,0.364415
1.460000,0.066356,-0.663560,0.265424,0.046225,-0.462250,0.184900,0.363915
1.461000,0.066402,-0.664022,0.265609,0.046225,-0.462250,0.184900,0.363415
1.462000,0.066448,-0.664485,0.265794,0.046225,-0.462250,0.184900,0.362915
1.463000,0.066495,-0.664947,0.265979,0.046225,-0.462250,0.184900,0.362415
1.464000,0.066541,-0.665409,0.266164,0.046225,-0.462250,0.184900,0.361915
1.465000,0.066587,-0.665871,0.266349,0.046225,-0.462250,0.184900,0.361415
1.466000,0.066633,-0.666334,0.266533,0.046225,-0.462250,0.184900,0.360915
1.467000,0.066680,-0.666796,0.266718,0.046225,-0.462250,0.184900,0.360415
1.468000,0.066726,-0.667258,0.266903,0.046225,-0.462250,0.184900,0.359915
1.469000,0.066772,-0.667720,0.267088,0.046225,-0.462250,0.184900,0.359415
1.470000,0.066818,-0.668183,0.267273,0.046225,-0.462250,0.184900,0.358915
1.471000,0.066864,-0.668645,0.267458,0.046225,-0.462250,0.184900,0.358415
1.472000,0.066911,-0.669107,0.267643,0.046225,-0.462250,0.184900,0.357915
1.473000,0.066957,-0.669569,0.267828,0.046225,-0.462250,0.184900,0.357415
1.474000,0.067003,-0.670032,0.268013,0.046225,-0.462250,0.184900,0.356915
1.475000,0.067049,-0.670494,0.268198,0.046225,-0.462250,0.184900,0.356415
1.476000,0.067096,-0.670956,0.268382,0.046225,-0.462250,0.184900,0.355915
1.477000,0.067142,-0.671418,0.268567,0.046225,-0.462250,0.184900,0.355415
1.478000,0.067188,-0.671881,0.268752,0.046225,-0.462250,0.184900,0.354915
1.479000,0.067234,-0.672343,0.268937,0.046225,-0.462250,0.184900,0.354415
1.480000,0.067281,-0.672805,0.269122,0.046225,-0.462250,0.184900,0.353915
1.481000,0.067327,-0.673267,0.269307,0.046225,-0.462250,0.184900,0.353415
1.482000,0.067373,-0.673730,0.269492,0.046225,-0.462250,0.184900,0.352915
1.483000,0.067419,-0.674192,0.269677,0.046225,-0.462250,0.184900,0.352415
1.484000,0.067465,-0.674654,0.269862,0.046225,-0.462250,0.184900,0.351915
1.485000,0.067512,-0.675116,0.270047,0.046225,-0.462250,0.184900,0.351415
1.486000,0.067558,-0.675579,0.270231,0.046225,-0.462250,0.184900,0.350915
1.487000,0.067604,-0.676041,0.270416,0.046225,-0.462250,0.184900,0.350415
1.488000,0.067650,-0.676503,0.270601,0.046225,-0.462250,0.184900,0.349915
1.489000,0.067697,-0.676965,0.270786,0.046225,-0.462250,0.184900,0.349415
1.490000,0.067743,-0.677428,0.270971,0.046225,-0.462250,0.184900,0.348915
1.491000,0.067789,-0.677890,0.271156,0.046225,-0.462250,0.184900,0.348415
1.492000,0.067835,-0.678352,0.271341,0.046225,-0.462250,0.184900,0.347915
1.493000,0.067881,-0.678814,0.271526,0.046225,-0.462250,0.184900,0.347415
1.494000,0.067928,-0.679277,0.271711,0.046225,-0.462250,0.184900,0.346915
1.495000,0.067974,-0.679739,0.271896,0.046225,-0.462250,0.184900,0.346415
1.496000,0.068020,-0.680201,0.272080,0.046225,-0.462250,0.184900,0.345915
1.497000,0.068066,-0.680663,0.272265,0.046225,-0.462250,0.184900,0.345415
1.498000,0.068113,-0.681126,0.272450,0.046225,-0.462250,0.184900,0.344915
1.499000,0.068159,-0.681588,0.272635,0.046225,-0.462250,0.184900,0.344415
1.500000,0.068205,-0.682050,0.272820,0.046225,-0.462250,0.184900,0.343915
1.501000,0.068251,-0.682512,0.273005,0.046225,-0.462250,0.184900,0.343415
1.502000,0.068297,-0.682975,0.273190,0.046225,-0.462250,0.184900,0.342915
1.503000,0.068344,-0.683437,0.273375,0.046225,-0.462250,0.184900,0.342415
1.504000,0.068390,-0.683899,0.273560,0.046225,-0.462250,0.184900,0.341915
1.505000,0.068436,-0.684361,0.273745,0.046225,-0.462250,0.184900,0.341415
1.506000,0.068482,-0.684824,0.273929,0.046225,-0.462250,0.184900,0.340915
1.507000,0.068529,-0.685286,0.274114,0.046225,-0.462250,0.184900,0.340415
1.508000,0.068575,-0.685748,0.274299,0.046225,-0.462250,0.184900,0.339915
1.509000,0.068621,-0.686210,0.274484,0.046225,-0.462250,0.184900,0.339415
1.510000,0.068667,-0.686673,0.274669,0.046225,-0.462250,0.184900,0.338915
1.511000,0.068713,-0.687135,0.274854,0.046225,-0.462250,0.184900,0.338415
1.512000,0.068760,-0.687597,0.275039,0.046225,-0.462250,0.184900,0.337915
1.513000,0.068806,-0.688059,0.275224,0.046225,-0.462250,0.184900,0.337415
1.514000,0.068852,-0.688522,0.275409,0.046225,-0.462250,0.184900,0.336915
1.515000,0.068898,-0.688984,0.275594,0.046225,-0.462250,0.184900,0.336415
1.516000,0.068945,-0.689446,0.275778,0.046225,-0.462250,0.184900,0.335915
1.517000,0.068991,-0.689908,0.275963,0.046225,-0.462250,0.184900,0.335415
1.518000,0.069037,-0.690371,0.276148,0.046225,-0.462250,0.184900,0.334915
1.519000,0.069083,-0.690833,0.276333,0.046225,-0.462250,0.184900,0.334415
1.520000,0.069130,-0.691295,0.276518,0.046225,-0.462250,0.184900,0.333915
1.521000,0.069176,-0.691757,0.276703,0.046225,-0.462250,0.184900,0.333415
1.522000,0.069222,-0.692220,0.276888,0.046225,-0.462250,0.184900,0.332915
1.523000,0.069268,-0.692682,0.277073,0.046225,-0.462250,0.184900,0.332415
1.524000,0.069314,-0.693144,0.277258,0.046225,-0.462250,0.184900,0.331915
1.525000,0.069361,-0.693606,0.277443,0.046225,-0.462250,0.184900,0.331415
1.526000,0.069407,-0.694069,0.277627,0.046225,-0.462250,0.184900,0.330915
1.527000,0.069453,-0.694531,0.277812,0.046225,-0.462250,0.184900,0.330415
1.528000,0.069499,-0.694993,0.277997,0.046225,-0.462250,0.184900,0.329915
1.529000,0.069546,-0.695455,0.278182,0.046225,-0.462250,0.184900,0.329415
1.530000,0.069592,-0.695918,0.278367,0.046225,-0.462250,0.184900,0.328915
1.531000,0.069638,-0.696380,0.278552,0.046225,-0.462250,0.184900,0.328415
1.532000,0.069684,-0.696842,0.278737,0.046225,-0.462250,0.184900,0.327915
1.533000,0.069730,-0.697304,0.278922,0.046225,-0.462250,0.184900,0.327415
1.534000,0.069777,-0.697767,0.279107,0.046225,-0.462250,0.184900,0.326915
1.535000,0.069823,-0.698229,0.279292,0.046225,-0.462250,0.184900,0.326415
1.536000,0.069869,-0.698691,0.279476,0.046225,-0.462250,0.184900,0.325915
1.537000,0.069915,-0.699153,0.279661,0.046225,-0.462250,0.184900,0.325415
1.538000,0.069962,-0.699616,0.279846,0.046225,-0.462250,0.184900,0.324915
1.539000,0.070008,-0.700078,0.280031,0.046225,-0.462250,0.184900,0.324415
1.540000,0.070054,-0.700540,0.280216,0.046225,-0.462250,0.184900,0.323915
1.541000,0.070100,-0.701002,0.280401,0.046225,-0.462250,0.184900,0.323415
1.542000,0.070146,-0.701465,0.280586,0.046225,-0.462250,0.184900,0.322915
1.543000,0.070193,-0.701927,0.280771,0.046225,-0.462250,0.184900,0.322415
1.544000,0.070239,-0.702389,0.280956,0.046225,-0.462250,0.184900,0.321915
1.545000,0.070285,-0.702851,0.281141,0.046225,-0.462250,0.184900,0.321415
1.546000,0.070331,-0.703314,0.281325,0.046225,-0.462250,0.184900,0.320915
1.547000,0.070378,-0.703776,0.281510,0.046225,-0.462250,0.184900,0.320415
1.548000,0.070424,-0.704238,0.281695,0.046225,-0.462250,0.184900,0.319915
1.549000,0.070470,-0.704700,0.281880,0.046225,-0.462250,0.184900,0.319415
1.550000,0.070516,-0.705163,0.282065,0.046225,-0.462250,0.184900,0.318915
1.551000,0.070562,-0.705625,0.282250,0.046225,-0.462250,0.184900,0.318415
1.552000,0.070609,-0.706087,0.282435,0.046225,-0.462250,0.184900,0.317915
1.553000,0.070655,-0.706549,0.282620,0.046225,-0.462250,0.184900,0.317415
1.554000,0.070701,-0.707012,0.282805,0.046225,-0.462250,0.184900,0.316915
1.555000,0.070747,-0.707474,0.282990,0.046225,-0.462250,0.184900,0.316415
1.556000,0.070794,-0.707936,0.283174,0.046225,-0.462250,0.184900,0.315915
1.557000,0.070840,-0.708398,0.283359,0.046225,-0.462250,0.184900,0.315415
1.558000,0.070886,-0.708861,0.283544,0.046225,-0.462250,0.184900,0.314915
1.559000,0.070932,-0.709323,0.283729,0.046225,-0.462250,0.184900,0.314415
1.560000,0.070979,-0.709785,0.283914,0.046225,-0.462250,0.184900,0.313915
1.561000,0.071025,-0.710247,0.284099,0.046225,-0.462250,0.184900,0.313415
1.562000,0.071071,-0.710710,0.284284,0.046225,-0.462250,0.184900,0.312915
1.563000,0.071117,-0.711172,0.284469,0.046225,-0.462250,0.184900,0.312415
1.564000,0.071163,-0.711634,0.284654,0.046225,-0.462250,0.184900,0.311915
1.565000,0.071210,-0.712096,0.284839,0.046225,-0.462250,0.184900,0.311415
1.566000,0.071256,-0.712559,0.285023,0.046225,-0.462250,0.184900,0.310915
1.567000,0.071302,-0.713021,0.285208,0.046225,-0.462250,0.184900,0.310415
1.568000,0.071348,-0.713483,0.285393,0.046225,-0.462250,0.184900,0.309915
1.569000,0.071395,-0.713945,0.285578,0.046225,-0.462250,0.184900,0.309415
1.570000,0.071441,-0.714408,0.285763,0.046225,-0.462250,0.184900,0.308915
1.571000,0.071487,-0.714870,0.285948,0.046225,-0.462250,0.184900,0.308415
1.572000,0.071533,-0.715332,0.286133,0.046225,-0.462250,0.184900,0.307915
1.573000,0.071579,-0.715794,0.286318,0.046225,-0.462250,0.184900,0.307415
1.574000,0.071626,-0.716257,0.286503,0.046225,-0.462250,0.184900,0.306915
1.575000,0.071672,-0.716719,0.286688,0.046225,-0.462250,0.184900,0.306415
1.576000,0.071718,-0.717181,0.286872,0.046225,-0.462250,0.184900,0.305915
1.577000,0.071764,-0.717643,0.287057,0.046225,-0.462250,0.184900,0.305415
1.578000,0.071811,-0.718106,0.287242,0.046225,-0.462250,0.184900,0.304915
1.579000,0.071857,-0.718568,0.287427,0.046225,-0.462250,0.184900,0.304415
1.580000,0.071903,-0.719030,0.287612,0.046225,-0.462250,0.184900,0.303915
1.581000,0.071949,-0.719492,0.287797,0.046225,-0.462250,0.184900,0.303415
1.582000,0.071995,-0.719955,0.287982,0.046225,-0.462250,0.184900,0.302915
1.583000,0.072042,-0.720417,0.288167,0.046225,-0.462250,0.184900,0.302415
1.584000,0.072088,-0.720879,0.288352,0.046225,-0.462250,0.184900,0.301915
1.585000,0.072134,-0.721341,0.288537,0.046225,-0.462250,0.184900,0.301415
1.586000,0.072180,-0.721804,0.288721,0.046225,-0.462250,0.184900,0.300915
1.587000,0.072227,-0.722266,0.288906,0.046225,-0.462250,0.184900,0.300415
1.588000,0.072273,-0.722728,0.289091,0.046225,-0.462250,0.184900,0.299915
1.589000,0.072319,-0.723190,0.289276,0.046225,-0.462250,0.184900,0.299415
1.590000,0.072365,-0.723653,0.289461,0.046225,-0.462250,0.184900,0.298915
1.591000,0.072411,-0.724115,0.289646,0.046225,-0.462250,0.184900,0.298415
1.592000,0.072458,-0.724577,0.289831,0.046225,-0.462250,0.184900,0.297915
1.593000,0.072504,-0.725039,0.290016,0.046225,-0.462250,0.184900,0.297415
1.594000,0.072550,-0.725502,0.290201,0.046225,-0.462250,0.184900,0.296915
1.595000,0.072596,-0.725964,0.290386,0.046225,-0.462250,0.184900,0.296415
1.596000,0.072643,-0.726426,0.290570,0.046225,-0.462250,0.184900,0.295915
1.597000,0.072689,-0.726888,0.290755,0.046225,-0.462250,0.184900,0.295415
1.598000,0.072735,-0.727351,0.290940,0.046225,-0.462250,0.184900,0.294915
1.599000,0.072781,-0.727813,0.291125,0.046225,-0.462250,0.184900,0.294415
1.600000,0.072828,-0.728275,0.291310,0.046225,-0.462250,0.184900,0.293915
1.601000,0.072874,-0.728737,0.291495,0.046225,-0.462250,0.184900,0.293415
1.602000,0.072920,-0.729200,0.291680,0.046225,-0.462250,0.184900,0.292915
1.603000,0.072966,-0.729662,0.291865,0.046225,-0.462250,0.184900,0.292415
1.604000,0.073012,-0.730124,0.292050,0.046225,-0.462250,0.184900,0.291915
1.605000,0.073059,-0.730586,0.292235,0.046225,-0.462250,0.184900,0.291415
1.606000,0.073105,-0.731049,0.292419,0.046225,-0.462250,0.184900,0.290915
1.607000,0.073151,-0.731511,0.292604,0.046225,-0.462250,0.184900,0.290415
1.608000,0.073197,-0.731973,0.292789,0.046225,-0.462250,0.184900,0.289915
1.609000,0.073244,-0.732435,0.292974,0.046225,-0.462250,0.184900,0.289415
1.610000,0.073290,-0.732898,0.293159,0.046225,-0.462250,0.184900,0.288915
1.611000,0.073336,-0.733360,0.293344,0.046225,-0.462250,0.184900,0.288415
1.612000,0.073382,-0.733822,0.293529,0.046225,-0.462250,0.184900,0.287915
1.613000,0.073428,-0.734284,0.293714,0.046225,-0.462250,0.184900,0.287415
1.614000,0.073475,-0.734747,0.293899,0.046225,-0.462250,0.184900,0.286915
1.615000,0.073521,-0.735209,0.294084,0.046225,-0.462250,0.184900,0.286415
1.616000,0.073567,-0.735671,0.294268,0.046225,-0.462250,0.184900,0.285915
1.617000,0.073613,-0.736133,0.294453,0.046225,-0.462250,0.184900,0.285415
1.618000,0.073660,-0.736596,0.294638,0.046225,-0.462250,0.184900,0.284915
1.619000,0.073706,-0.737058,0.294823,0.046225,-0.462250,0.184900,0.284415
1.620000,0.073752,-0.737520,0.295008,0.046225,-0.462250,0.184900,0.283915
1.621000,0.073798,-0.737982,0.295193,0.046225,-0.462250,0.184900,0.283415
1.622000,0.073844,-0.738445,0.295378,0.046225,-0.462250,0.184900,0.282915
1.623000,0.073891,-0.738907,0.295563,0.046225,-0.462250,0.184900,0.282415
1.624000,0.073937,-0.739369,0.295748,0.046225,-0.462250,0.184900,0.281915
1.625000,0.073983,-0.739831,0.295933,0.046225,-0.462250,0.184900,0.281415
1.626000,0.074029,-0.740294,0.296117,0.046225,-0.462250,0.184900,0.280915
1.627000,0.074076,-0.740756,0.296302,0.046225,-0.462250,0.184900,0.280415
1.628000,0.074122,-0.741218,0.296487,0.046225,-0.462250,0.184900,0.279915
1.629000,0.074168,-0.741680,0.296672,0.046225,-0.462250,0.184900,0.279415
1.630000,0.074214,-0.742143,0.296857,0.046225,-0.462250,0.184900,0.278915
1.631000,0.074260,-0.742605,0.297042,0.046225,-0.462250,0.184900,0.278415
1.632000,0.074307,-0.743067,0.297227,0.046225,-0.462250,0.184900,0.277915
1.633000,0.074353,-0.743529,0.297412,0.046225,-0.462250,0.184900,0.277415
1.634000,0.074399,-0.743992,0.297597,0.046225,-0.462250,0.184900,0.276915
1.635000,0.074445,-0.744454,0.297782,0.046225,-0.462250,0.184900,0.276415
1.636000,0.074492,-0.744916,0.297966,0.046225,-0.462250,0.184900,0.275915
1.637000,0.074538,-0.745378,0.298151,0.046225,-0.462250,0.184900,0.275415
1.638000,0.074584,-0.745841,0.298336,0.046225,-0.462250,0.184900,0.274915
1.639000,0.074630,-0.746303,0.298521,0.046225,-0.462250,0.184900,0.274415
1.640000,0.074677,-0.746765,0.298706,0.046225,-0.462250,0.184900,0.273915
1.641000,0.074723,-0.747227,0.298891,0.046225,-0.462250,0.184900,0.273415
1.642000,0.074769,-0.747690,0.299076,0.046225,-0.462250,0.184900,0.272915
1.643000,0.074815,-0.748152,0.299261,0.046225,-0.462250,0.184900,0.272415
1.644000,0.074861,-0.748614,0.299446,0.046225,-0.462250,0.184900,0.271915
1.645000,0.074908,-0.749076,0.299631,0.046225,-0.462250,0.184900,0.271415
1.646000,0.074954,-0.749539,0.299815,0.046225,-0.462250,0.184900,0.270915
1.647000,0.075000,-0.750001,0.300000,0.046225,-0.462250,0.184900,0.270415
1.648000,0.075046,-0.750463,0.300185,0.046225,-0.462250,0.184900,0.269915
1.649000,0.075093,-0.750925,0.300370,0.046225,-0.462250,0.184900,0.269415
1.650000,0.075139,-0.751388,0.300555,0.046225,-0.462250,0.184900,0.268915
1.651000,0.075185,-0.751850,0.300740,0.046225,-0.462250,0.184900,0.268415
1.652000,0.075231,-0.752312,0.300925,0.046225,-0.462250,0.184900,0.267915
1.653000,0.075277,-0.752774,0.301110,0.046225,-0.462250,0.184900,0.267415
1.654000,0.075324,-0.753237,0.301295,0.046225,-0.462250,0.184900,0.266915
1.655000,0.075370,-0.753699,0.301480,0.046225,-0.462250,0.184900,0.266415
