Time,Step,TCP_Z,P_Err,V_Norm,J1_P,J1_V,J1_A,J2_P,J2_V,J2_A,J3_P,J3_V,J3_A,J4_P,J4_V,J4_A,J5_P,J5_V,J5_A,J6_P,J6_V,J6_A,Kp
0.114,UP,0.651577,0.0999234,0.298524,-1.41616e-07,-3.81016e-06,-4.41709e-05,-1.94497e-06,-4.35364e-05,1.37073e-05,89.9922,-0.211079,-2.44738,9.44004e-09,2.53999e-07,2.94565e-06,90.0078,0.211097,2.44708,-1.41601e-07,-3.80974e-06,-4.41646e-05,500
0.115,UP,0.651579,0.0999214,0.301975,-1.45471e-07,-3.85421e-06,-4.40442e-05,-1.98847e-06,-4.35006e-05,3.57537e-05,89.9919,-0.213519,-2.44039,9.69697e-09,2.56936e-07,2.93725e-06,90.0081,0.213537,2.44006,-1.45455e-07,-3.85378e-06,-4.40378e-05,500
0.116,UP,0.651581,0.0999192,0.305416,-1.49369e-07,-3.89813e-06,-4.39232e-05,-2.03192e-06,-4.34427e-05,5.79553e-05,89.9917,-0.215953,-2.4337,9.95684e-09,2.59865e-07,2.92924e-06,90.0083,0.215971,2.43336,-1.49353e-07,-3.89769e-06,-4.39168e-05,500
0.117,UP,0.651583,0.0999171,0.308849,-1.53311e-07,-3.94194e-06,-4.38075e-05,-2.07528e-06,-4.33623e-05,8.03155e-05,89.9915,-0.21838,-2.42732,1.02196e-08,2.62787e-07,2.92158e-06,90.0085,0.218398,2.42695,-1.53294e-07,-3.9415e-06,-4.38011e-05,500
0.118,UP,0.651585,0.099915,0.312273,-1.57296e-07,-3.98564e-06,-4.36971e-05,-2.11854e-06,-4.32595e-05,0.000102838,89.9913,-0.220802,-2.42123,1.04853e-08,2.65701e-07,2.91427e-06,90.0087,0.220819,2.42083,-1.5728e-07,-3.98519e-06,-4.36906e-05,500
0.119,UP,0.651587,0.0999128,0.315688,-1.61325e-07,-4.02923e-06,-4.35916e-05,-2.16167e-06,-4.3134e-05,0.000125526,89.9911,-0.223217,-2.41541,1.07539e-08,2.68608e-07,2.90729e-06,90.0089,0.223234,2.41499,-1.61308e-07,-4.02877e-06,-4.3585e-05,500
0.12,UP,0.651589,0.0999106,0.319096,-1.65398e-07,-4.07272e-06,-4.34908e-05,-2.20466e-06,-4.29856e-05,0.000148382,89.9908,-0.225627,-2.40984,1.10254e-08,2.71509e-07,2.90063e-06,90.0092,0.225643,2.40941,-1.65381e-07,-4.07226e-06,-4.34842e-05,500
0.121,UP,0.651592,0.0999084,0.322496,-1.69514e-07,-4.11611e-06,-4.33944e-05,-2.24747e-06,-4.28142e-05,0.00017141,89.9906,-0.228031,-2.40453,1.12998e-08,2.74403e-07,2.89426e-06,90.0094,0.228047,2.40408,-1.69496e-07,-4.11564e-06,-4.33878e-05,500
0.122,UP,0.651594,0.0999061,0.325889,-1.73674e-07,-4.15942e-06,-4.33024e-05,-2.29009e-06,-4.26196e-05,0.000194613,89.9904,-0.230431,-2.39946,1.15771e-08,2.77291e-07,2.88819e-06,90.0096,0.230446,2.39898,-1.73655e-07,-4.15894e-06,-4.32958e-05,500
0.123,UP,0.651596,0.0999038,0.329275,-1.77876e-07,-4.20263e-06,-4.32145e-05,-2.33249e-06,-4.24016e-05,0.000217993,89.9901,-0.232826,-2.39462,1.18573e-08,2.80174e-07,2.88239e-06,90.0099,0.23284,2.39411,-1.77857e-07,-4.20215e-06,-4.32078e-05,500
0.124,UP,0.651598,0.0999015,0.332655,-1.82122e-07,-4.24576e-06,-4.31305e-05,-2.37465e-06,-4.216e-05,0.000241554,89.9899,-0.235216,-2.38999,1.21404e-08,2.8305e-07,2.87685e-06,90.0101,0.23523,2.38947,-1.82103e-07,-4.24527e-06,-4.31238e-05,500
0.125,UP,0.651601,0.0998992,0.336028,-1.86411e-07,-4.28881e-06,-4.30503e-05,-2.41655e-06,-4.18947e-05,0.000265297,89.9897,-0.237601,-2.38557,1.24263e-08,2.85922e-07,2.87156e-06,90.0103,0.237615,2.38502,-1.86391e-07,-4.28831e-06,-4.30435e-05,500
0.126,UP,0.651603,0.0998969,0.339396,-1.90743e-07,-4.33178e-06,-4.29736e-05,-2.45815e-06,-4.16055e-05,0.000289225,89.9894,-0.239982,-2.38136,1.27151e-08,2.88789e-07,2.86651e-06,90.0106,0.239995,2.38078,-1.90722e-07,-4.33128e-06,-4.29668e-05,500
0.127,UP,0.651605,0.0998945,0.342757,-1.95117e-07,-4.37469e-06,-4.29004e-05,-2.49945e-06,-4.12922e-05,0.000313341,89.9892,-0.24236,-2.37733,1.30067e-08,2.9165e-07,2.86169e-06,90.0108,0.242372,2.37673,-1.95096e-07,-4.37417e-06,-4.28935e-05,500
0.128,UP,0.651608,0.0998921,0.346113,-1.99535e-07,-4.41752e-06,-4.28304e-05,-2.5404e-06,-4.09545e-05,0.000337646,89.9889,-0.244733,-2.37348,1.33012e-08,2.94507e-07,2.85709e-06,90.0111,0.244745,2.37286,-1.99513e-07,-4.417e-06,-4.28234e-05,500
0.129,UP,0.65161,0.0998897,0.349464,-2.03995e-07,-4.46028e-06,-4.27636e-05,-2.58099e-06,-4.05924e-05,0.000362144,89.9887,-0.247103,-2.3698,1.35986e-08,2.9736e-07,2.8527e-06,90.0113,0.247114,2.36916,-2.03973e-07,-4.45975e-06,-4.27565e-05,500
0.13,UP,0.651613,0.0998873,0.35281,-2.08498e-07,-4.50298e-06,-4.26997e-05,-2.6212e-06,-4.02055e-05,0.000386836,89.9884,-0.249469,-2.3663,1.38988e-08,3.00209e-07,2.8485e-06,90.0116,0.24948,2.36563,-2.08476e-07,-4.50245e-06,-4.26926e-05,500
0.131,UP,0.651615,0.0998848,0.356151,-2.13044e-07,-4.54562e-06,-4.26386e-05,-2.66099e-06,-3.97938e-05,0.000411724,89.9882,-0.251832,-2.36295,1.42019e-08,3.03053e-07,2.8445e-06,90.0118,0.251842,2.36225,-2.13021e-07,-4.54508e-06,-4.26315e-05,500
0.132,UP,0.651618,0.0998823,0.359488,-2.17632e-07,-4.5882e-06,-4.25803e-05,-2.70035e-06,-3.9357e-05,0.00043681,89.9879,-0.254192,-2.35975,1.45077e-08,3.05894e-07,2.84068e-06,90.0121,0.254201,2.35903,-2.17608e-07,-4.58765e-06,-4.25731e-05,500
0.133,UP,0.65162,0.0998798,0.362821,-2.22263e-07,-4.63072e-06,-4.25246e-05,-2.73924e-06,-3.88949e-05,0.000462097,89.9877,-0.256549,-2.35669,1.48165e-08,3.08731e-07,2.83703e-06,90.0123,0.256557,2.35595,-2.22238e-07,-4.63017e-06,-4.25173e-05,500
0.134,UP,0.651623,0.0998773,0.366149,-2.26936e-07,-4.67319e-06,-4.24714e-05,-2.77765e-06,-3.84073e-05,0.000487585,89.9874,-0.258903,-2.35377,1.5128e-08,3.11564e-07,2.83355e-06,90.0126,0.25891,2.35301,-2.26911e-07,-4.67263e-06,-4.2464e-05,500
0.135,UP,0.651625,0.0998748,0.369473,-2.31652e-07,-4.71561e-06,-4.24205e-05,-2.81554e-06,-3.7894e-05,0.000513276,89.9872,-0.261253,-2.35099,1.54424e-08,3.14395e-07,2.83023e-06,90.0128,0.26126,2.3502,-2.31626e-07,-4.71505e-06,-4.24131e-05,500
0.136,UP,0.651628,0.0998722,0.372793,-2.3641e-07,-4.75799e-06,-4.23719e-05,-2.8529e-06,-3.73549e-05,0.000539173,89.9869,-0.263602,-2.34833,1.57597e-08,3.17222e-07,2.82706e-06,90.0131,0.263608,2.34751,-2.36384e-07,-4.75741e-06,-4.23644e-05,500
0.137,UP,0.65163,0.0998696,0.37611,-2.4121e-07,-4.80031e-06,-4.23254e-05,-2.88969e-06,-3.67896e-05,0.000565277,89.9866,-0.265948,-2.34579,1.60797e-08,3.20046e-07,2.82404e-06,90.0134,0.265953,2.34495,-2.41183e-07,-4.79973e-06,-4.23179e-05,500
0.138,UP,0.651633,0.099867,0.379424,-2.46052e-07,-4.84259e-06,-4.22811e-05,-2.92589e-06,-3.6198e-05,0.000591589,89.9864,-0.268291,-2.34337,1.64026e-08,3.22867e-07,2.82115e-06,90.0136,0.268295,2.3425,-2.46025e-07,-4.842e-06,-4.22735e-05,500
0.139,UP,0.651636,0.0998643,0.382734,-2.50937e-07,-4.88483e-06,-4.22386e-05,-2.96147e-06,-3.55799e-05,0.000618111,89.9861,-0.270632,-2.34105,1.67283e-08,3.25685e-07,2.8184e-06,90.0139,0.270635,2.34016,-2.5091e-07,-4.88423e-06,-4.2231e-05,500
0.14,UP,0.651638,0.0998617,0.386041,-2.55864e-07,-4.92703e-06,-4.21981e-05,-2.9964e-06,-3.4935e-05,0.000644844,89.9858,-0.272971,-2.33884,1.70568e-08,3.28501e-07,2.81577e-06,90.0142,0.272973,2.33792,-2.55836e-07,-4.92642e-06,-4.21904e-05,500
0.141,UP,0.651641,0.099859,0.389345,-2.60833e-07,-4.96919e-06,-4.21594e-05,-3.03067e-06,-3.42633e-05,0.00067179,89.9856,-0.275308,-2.33673,1.73881e-08,3.31314e-07,2.81327e-06,90.0145,0.275309,2.33578,-2.60805e-07,-4.96857e-06,-4.21516e-05,500
0.142,UP,0.651644,0.0998563,0.392646,-2.65845e-07,-5.01131e-06,-4.21224e-05,-3.06423e-06,-3.35643e-05,0.00069895,89.9853,-0.277642,-2.33472,1.77222e-08,3.34125e-07,2.81088e-06,90.0147,0.277643,2.33374,-2.65815e-07,-5.01069e-06,-4.21145e-05,500
0.143,UP,0.651646,0.0998535,0.395944,-2.70898e-07,-5.0534e-06,-4.2087e-05,-3.09707e-06,-3.2838e-05,0.000726325,89.985,-0.279975,-2.3328,1.80591e-08,3.36934e-07,2.8086e-06,90.015,0.279975,2.33179,-2.70868e-07,-5.05277e-06,-4.20791e-05,500
0.144,UP,0.651649,0.0998508,0.39924,-2.75994e-07,-5.09545e-06,-4.20532e-05,-3.12915e-06,-3.20841e-05,0.000753917,89.9847,-0.282306,-2.33096,1.83989e-08,3.3974e-07,2.80642e-06,90.0153,0.282304,2.32993,-2.75963e-07,-5.09481e-06,-4.20452e-05,500
0.145,UP,0.651652,0.099848,0.402533,-2.81131e-07,-5.13747e-06,-4.20209e-05,-3.16045e-06,-3.13023e-05,0.000781726,89.9844,-0.284635,-2.32921,1.87414e-08,3.42545e-07,2.80435e-06,90.0156,0.284633,2.32815,-2.811e-07,-5.13683e-06,-4.20128e-05,500
0.146,UP,0.651655,0.0998452,0.405824,-2.86311e-07,-5.17946e-06,-4.199e-05,-3.19095e-06,-3.04926e-05,0.000809754,89.9841,-0.286963,-2.32754,1.90868e-08,3.45347e-07,2.80237e-06,90.0159,0.286959,2.32645,-2.86278e-07,-5.17881e-06,-4.19819e-05,500
0.147,UP,0.651658,0.0998424,0.409113,-2.91532e-07,-5.22142e-06,-4.19605e-05,-3.2206e-06,-2.96546e-05,0.000838001,89.9838,-0.289289,-2.32595,1.94349e-08,3.48147e-07,2.80049e-06,90.0162,0.289284,2.32483,-2.91499e-07,-5.22076e-06,-4.19523e-05,500
0.148,UP,0.65166,0.0998395,0.412399,-2.96795e-07,-5.26335e-06,-4.19323e-05,-3.24939e-06,-2.87881e-05,0.00086647,89.9836,-0.291613,-2.32442,1.97859e-08,3.50946e-07,2.79869e-06,90.0164,0.291607,2.32328,-2.96762e-07,-5.26268e-06,-4.1924e-05,500
0.149,UP,0.651663,0.0998367,0.415683,-3.02101e-07,-5.30526e-06,-4.19053e-05,-3.27728e-06,-2.78929e-05,0.00089516,89.9833,-0.293936,-2.32297,2.01396e-08,3.53743e-07,2.79698e-06,90.0167,0.293929,2.3218,-3.02066e-07,-5.30458e-06,-4.1897e-05,500
0.15,UP,0.651666,0.0998338,0.418966,-3.07448e-07,-5.34714e-06,-4.18795e-05,-3.30425e-06,-2.69689e-05,0.000924074,89.983,-0.296258,-2.32159,2.04961e-08,3.56538e-07,2.79534e-06,90.017,0.296249,2.32038,-3.07413e-07,-5.34645e-06,-4.18711e-05,500
0.151,UP,0.651669,0.0998309,0.422246,-3.12837e-07,-5.38899e-06,-4.18549e-05,-3.33027e-06,-2.60157e-05,0.000953211,89.9827,-0.298578,-2.32026,2.08555e-08,3.59332e-07,2.79379e-06,90.0173,0.298568,2.31903,-3.12801e-07,-5.3883e-06,-4.18464e-05,500
0.152,UP,0.651672,0.0998279,0.425525,-3.18268e-07,-5.43083e-06,-4.18313e-05,-3.3553e-06,-2.50331e-05,0.000982572,89.9824,-0.300897,-2.319,2.12176e-08,3.62124e-07,2.7923e-06,90.0176,0.300886,2.31774,-3.18231e-07,-5.43012e-06,-4.18228e-05,500
0.153,UP,0.651675,0.099825,0.428802,-3.2374e-07,-5.47263e-06,-4.18088e-05,-3.37932e-06,-2.40209e-05,0.00101216,89.9821,-0.303215,-2.3178,2.15825e-08,3.64915e-07,2.79089e-06,90.0179,0.303203,2.31651,-3.23703e-07,-5.47192e-06,-4.18002e-05,500
0.154,UP,0.651678,0.099822,0.432077,-3.29255e-07,-5.51442e-06,-4.17873e-05,-3.4023e-06,-2.2979e-05,0.00104197,89.9818,-0.305531,-2.31665,2.19502e-08,3.67705e-07,2.78954e-06,90.0182,0.305518,2.31533,-3.29217e-07,-5.5137e-06,-4.17785e-05,500
0.155,UP,0.651681,0.099819,0.435351,-3.34811e-07,-5.55619e-06,-4.17667e-05,-3.42421e-06,-2.19069e-05,0.00107201,89.9815,-0.307847,-2.31555,2.23207e-08,3.70493e-07,2.78826e-06,90.0185,0.307832,2.3142,-3.34772e-07,-5.55546e-06,-4.17579e-05,500
0.156,UP,0.651684,0.099816,0.438623,-3.40409e-07,-5.59794e-06,-4.1747e-05,-3.44501e-06,-2.08047e-05,0.00110228,89.9811,-0.310162,-2.31451,2.2694e-08,3.7328e-07,2.78704e-06,90.0189,0.310145,2.31313,-3.4037e-07,-5.5972e-06,-4.17381e-05,500
0.157,UP,0.651687,0.0998129,0.441894,-3.46048e-07,-5.63966e-06,-4.17282e-05,-3.46468e-06,-1.96719e-05,0.00113278,89.9808,-0.312475,-2.31351,2.30701e-08,3.76066e-07,2.78588e-06,90.0192,0.312457,2.3121,-3.46008e-07,-5.63892e-06,-4.17192e-05,500
0.158,UP,0.65169,0.0998099,0.445163,-3.5173e-07,-5.68137e-06,-4.17101e-05,-3.48319e-06,-1.85084e-05,0.00116351,89.9805,-0.314788,-2.31256,2.34489e-08,3.78851e-07,2.78477e-06,90.0195,0.314769,2.31112,-3.51689e-07,-5.68062e-06,-4.17011e-05,500
0.159,UP,0.651693,0.0998068,0.448432,-3.57453e-07,-5.72307e-06,-4.16929e-05,-3.50051e-06,-1.73139e-05,0.00119446,89.9802,-0.317099,-2.31165,2.38305e-08,3.81635e-07,2.78372e-06,90.0198,0.317079,2.31018,-3.57411e-07,-5.7223e-06,-4.16838e-05,500
0.16,UP,0.651696,0.0998036,0.451698,-3.63218e-07,-5.76474e-06,-4.16764e-05,-3.51659e-06,-1.60883e-05,0.00122565,89.9799,-0.31941,-2.31079,2.4215e-08,3.84417e-07,2.78271e-06,90.0201,0.319388,2.30929,-3.63175e-07,-5.76397e-06,-4.16673e-05,500
0.161,UP,0.651699,0.0998005,0.454964,-3.69024e-07,-5.8064e-06,-4.16607e-05,-3.53143e-06,-1.48312e-05,0.00125707,89.9796,-0.32172,-2.30997,2.46022e-08,3.87199e-07,2.78176e-06,90.0204,0.321696,2.30843,-3.68981e-07,-5.80562e-06,-4.16514e-05,500
0.162,UP,0.651703,0.0997973,0.458229,-3.74872e-07,-5.84805e-06,-4.16456e-05,-3.54497e-06,-1.35425e-05,0.00128872,89.9792,-0.324029,-2.30918,2.49921e-08,3.8998e-07,2.78085e-06,90.0208,0.324004,2.30762,-3.74828e-07,-5.84726e-06,-4.16363e-05,500
0.163,UP,0.651706,0.0997942,0.461492,-3.80762e-07,-5.88968e-06,-4.16312e-05,-3.55719e-06,-1.22219e-05,0.0013206,89.9789,-0.326338,-2.30843,2.53849e-08,3.9276e-07,2.77999e-06,90.0211,0.326311,2.30683,-3.80717e-07,-5.88888e-06,-4.16217e-05,500
0.164,UP,0.651709,0.099791,0.464755,-3.86693e-07,-5.9313e-06,-4.16174e-05,-3.56806e-06,-1.08692e-05,0.00135272,89.9786,-0.328645,-2.30772,2.57804e-08,3.95539e-07,2.77917e-06,90.0214,0.328617,2.30609,-3.86648e-07,-5.93048e-06,-4.16079e-05,500
0.165,UP,0.651712,0.0997877,0.468016,-3.92666e-07,-5.9729e-06,-4.16042e-05,-3.57754e-06,-9.4841e-06,0.00138507,89.9782,-0.330952,-2.30704,2.61787e-08,3.98317e-07,2.77839e-06,90.0218,0.330922,2.30538,-3.9262e-07,-5.97208e-06,-4.15946e-05,500
0.166,UP,0.651716,0.0997845,0.471277,-3.9868e-07,-6.01449e-06,-4.15915e-05,-3.58561e-06,-8.06645e-06,0.00141765,89.9779,-0.333259,-2.30639,2.65798e-08,4.01095e-07,2.77765e-06,90.0221,0.333227,2.3047,-3.98633e-07,-6.01366e-06,-4.15818e-05,500
0.167,UP,0.651719,0.0997812,0.474536,-4.04736e-07,-6.05607e-06,-4.15794e-05,-3.59223e-06,-6.61598e-06,0.00145047,89.9776,-0.335565,-2.30577,2.69837e-08,4.03872e-07,2.77695e-06,90.0224,0.335531,2.30405,-4.04689e-07,-6.05523e-06,-4.15697e-05,500
0.168,UP,0.651722,0.0997779,0.477795,-4.10834e-07,-6.09764e-06,-4.15679e-05,-3.59736e-06,-5.13246e-06,0.00148352,89.9772,-0.33787,-2.30518,2.73904e-08,4.06648e-07,2.77628e-06,90.0228,0.337835,2.30343,-4.10785e-07,-6.09679e-06,-4.1558e-05,500
0.169,UP,0.651725,0.0997746,0.481053,-4.16973e-07,-6.1392e-06,-4.15568e-05,-3.60097e-06,-3.61564e-06,0.00151681,89.9769,-0.340174,-2.30462,2.77998e-08,4.09424e-07,2.77565e-06,90.0231,0.340137,2.30283,-4.16924e-07,-6.13834e-06,-4.15468e-05,500
0.17,UP,0.651729,0.0997712,0.48431,-4.23154e-07,-6.18074e-06,-4.15462e-05,-3.60304e-06,-2.06531e-06,0.00155034,89.9766,-0.342478,-2.30409,2.8212e-08,4.12199e-07,2.77504e-06,90.0234,0.34244,2.30227,-4.23104e-07,-6.17987e-06,-4.15361e-05,500
0.171,UP,0.651732,0.0997679,0.487567,-4.29376e-07,-6.22228e-06,-4.1536e-05,-3.60352e-06,-4.81207e-07,0.0015841,89.9762,-0.344782,-2.30358,2.8627e-08,4.14973e-07,2.77447e-06,90.0238,0.344741,2.30172,-4.29325e-07,-6.2214e-06,-4.15259e-05,500
0.172,UP,0.651736,0.0997645,0.490822,-4.3564e-07,-6.26381e-06,-4.15262e-05,-3.60238e-06,1.13689e-06,0.0016181,89.9759,-0.347085,-2.3031,2.90447e-08,4.17747e-07,2.77393e-06,90.0241,0.347043,2.30121,-4.35588e-07,-6.26291e-06,-4.1516e-05,500
0.173,UP,0.651739,0.0997611,0.494077,-4.41945e-07,-6.30532e-06,-4.15169e-05,-3.59959e-06,2.78923e-06,0.00165233,89.9755,-0.349388,-2.30264,2.94652e-08,4.20521e-07,2.77342e-06,90.0245,0.349343,2.30071,-4.41892e-07,-6.30442e-06,-4.15066e-05,500
0.174,UP,0.651742,0.0997576,0.497332,-4.48292e-07,-6.34683e-06,-4.1508e-05,-3.59512e-06,4.47604e-06,0.00168681,89.9752,-0.35169,-2.3022,2.98885e-08,4.23294e-07,2.77294e-06,90.0248,0.351643,2.30024,-4.48238e-07,-6.34592e-06,-4.14976e-05,500
0.175,UP,0.651746,0.0997542,0.500586,-4.54681e-07,-6.38833e-06,-4.14994e-05,-3.58892e-06,6.19756e-06,0.00172152,89.9748,-0.353992,-2.30179,3.03146e-08,4.26066e-07,2.77248e-06,90.0252,0.353943,2.29979,-4.54626e-07,-6.38741e-06,-4.14889e-05,500
0.176,UP,0.651749,0.0997507,0.503839,-4.6111e-07,-6.42982e-06,-4.14912e-05,-3.58097e-06,7.95403e-06,0.00175647,89.9745,-0.356293,-2.30139,3.07434e-08,4.28838e-07,2.77204e-06,90.0255,0.356243,2.29936,-4.61055e-07,-6.42889e-06,-4.14806e-05,500
0.177,UP,0.651753,0.0997472,0.507092,-4.67582e-07,-6.47131e-06,-4.14833e-05,-3.57122e-06,9.74569e-06,0.00179166,89.9741,-0.358594,-2.30101,3.1175e-08,4.3161e-07,2.77163e-06,90.0259,0.358542,2.29895,-4.67525e-07,-6.47036e-06,-4.14726e-05,500
0.178,UP,0.651756,0.0997437,0.510344,-4.74095e-07,-6.51278e-06,-4.14758e-05,-3.55965e-06,1.15728e-05,0.00182709,89.9737,-0.360895,-2.30066,3.16094e-08,4.34381e-07,2.77125e-06,90.0263,0.36084,2.29856,-4.74037e-07,-6.51182e-06,-4.1465e-05,500
0.179,UP,0.65176,0.0997402,0.513595,-4.80649e-07,-6.55425e-06,-4.14685e-05,-3.54621e-06,1.34355e-05,0.00186276,89.9734,-0.363195,-2.30032,3.20466e-08,4.37152e-07,2.77088e-06,90.0266,0.363138,2.29818,-4.8059e-07,-6.55328e-06,-4.14577e-05,500
0.18,UP,0.651763,0.0997366,0.516846,-4.87245e-07,-6.59571e-06,-4.14616e-05,-3.53088e-06,1.53342e-05,0.00189866,89.973,-0.365495,-2.29999,3.24865e-08,4.39923e-07,2.77054e-06,90.027,0.365436,2.29782,-4.87185e-07,-6.59473e-06,-4.14506e-05,500
0.181,UP,0.651767,0.099733,0.520097,-4.93882e-07,-6.63717e-06,-4.14549e-05,-3.51361e-06,1.7269e-05,0.00193481,89.9726,-0.367795,-2.29969,3.29292e-08,4.42693e-07,2.77021e-06,90.0274,0.367734,2.29748,-4.93821e-07,-6.63618e-06,-4.14439e-05,500
0.182,UP,0.651771,0.0997294,0.523347,-5.0056e-07,-6.67861e-06,-4.14485e-05,-3.49437e-06,1.92402e-05,0.0019712,89.9723,-0.370094,-2.2994,3.33746e-08,4.45463e-07,2.76991e-06,90.0277,0.370031,2.29715,-5.00499e-07,-6.67761e-06,-4.14374e-05,500
0.183,UP,0.651774,0.0997258,0.526597,-5.0728e-07,-6.72006e-06,-4.14424e-05,-3.47312e-06,2.1248e-05,0.00200783,89.9719,-0.372393,-2.29912,3.38229e-08,4.48232e-07,2.76962e-06,90.0281,0.372328,2.29684,-5.07218e-07,-6.71905e-06,-4.14311e-05,500
0.184,UP,0.651778,0.0997221,0.529847,-5.14042e-07,-6.76149e-06,-4.14365e-05,-3.44983e-06,2.32927e-05,0.0020447,89.9715,-0.374692,-2.29886,3.42739e-08,4.51002e-07,2.76935e-06,90.0285,0.374624,2.29654,-5.13978e-07,-6.76047e-06,-4.14251e-05,500
0.185,UP,0.651782,0.0997184,0.533096,-5.20845e-07,-6.80292e-06,-4.14308e-05,-3.42445e-06,2.53746e-05,0.00208181,89.9711,-0.376991,-2.29861,3.47277e-08,4.53771e-07,2.76909e-06,90.0289,0.37692,2.29625,-5.2078e-07,-6.80189e-06,-4.14194e-05,500
0.186,UP,0.651785,0.0997147,0.536344,-5.27689e-07,-6.84435e-06,-4.14254e-05,-3.39696e-06,2.74937e-05,0.00211916,89.9708,-0.379289,-2.29838,3.51842e-08,4.5654e-07,2.76886e-06,90.0292,0.379216,2.29598,-5.27623e-07,-6.8433e-06,-4.14138e-05,500
0.187,UP,0.651789,0.099711,0.539593,-5.34575e-07,-6.88577e-06,-4.14201e-05,-3.36731e-06,2.96505e-05,0.00215676,89.9704,-0.381587,-2.29815,3.56435e-08,4.59308e-07,2.76863e-06,90.0296,0.381512,2.29572,-5.34508e-07,-6.88471e-06,-4.14085e-05,500
0.188,UP,0.651793,0.0997073,0.542841,-5.41502e-07,-6.92718e-06,-4.14151e-05,-3.33546e-06,3.18451e-05,0.00219459,89.97,-0.383885,-2.29794,3.61056e-08,4.62077e-07,2.76843e-06,90.03,0.383808,2.29547,-5.41434e-07,-6.92612e-06,-4.14033e-05,500
0.189,UP,0.651797,0.0997035,0.546089,-5.48471e-07,-6.96859e-06,-4.14102e-05,-3.30139e-06,3.40777e-05,0.00223267,89.9696,-0.386183,-2.29774,3.65704e-08,4.64845e-07,2.76823e-06,90.0304,0.386103,2.29524,-5.48402e-07,-6.96751e-06,-4.13984e-05,500
0.19,UP,0.6518,0.0996997,0.549336,-5.55481e-07,-7.01e-06,-4.14056e-05,-3.26504e-06,3.63487e-05,0.00227099,89.9692,-0.388481,-2.29755,3.7038e-08,4.67613e-07,2.76805e-06,90.0308,0.388398,2.29501,-5.5541e-07,-7.00891e-06,-4.13936e-05,500
0.191,UP,0.651804,0.0996959,0.552583,-5.62532e-07,-7.0514e-06,-4.14011e-05,-3.22638e-06,3.86583e-05,0.00230956,89.9688,-0.390778,-2.29738,3.75084e-08,4.70381e-07,2.76788e-06,90.0312,0.390693,2.29479,-5.62461e-07,-7.0503e-06,-4.1389e-05,500
0.192,UP,0.651808,0.0996921,0.55583,-5.69625e-07,-7.0928e-06,-4.13968e-05,-3.18537e-06,4.10066e-05,0.00234836,89.9684,-0.393075,-2.29721,3.79816e-08,4.73149e-07,2.76773e-06,90.0316,0.392987,2.29458,-5.69552e-07,-7.09168e-06,-4.13846e-05,500
0.193,UP,0.651812,0.0996882,0.559077,-5.76759e-07,-7.13419e-06,-4.13926e-05,-3.14198e-06,4.33941e-05,0.00238741,89.968,-0.395372,-2.29705,3.84575e-08,4.75916e-07,2.76758e-06,90.032,0.395282,2.29439,-5.76686e-07,-7.13306e-06,-4.13803e-05,500
0.194,UP,0.651816,0.0996843,0.562323,-5.83935e-07,-7.17558e-06,-4.13886e-05,-3.09616e-06,4.58208e-05,0.0024267,89.9676,-0.397669,-2.2969,3.89362e-08,4.78684e-07,2.76745e-06,90.0324,0.397576,2.2942,-5.8386e-07,-7.17444e-06,-4.13762e-05,500
0.195,UP,0.65182,0.0996804,0.565569,-5.91152e-07,-7.21696e-06,-4.13847e-05,-3.04787e-06,4.8287e-05,0.00246624,89.9672,-0.399966,-2.29676,3.94176e-08,4.81451e-07,2.76733e-06,90.0328,0.39987,2.29402,-5.91076e-07,-7.21581e-06,-4.13722e-05,500
0.196,UP,0.651824,0.0996765,0.568815,-5.9841e-07,-7.25835e-06,-4.1381e-05,-2.99708e-06,5.0793e-05,0.00250602,89.9668,-0.402263,-2.29663,3.99018e-08,4.84218e-07,2.76722e-06,90.0332,0.402164,2.29384,-5.98333e-07,-7.25718e-06,-4.13684e-05,500
0.197,UP,0.651827,0.0996725,0.572061,-6.0571e-07,-7.29972e-06,-4.13774e-05,-2.94374e-06,5.33391e-05,0.00254604,89.9664,-0.404559,-2.2965,4.03888e-08,4.86985e-07,2.76712e-06,90.0336,0.404457,2.29368,-6.05631e-07,-7.29854e-06,-4.13647e-05,500
0.198,UP,0.651831,0.0996686,0.575306,-6.13051e-07,-7.3411e-06,-4.13739e-05,-2.88781e-06,5.59254e-05,0.00258631,89.966,-0.406855,-2.29638,4.08786e-08,4.89752e-07,2.76703e-06,90.034,0.406751,2.29352,-6.12971e-07,-7.3399e-06,-4.13611e-05,500
0.199,UP,0.651835,0.0996646,0.578552,-6.20433e-07,-7.38247e-06,-4.13705e-05,-2.82926e-06,5.85522e-05,0.00262682,89.9656,-0.409152,-2.29627,4.13711e-08,4.92519e-07,2.76694e-06,90.0344,0.409044,2.29337,-6.20353e-07,-7.38126e-06,-4.13576e-05,500
0.2,UP,0.651839,0.0996606,0.581797,-6.27857e-07,-7.42383e-06,-4.13672e-05,-2.76804e-06,6.12197e-05,0.00266757,89.9652,-0.411448,-2.29617,4.18664e-08,4.95286e-07,2.76687e-06,90.0348,0.411337,2.29323,-6.27775e-07,-7.42262e-06,-4.13542e-05,500
