Time,Step,TCP_Z,P_Err,J3_Acc,Kp
6.086,UP,0.665244,0.086256,0.00487178,100
6.087,UP,0.665246,0.0862538,0.00487169,100
6.088,UP,0.665248,0.0862517,0.00487161,100
6.089,UP,0.66525,0.0862495,0.00487152,100
6.09,UP,0.665253,0.0862474,0.00487143,100
6.091,UP,0.665255,0.0862452,0.00487135,100
6.092,UP,0.665257,0.086243,0.00487126,100
6.093,UP,0.665259,0.0862409,0.00487118,100
6.094,UP,0.665261,0.0862387,0.00487109,100
6.095,UP,0.665263,0.0862366,0.004871,100
6.096,UP,0.665266,0.0862344,0.00487092,100
6.097,UP,0.665268,0.0862322,0.00487083,100
6.098,UP,0.66527,0.0862301,0.00487075,100
6.099,UP,0.665272,0.0862279,0.00487066,100
6.1,UP,0.665274,0.0862258,0.00487057,100
6.101,UP,0.665276,0.0862236,0.00487049,100
6.102,UP,0.665279,0.0862215,0.0048704,100
6.103,UP,0.665281,0.0862193,0.00487032,100
6.104,UP,0.665283,0.0862171,0.00487023,100
6.105,UP,0.665285,0.086215,0.00487014,100
6.106,UP,0.665287,0.0862128,0.00487006,100
6.107,UP,0.665289,0.0862107,0.00486997,100
6.108,UP,0.665292,0.0862085,0.00486989,100
6.109,UP,0.665294,0.0862063,0.0048698,100
6.11,UP,0.665296,0.0862042,0.00486971,100
6.111,UP,0.665298,0.086202,0.00486963,100
6.112,UP,0.6653,0.0861999,0.00486954,100
6.113,UP,0.665302,0.0861977,0.00486946,100
6.114,UP,0.665304,0.0861955,0.00486937,100
6.115,UP,0.665307,0.0861934,0.00486929,100
6.116,UP,0.665309,0.0861912,0.0048692,100
6.117,UP,0.665311,0.0861891,0.00486911,100
6.118,UP,0.665313,0.0861869,0.00486903,100
6.119,UP,0.665315,0.0861847,0.00486894,100
6.12,UP,0.665317,0.0861826,0.00486886,100
6.121,UP,0.66532,0.0861804,0.00486877,100
6.122,UP,0.665322,0.0861783,0.00486868,100
6.123,UP,0.665324,0.0861761,0.0048686,100
6.124,UP,0.665326,0.086174,0.00486851,100
6.125,UP,0.665328,0.0861718,0.00486843,100
6.126,UP,0.66533,0.0861696,0.00486834,100
6.127,UP,0.665333,0.0861675,0.00486825,100
6.128,UP,0.665335,0.0861653,0.00486817,100
6.129,UP,0.665337,0.0861632,0.00486808,100
6.13,UP,0.665339,0.086161,0.004868,100
6.131,UP,0.665341,0.0861589,0.00486791,100
6.132,UP,0.665343,0.0861567,0.00486782,100
6.133,UP,0.665345,0.0861545,0.00486774,100
6.134,UP,0.665348,0.0861524,0.00486765,100
6.135,UP,0.66535,0.0861502,0.00486757,100
6.136,UP,0.665352,0.0861481,0.00486748,100
6.137,UP,0.665354,0.0861459,0.00486739,100
6.138,UP,0.665356,0.0861437,0.00486731,100
6.139,UP,0.665358,0.0861416,0.00486722,100
6.14,UP,0.665361,0.0861394,0.00486714,100
6.141,UP,0.665363,0.0861373,0.00486705,100
6.142,UP,0.665365,0.0861351,0.00486697,100
6.143,UP,0.665367,0.086133,0.00486688,100
6.144,UP,0.665369,0.0861308,0.00486679,100
6.145,UP,0.665371,0.0861286,0.00486671,100
6.146,UP,0.665374,0.0861265,0.00486662,100
6.147,UP,0.665376,0.0861243,0.00486654,100
6.148,UP,0.665378,0.0861222,0.00486645,100
6.149,UP,0.66538,0.08612,0.00486636,100
6.15,UP,0.665382,0.0861179,0.00486628,100
6.151,UP,0.665384,0.0861157,0.00486619,100
6.152,UP,0.665386,0.0861135,0.00486611,100
6.153,UP,0.665389,0.0861114,0.00486602,100
6.154,UP,0.665391,0.0861092,0.00486593,100
6.155,UP,0.665393,0.0861071,0.00486585,100
6.156,UP,0.665395,0.0861049,0.00486576,100
6.157,UP,0.665397,0.0861028,0.00486568,100
6.158,UP,0.665399,0.0861006,0.00486559,100
6.159,UP,0.665402,0.0860985,0.0048655,100
6.16,UP,0.665404,0.0860963,0.00486542,100
6.161,UP,0.665406,0.0860941,0.00486533,100
6.162,UP,0.665408,0.086092,0.00486525,100
6.163,UP,0.66541,0.0860898,0.00486516,100
6.164,UP,0.665412,0.0860877,0.00486508,100
6.165,UP,0.665414,0.0860855,0.00486499,100
6.166,UP,0.665417,0.0860834,0.0048649,100
6.167,UP,0.665419,0.0860812,0.00486482,100
6.168,UP,0.665421,0.086079,0.00486473,100
6.169,UP,0.665423,0.0860769,0.00486465,100
6.17,UP,0.665425,0.0860747,0.00486456,100
6.171,UP,0.665427,0.0860726,0.00486447,100
6.172,UP,0.66543,0.0860704,0.00486439,100
6.173,UP,0.665432,0.0860683,0.0048643,100
6.174,UP,0.665434,0.0860661,0.00486422,100
6.175,UP,0.665436,0.086064,0.00486413,100
6.176,UP,0.665438,0.0860618,0.00486404,100
6.177,UP,0.66544,0.0860596,0.00486396,100
6.178,UP,0.665443,0.0860575,0.00486387,100
6.179,UP,0.665445,0.0860553,0.00486379,100
6.18,UP,0.665447,0.0860532,0.0048637,100
6.181,UP,0.665449,0.086051,0.00486362,100
6.182,UP,0.665451,0.0860489,0.00486353,100
6.183,UP,0.665453,0.0860467,0.00486344,100
6.184,UP,0.665455,0.0860446,0.00486336,100
6.185,UP,0.665458,0.0860424,0.00486327,100
6.186,UP,0.66546,0.0860402,0.00486319,100
6.187,UP,0.665462,0.0860381,0.0048631,100
6.188,UP,0.665464,0.0860359,0.00486301,100
6.189,UP,0.665466,0.0860338,0.00486293,100
6.19,UP,0.665468,0.0860316,0.00486284,100
6.191,UP,0.665471,0.0860295,0.00486276,100
6.192,UP,0.665473,0.0860273,0.00486267,100
6.193,UP,0.665475,0.0860252,0.00486258,100
6.194,UP,0.665477,0.086023,0.0048625,100
6.195,UP,0.665479,0.0860209,0.00486241,100
6.196,UP,0.665481,0.0860187,0.00486233,100
6.197,UP,0.665483,0.0860165,0.00486224,100
6.198,UP,0.665486,0.0860144,0.00486216,100
6.199,UP,0.665488,0.0860122,0.00486207,100
6.2,UP,0.66549,0.0860101,0.00486198,100
6.201,UP,0.665492,0.0860079,0.0048619,100
6.202,UP,0.665494,0.0860058,0.00486181,100
6.203,UP,0.665496,0.0860036,0.00486173,100
6.204,UP,0.665499,0.0860015,0.00486164,100
6.205,UP,0.665501,0.0859993,0.00486155,100
6.206,UP,0.665503,0.0859972,0.00486147,100
6.207,UP,0.665505,0.085995,0.00486138,100
6.208,UP,0.665507,0.0859929,0.0048613,100
6.209,UP,0.665509,0.0859907,0.00486121,100
6.21,UP,0.665511,0.0859885,0.00486112,100
6.211,UP,0.665514,0.0859864,0.00486104,100
6.212,UP,0.665516,0.0859842,0.00486095,100
6.213,UP,0.665518,0.0859821,0.00486087,100
6.214,UP,0.66552,0.0859799,0.00486078,100
6.215,UP,0.665522,0.0859778,0.0048607,100
6.216,UP,0.665524,0.0859756,0.00486061,100
6.217,UP,0.665527,0.0859735,0.00486052,100
6.218,UP,0.665529,0.0859713,0.00486044,100
6.219,UP,0.665531,0.0859692,0.00486035,100
6.22,UP,0.665533,0.085967,0.00486027,100
6.221,UP,0.665535,0.0859649,0.00486018,100
6.222,UP,0.665537,0.0859627,0.00486009,100
6.223,UP,0.665539,0.0859606,0.00486001,100
6.224,UP,0.665542,0.0859584,0.00485992,100
6.225,UP,0.665544,0.0859562,0.00485984,100
6.226,UP,0.665546,0.0859541,0.00485975,100
6.227,UP,0.665548,0.0859519,0.00485966,100
6.228,UP,0.66555,0.0859498,0.00485958,100
6.229,UP,0.665552,0.0859476,0.00485949,100
6.23,UP,0.665555,0.0859455,0.00485941,100
6.231,UP,0.665557,0.0859433,0.00485932,100
6.232,UP,0.665559,0.0859412,0.00485924,100
6.233,UP,0.665561,0.085939,0.00485915,100
6.234,UP,0.665563,0.0859369,0.00485906,100
6.235,UP,0.665565,0.0859347,0.00485898,100
6.236,UP,0.665567,0.0859326,0.00485889,100
6.237,UP,0.66557,0.0859304,0.00485881,100
6.238,UP,0.665572,0.0859283,0.00485872,100
6.239,UP,0.665574,0.0859261,0.00485863,100
6.24,UP,0.665576,0.085924,0.00485855,100
6.241,UP,0.665578,0.0859218,0.00485846,100
6.242,UP,0.66558,0.0859197,0.00485838,100
6.243,UP,0.665582,0.0859175,0.00485829,100
6.244,UP,0.665585,0.0859154,0.00485821,100
6.245,UP,0.665587,0.0859132,0.00485812,100
6.246,UP,0.665589,0.0859111,0.00485803,100
6.247,UP,0.665591,0.0859089,0.00485795,100
6.248,UP,0.665593,0.0859067,0.00485786,100
6.249,UP,0.665595,0.0859046,0.00485778,100
6.25,UP,0.665598,0.0859024,0.00485769,100
6.251,UP,0.6656,0.0859003,0.0048576,100
6.252,UP,0.665602,0.0858981,0.00485752,100
6.253,UP,0.665604,0.085896,0.00485743,100
6.254,UP,0.665606,0.0858938,0.00485735,100
6.255,UP,0.665608,0.0858917,0.00485726,100
6.256,UP,0.66561,0.0858895,0.00485717,100
6.257,UP,0.665613,0.0858874,0.00485709,100
6.258,UP,0.665615,0.0858852,0.004857,100
6.259,UP,0.665617,0.0858831,0.00485692,100
6.26,UP,0.665619,0.0858809,0.00485683,100
6.261,UP,0.665621,0.0858788,0.00485675,100
6.262,UP,0.665623,0.0858766,0.00485666,100
6.263,UP,0.665626,0.0858745,0.00485657,100
6.264,UP,0.665628,0.0858723,0.00485649,100
6.265,UP,0.66563,0.0858702,0.0048564,100
6.266,UP,0.665632,0.085868,0.00485632,100
6.267,UP,0.665634,0.0858659,0.00485623,100
6.268,UP,0.665636,0.0858637,0.00485614,100
6.269,UP,0.665638,0.0858616,0.00485606,100
6.27,UP,0.665641,0.0858594,0.00485597,100
6.271,UP,0.665643,0.0858573,0.00485589,100
6.272,UP,0.665645,0.0858551,0.0048558,100
6.273,UP,0.665647,0.085853,0.00485572,100
6.274,UP,0.665649,0.0858508,0.00485563,100
6.275,UP,0.665651,0.0858487,0.00485554,100
6.276,UP,0.665653,0.0858465,0.00485546,100
6.277,UP,0.665656,0.0858444,0.00485537,100
6.278,UP,0.665658,0.0858422,0.00485529,100
6.279,UP,0.66566,0.0858401,0.0048552,100
6.28,UP,0.665662,0.0858379,0.00485511,100
6.281,UP,0.665664,0.0858358,0.00485503,100
6.282,UP,0.665666,0.0858336,0.00485494,100
6.283,UP,0.665669,0.0858315,0.00485486,100
6.284,UP,0.665671,0.0858293,0.00485477,100
6.285,UP,0.665673,0.0858272,0.00485469,100
6.286,UP,0.665675,0.085825,0.0048546,100
6.287,UP,0.665677,0.0858229,0.00485451,100
6.288,UP,0.665679,0.0858207,0.00485443,100
6.289,UP,0.665681,0.0858186,0.00485434,100
6.29,UP,0.665684,0.0858164,0.00485426,100
6.291,UP,0.665686,0.0858143,0.00485417,100
6.292,UP,0.665688,0.0858121,0.00485408,100
6.293,UP,0.66569,0.08581,0.004854,100
6.294,UP,0.665692,0.0858078,0.00485391,100
6.295,UP,0.665694,0.0858057,0.00485383,100
6.296,UP,0.665696,0.0858035,0.00485374,100
6.297,UP,0.665699,0.0858014,0.00485366,100
6.298,UP,0.665701,0.0857992,0.00485357,100
6.299,UP,0.665703,0.0857971,0.00485348,100
6.3,UP,0.665705,0.0857949,0.0048534,100
6.301,UP,0.665707,0.0857928,0.00485331,100
6.302,UP,0.665709,0.0857906,0.00485323,100
6.303,UP,0.665712,0.0857885,0.00485314,100
6.304,UP,0.665714,0.0857863,0.00485305,100
6.305,UP,0.665716,0.0857842,0.00485297,100
6.306,UP,0.665718,0.085782,0.00485288,100
6.307,UP,0.66572,0.0857799,0.0048528,100
6.308,UP,0.665722,0.0857778,0.00485271,100
6.309,UP,0.665724,0.0857756,0.00485263,100
6.31,UP,0.665727,0.0857735,0.00485254,100
6.311,UP,0.665729,0.0857713,0.00485245,100
6.312,UP,0.665731,0.0857692,0.00485237,100
6.313,UP,0.665733,0.085767,0.00485228,100
6.314,UP,0.665735,0.0857649,0.0048522,100
6.315,UP,0.665737,0.0857627,0.00485211,100
6.316,UP,0.665739,0.0857606,0.00485202,100
6.317,UP,0.665742,0.0857584,0.00485194,100
6.318,UP,0.665744,0.0857563,0.00485185,100
6.319,UP,0.665746,0.0857541,0.00485177,100
6.32,UP,0.665748,0.085752,0.00485168,100
6.321,UP,0.66575,0.0857498,0.0048516,100
6.322,UP,0.665752,0.0857477,0.00485151,100
6.323,UP,0.665754,0.0857455,0.00485142,100
6.324,UP,0.665757,0.0857434,0.00485134,100
6.325,UP,0.665759,0.0857412,0.00485125,100
6.326,UP,0.665761,0.0857391,0.00485117,100
6.327,UP,0.665763,0.0857369,0.00485108,100
6.328,UP,0.665765,0.0857348,0.004851,100
6.329,UP,0.665767,0.0857327,0.00485091,100
6.33,UP,0.665769,0.0857305,0.00485082,100
6.331,UP,0.665772,0.0857284,0.00485074,100
6.332,UP,0.665774,0.0857262,0.00485065,100
6.333,UP,0.665776,0.0857241,0.00485057,100
6.334,UP,0.665778,0.0857219,0.00485048,100
6.335,UP,0.66578,0.0857198,0.00485039,100
6.336,UP,0.665782,0.0857176,0.00485031,100
6.337,UP,0.665785,0.0857155,0.00485022,100
6.338,UP,0.665787,0.0857133,0.00485014,100
6.339,UP,0.665789,0.0857112,0.00485005,100
6.34,UP,0.665791,0.085709,0.00484997,100
6.341,UP,0.665793,0.0857069,0.00484988,100
6.342,UP,0.665795,0.0857047,0.00484979,100
6.343,UP,0.665797,0.0857026,0.00484971,100
6.344,UP,0.6658,0.0857004,0.00484962,100
6.345,UP,0.665802,0.0856983,0.00484954,100
6.346,UP,0.665804,0.0856962,0.00484945,100
6.347,UP,0.665806,0.085694,0.00484936,100
6.348,UP,0.665808,0.0856919,0.00484928,100
6.349,UP,0.66581,0.0856897,0.00484919,100
6.35,UP,0.665812,0.0856876,0.00484911,100
6.351,UP,0.665815,0.0856854,0.00484902,100
6.352,UP,0.665817,0.0856833,0.00484894,100
6.353,UP,0.665819,0.0856811,0.00484885,100
6.354,UP,0.665821,0.085679,0.00484876,100
6.355,UP,0.665823,0.0856768,0.00484868,100
6.356,UP,0.665825,0.0856747,0.00484859,100
6.357,UP,0.665827,0.0856725,0.00484851,100
6.358,UP,0.66583,0.0856704,0.00484842,100
6.359,UP,0.665832,0.0856683,0.00484834,100
6.36,UP,0.665834,0.0856661,0.00484825,100
6.361,UP,0.665836,0.085664,0.00484816,100
6.362,UP,0.665838,0.0856618,0.00484808,100
6.363,UP,0.66584,0.0856597,0.00484799,100
6.364,UP,0.665842,0.0856575,0.00484791,100
6.365,UP,0.665845,0.0856554,0.00484782,100
6.366,UP,0.665847,0.0856532,0.00484773,100
6.367,UP,0.665849,0.0856511,0.00484765,100
6.368,UP,0.665851,0.085649,0.00484756,100
6.369,UP,0.665853,0.0856468,0.00484748,100
6.37,UP,0.665855,0.0856447,0.00484739,100
6.371,UP,0.665857,0.0856425,0.00484731,100
6.372,UP,0.66586,0.0856404,0.00484722,100
6.373,UP,0.665862,0.0856382,0.00484713,100
6.374,UP,0.665864,0.0856361,0.00484705,100
6.375,UP,0.665866,0.0856339,0.00484696,100
6.376,UP,0.665868,0.0856318,0.00484688,100
6.377,UP,0.66587,0.0856296,0.00484679,100
6.378,UP,0.665872,0.0856275,0.00484671,100
6.379,UP,0.665875,0.0856254,0.00484662,100
6.38,UP,0.665877,0.0856232,0.00484653,100
6.381,UP,0.665879,0.0856211,0.00484645,100
6.382,UP,0.665881,0.0856189,0.00484636,100
6.383,UP,0.665883,0.0856168,0.00484628,100
6.384,UP,0.665885,0.0856146,0.00484619,100
6.385,UP,0.665888,0.0856125,0.0048461,100
6.386,UP,0.66589,0.0856103,0.00484602,100
6.387,UP,0.665892,0.0856082,0.00484593,100
6.388,UP,0.665894,0.0856061,0.00484585,100
6.389,UP,0.665896,0.0856039,0.00484576,100
6.39,UP,0.665898,0.0856018,0.00484568,100
6.391,UP,0.6659,0.0855996,0.00484559,100
6.392,UP,0.665903,0.0855975,0.0048455,100
6.393,UP,0.665905,0.0855953,0.00484542,100
6.394,UP,0.665907,0.0855932,0.00484533,100
6.395,UP,0.665909,0.0855911,0.00484525,100
6.396,UP,0.665911,0.0855889,0.00484516,100
6.397,UP,0.665913,0.0855868,0.00484508,100
6.398,UP,0.665915,0.0855846,0.00484499,100
6.399,UP,0.665918,0.0855825,0.0048449,100
6.4,UP,0.66592,0.0855803,0.00484482,100
6.401,UP,0.665922,0.0855782,0.00484473,100
6.402,UP,0.665924,0.085576,0.00484465,100
6.403,UP,0.665926,0.0855739,0.00484456,100
6.404,UP,0.665928,0.0855718,0.00484448,100
6.405,UP,0.66593,0.0855696,0.00484439,100
6.406,UP,0.665933,0.0855675,0.0048443,100
6.407,UP,0.665935,0.0855653,0.00484422,100
6.408,UP,0.665937,0.0855632,0.00484413,100
6.409,UP,0.665939,0.085561,0.00484405,100
6.41,UP,0.665941,0.0855589,0.00484396,100
6.411,UP,0.665943,0.0855568,0.00484387,100
6.412,UP,0.665945,0.0855546,0.00484379,100
6.413,UP,0.665948,0.0855525,0.0048437,100
6.414,UP,0.66595,0.0855503,0.00484362,100
6.415,UP,0.665952,0.0855482,0.00484353,100
6.416,UP,0.665954,0.085546,0.00484345,100
6.417,UP,0.665956,0.0855439,0.00484336,100
6.418,UP,0.665958,0.0855418,0.00484327,100
6.419,UP,0.66596,0.0855396,0.00484319,100
6.42,UP,0.665963,0.0855375,0.0048431,100
6.421,UP,0.665965,0.0855353,0.00484302,100
6.422,UP,0.665967,0.0855332,0.00484293,100
6.423,UP,0.665969,0.0855311,0.00484285,100
6.424,UP,0.665971,0.0855289,0.00484276,100
6.425,UP,0.665973,0.0855268,0.00484267,100
6.426,UP,0.665975,0.0855246,0.00484259,100
6.427,UP,0.665978,0.0855225,0.0048425,100
6.428,UP,0.66598,0.0855203,0.00484242,100
6.429,UP,0.665982,0.0855182,0.00484233,100
6.43,UP,0.665984,0.0855161,0.00484225,100
6.431,UP,0.665986,0.0855139,0.00484216,100
6.432,UP,0.665988,0.0855118,0.00484207,100
6.433,UP,0.66599,0.0855096,0.00484199,100
6.434,UP,0.665993,0.0855075,0.0048419,100
6.435,UP,0.665995,0.0855053,0.00484182,100
6.436,UP,0.665997,0.0855032,0.00484173,100
6.437,UP,0.665999,0.0855011,0.00484165,100
6.438,UP,0.666001,0.0854989,0.00484156,100
6.439,UP,0.666003,0.0854968,0.00484147,100
6.44,UP,0.666005,0.0854946,0.00484139,100
6.441,UP,0.666007,0.0854925,0.0048413,100
6.442,UP,0.66601,0.0854904,0.00484122,100
6.443,UP,0.666012,0.0854882,0.00484113,100
6.444,UP,0.666014,0.0854861,0.00484105,100
6.445,UP,0.666016,0.0854839,0.00484096,100
6.446,UP,0.666018,0.0854818,0.00484087,100
6.447,UP,0.66602,0.0854797,0.00484079,100
6.448,UP,0.666022,0.0854775,0.0048407,100
6.449,UP,0.666025,0.0854754,0.00484062,100
6.45,UP,0.666027,0.0854732,0.00484053,100
6.451,UP,0.666029,0.0854711,0.00484044,100
6.452,UP,0.666031,0.085469,0.00484036,100
6.453,UP,0.666033,0.0854668,0.00484027,100
6.454,UP,0.666035,0.0854647,0.00484019,100
6.455,UP,0.666037,0.0854625,0.0048401,100
6.456,UP,0.66604,0.0854604,0.00484002,100
6.457,UP,0.666042,0.0854582,0.00483993,100
6.458,UP,0.666044,0.0854561,0.00483984,100
6.459,UP,0.666046,0.085454,0.00483976,100
6.46,UP,0.666048,0.0854518,0.00483967,100
6.461,UP,0.66605,0.0854497,0.00483959,100
6.462,UP,0.666052,0.0854475,0.0048395,100
6.463,UP,0.666055,0.0854454,0.00483942,100
6.464,UP,0.666057,0.0854433,0.00483933,100
6.465,UP,0.666059,0.0854411,0.00483924,100
6.466,UP,0.666061,0.085439,0.00483916,100
6.467,UP,0.666063,0.0854368,0.00483907,100
6.468,UP,0.666065,0.0854347,0.00483899,100
6.469,UP,0.666067,0.0854326,0.0048389,100
6.47,UP,0.66607,0.0854304,0.00483882,100
6.471,UP,0.666072,0.0854283,0.00483873,100
6.472,UP,0.666074,0.0854262,0.00483864,100
6.473,UP,0.666076,0.085424,0.00483856,100
6.474,UP,0.666078,0.0854219,0.00483847,100
6.475,UP,0.66608,0.0854197,0.00483839,100
6.476,UP,0.666082,0.0854176,0.0048383,100
6.477,UP,0.666085,0.0854155,0.00483822,100
6.478,UP,0.666087,0.0854133,0.00483813,100
6.479,UP,0.666089,0.0854112,0.00483804,100
6.48,UP,0.666091,0.085409,0.00483796,100
6.481,UP,0.666093,0.0854069,0.00483787,100
6.482,UP,0.666095,0.0854048,0.00483779,100
6.483,UP,0.666097,0.0854026,0.0048377,100
6.484,UP,0.6661,0.0854005,0.00483762,100
6.485,UP,0.666102,0.0853983,0.00483753,100
6.486,UP,0.666104,0.0853962,0.00483744,100
6.487,UP,0.666106,0.0853941,0.00483736,100
6.488,UP,0.666108,0.0853919,0.00483727,100
6.489,UP,0.66611,0.0853898,0.00483719,100
6.49,UP,0.666112,0.0853876,0.0048371,100
6.491,UP,0.666114,0.0853855,0.00483702,100
6.492,UP,0.666117,0.0853834,0.00483693,100
6.493,UP,0.666119,0.0853812,0.00483684,100
6.494,UP,0.666121,0.0853791,0.00483676,100
6.495,UP,0.666123,0.085377,0.00483667,100
6.496,UP,0.666125,0.0853748,0.00483659,100
6.497,UP,0.666127,0.0853727,0.0048365,100
6.498,UP,0.666129,0.0853705,0.00483642,100
6.499,UP,0.666132,0.0853684,0.00483633,100
6.5,UP,0.666134,0.0853663,0.00483624,100
6.501,UP,0.666136,0.0853641,0.00483616,100
6.502,UP,0.666138,0.085362,0.00483607,100
6.503,UP,0.66614,0.0853599,0.00483599,100
6.504,UP,0.666142,0.0853577,0.0048359,100
6.505,UP,0.666144,0.0853556,0.00483582,100
6.506,UP,0.666147,0.0853534,0.00483573,100
6.507,UP,0.666149,0.0853513,0.00483564,100
6.508,UP,0.666151,0.0853492,0.00483556,100
6.509,UP,0.666153,0.085347,0.00483547,100
6.51,UP,0.666155,0.0853449,0.00483539,100
6.511,UP,0.666157,0.0853428,0.0048353,100
6.512,UP,0.666159,0.0853406,0.00483522,100
6.513,UP,0.666162,0.0853385,0.00483513,100
6.514,UP,0.666164,0.0853363,0.00483504,100
6.515,UP,0.666166,0.0853342,0.00483496,100
6.516,UP,0.666168,0.0853321,0.00483487,100
6.517,UP,0.66617,0.0853299,0.00483479,100
6.518,UP,0.666172,0.0853278,0.0048347,100
6.519,UP,0.666174,0.0853257,0.00483462,100
6.52,UP,0.666176,0.0853235,0.00483453,100
6.521,UP,0.666179,0.0853214,0.00483444,100
6.522,UP,0.666181,0.0853192,0.00483436,100
6.523,UP,0.666183,0.0853171,0.00483427,100
6.524,UP,0.666185,0.085315,0.00483419,100
6.525,UP,0.666187,0.0853128,0.0048341,100
6.526,UP,0.666189,0.0853107,0.00483402,100
6.527,UP,0.666191,0.0853086,0.00483393,100
6.528,UP,0.666194,0.0853064,0.00483384,100
6.529,UP,0.666196,0.0853043,0.00483376,100
6.53,UP,0.666198,0.0853021,0.00483367,100
6.531,UP,0.6662,0.0853,0.00483359,100
6.532,UP,0.666202,0.0852979,0.0048335,100
6.533,UP,0.666204,0.0852957,0.00483342,100
6.534,UP,0.666206,0.0852936,0.00483333,100
6.535,UP,0.666209,0.0852915,0.00483324,100
6.536,UP,0.666211,0.0852893,0.00483316,100
6.537,UP,0.666213,0.0852872,0.00483307,100
6.538,UP,0.666215,0.0852851,0.00483299,100
6.539,UP,0.666217,0.0852829,0.0048329,100
6.54,UP,0.666219,0.0852808,0.00483282,100
6.541,UP,0.666221,0.0852787,0.00483273,100
6.542,UP,0.666223,0.0852765,0.00483265,100
6.543,UP,0.666226,0.0852744,0.00483256,100
6.544,UP,0.666228,0.0852722,0.00483247,100
6.545,UP,0.66623,0.0852701,0.00483239,100
6.546,UP,0.666232,0.085268,0.0048323,100
6.547,UP,0.666234,0.0852658,0.00483222,100
6.548,UP,0.666236,0.0852637,0.00483213,100
6.549,UP,0.666238,0.0852616,0.00483205,100
6.55,UP,0.666241,0.0852594,0.00483196,100
6.551,UP,0.666243,0.0852573,0.00483187,100
6.552,UP,0.666245,0.0852552,0.00483179,100
6.553,UP,0.666247,0.085253,0.0048317,100
6.554,UP,0.666249,0.0852509,0.00483162,100
6.555,UP,0.666251,0.0852488,0.00483153,100
6.556,UP,0.666253,0.0852466,0.00483145,100
6.557,UP,0.666256,0.0852445,0.00483136,100
6.558,UP,0.666258,0.0852423,0.00483127,100
6.559,UP,0.66626,0.0852402,0.00483119,100
6.56,UP,0.666262,0.0852381,0.0048311,100
6.561,UP,0.666264,0.0852359,0.00483102,100
6.562,UP,0.666266,0.0852338,0.00483093,100
6.563,UP,0.666268,0.0852317,0.00483085,100
6.564,UP,0.66627,0.0852295,0.00483076,100
6.565,UP,0.666273,0.0852274,0.00483067,100
6.566,UP,0.666275,0.0852253,0.00483059,100
6.567,UP,0.666277,0.0852231,0.0048305,100
6.568,UP,0.666279,0.085221,0.00483042,100
6.569,UP,0.666281,0.0852189,0.00483033,100
6.57,UP,0.666283,0.0852167,0.00483025,100
6.571,UP,0.666285,0.0852146,0.00483016,100
6.572,UP,0.666288,0.0852125,0.00483007,100
6.573,UP,0.66629,0.0852103,0.00482999,100
6.574,UP,0.666292,0.0852082,0.0048299,100
6.575,UP,0.666294,0.0852061,0.00482982,100
6.576,UP,0.666296,0.0852039,0.00482973,100
6.577,UP,0.666298,0.0852018,0.00482965,100
6.578,UP,0.6663,0.0851997,0.00482956,100
6.579,UP,0.666302,0.0851975,0.00482948,100
6.58,UP,0.666305,0.0851954,0.00482939,100
6.581,UP,0.666307,0.0851933,0.0048293,100
6.582,UP,0.666309,0.0851911,0.00482922,100
6.583,UP,0.666311,0.085189,0.00482913,100
6.584,UP,0.666313,0.0851869,0.00482905,100
6.585,UP,0.666315,0.0851847,0.00482896,100
6.586,UP,0.666317,0.0851826,0.00482888,100
6.587,UP,0.66632,0.0851805,0.00482879,100
6.588,UP,0.666322,0.0851783,0.0048287,100
6.589,UP,0.666324,0.0851762,0.00482862,100
6.59,UP,0.666326,0.0851741,0.00482853,100
6.591,UP,0.666328,0.0851719,0.00482845,100
6.592,UP,0.66633,0.0851698,0.00482836,100
6.593,UP,0.666332,0.0851677,0.00482828,100
6.594,UP,0.666334,0.0851655,0.00482819,100
6.595,UP,0.666337,0.0851634,0.0048281,100
6.596,UP,0.666339,0.0851613,0.00482802,100
6.597,UP,0.666341,0.0851591,0.00482793,100
6.598,UP,0.666343,0.085157,0.00482785,100
6.599,UP,0.666345,0.0851549,0.00482776,100
6.6,UP,0.666347,0.0851527,0.00482768,100
6.601,UP,0.666349,0.0851506,0.00482759,100
6.602,UP,0.666352,0.0851485,0.0048275,100
6.603,UP,0.666354,0.0851463,0.00482742,100
6.604,UP,0.666356,0.0851442,0.00482733,100
