Time,Step,Target_Info,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
0.2480,1,Move_to_Home,45.3997,-1.4885,24.0635,0.0154,123.9066,0.0003,1.0873,0.3000
0.2490,1,Move_to_Home,45.3717,-1.4870,24.1056,0.0154,123.8717,0.0003,1.0901,0.0530
0.2500,1,Move_to_Home,45.3437,-1.4856,24.1477,0.0154,123.8366,0.0003,1.0930,0.0540
0.2510,1,Move_to_Home,45.3154,-1.4840,24.1901,0.0154,123.8016,0.0003,1.0959,0.2920
0.2520,1,Move_to_Home,45.2873,-1.4824,24.2324,0.0154,123.7667,0.0003,1.0991,0.3290
0.2530,1,Move_to_Home,45.2591,-1.4809,24.2750,0.0153,123.7318,0.0003,1.1022,0.2870
0.2540,1,Move_to_Home,45.2307,-1.4792,24.3178,0.0153,123.6971,0.0003,1.1054,0.2870
0.2550,1,Move_to_Home,45.2020,-1.4776,24.3608,0.0153,123.6622,0.0003,1.1084,0.2890
0.2560,1,Move_to_Home,45.1732,-1.4758,24.4041,0.0153,123.6271,0.0003,1.1112,0.0550
0.2570,1,Move_to_Home,45.1444,-1.4745,24.4474,0.0153,123.5925,0.0003,1.1144,0.2860
0.2580,1,Move_to_Home,45.1153,-1.4728,24.4911,0.0152,123.5574,0.0003,1.1173,0.0520
0.2590,1,Move_to_Home,45.0862,-1.4712,24.5348,0.0152,123.5223,0.0003,1.1202,0.0510
0.2600,1,Move_to_Home,45.0862,-1.4712,24.5348,0.0152,123.5223,0.0003,1.1865,0.0220
0.2610,1,Move_to_Home,45.0568,-1.4696,24.5788,0.0152,123.4875,0.0003,1.1232,0.0520
0.2620,1,Move_to_Home,45.0274,-1.4680,24.6231,0.0152,123.4524,0.0003,1.1926,0.0490
0.2630,1,Move_to_Home,44.9977,-1.4663,24.6674,0.0152,123.4175,0.0003,1.1956,0.4250
0.2640,1,Move_to_Home,44.9681,-1.4648,24.7119,0.0152,123.3827,0.0003,1.1989,0.2830
0.2650,1,Move_to_Home,44.9385,-1.4631,24.7565,0.0151,123.3476,0.0003,1.2021,0.2800
0.2660,1,Move_to_Home,44.9088,-1.4615,24.8013,0.0151,123.3129,0.0003,1.2054,0.2860
0.2670,1,Move_to_Home,44.8789,-1.4599,24.8463,0.0151,123.2778,0.0003,1.2086,0.2860
0.2680,1,Move_to_Home,44.8489,-1.4585,24.8913,0.0151,123.2427,0.0003,1.2118,0.3210
0.2690,1,Move_to_Home,44.8186,-1.4569,24.9368,0.0151,123.2076,0.0003,1.2148,0.3390
0.2700,1,Move_to_Home,44.7883,-1.4552,24.9819,0.0151,123.1725,0.0003,1.2182,0.0500
0.2710,1,Move_to_Home,44.7577,-1.4536,25.0277,0.0150,123.1371,0.0003,1.2211,0.2870
0.2720,1,Move_to_Home,44.7269,-1.4520,25.0736,0.0150,123.1018,0.0003,1.2240,0.2840
0.2730,1,Move_to_Home,44.6963,-1.4506,25.1196,0.0150,123.0664,0.0003,1.2270,0.2860
0.2740,1,Move_to_Home,44.6655,-1.4490,25.1662,0.0150,123.0309,0.0003,1.2297,0.2920
0.2750,1,Move_to_Home,44.6346,-1.4474,25.2125,0.0150,122.9958,0.0003,1.2330,0.2860
0.2760,1,Move_to_Home,44.6035,-1.4460,25.2595,0.0149,122.9604,0.0003,1.2357,0.0470
0.2770,1,Move_to_Home,44.5412,-1.4428,25.3535,0.0149,122.8896,0.0003,1.1720,0.2860
0.2780,1,Move_to_Home,44.5100,-1.4413,25.4010,0.0149,122.8544,0.0003,1.1747,0.3330
0.2790,1,Move_to_Home,44.4785,-1.4397,25.4485,0.0149,122.8186,0.0003,1.1772,0.0510
0.2800,1,Move_to_Home,44.4467,-1.4381,25.4963,0.0149,122.7829,0.0003,1.1796,0.3210
0.2810,1,Move_to_Home,44.4149,-1.4364,25.5441,0.0148,122.7472,0.0003,1.1822,0.3270
0.2820,1,Move_to_Home,44.3830,-1.4351,25.5922,0.0148,122.7116,0.0003,1.1847,0.2920
0.2830,1,Move_to_Home,44.3511,-1.4336,25.6406,0.0148,122.6759,0.0003,1.1871,0.0480
0.2840,1,Move_to_Home,44.3191,-1.4321,25.6889,0.0148,122.6402,0.0003,1.1899,0.3380
0.2850,1,Move_to_Home,44.2871,-1.4306,25.7376,0.0148,122.6045,0.0003,1.1924,0.3330
0.2860,1,Move_to_Home,44.2549,-1.4291,25.7864,0.0147,122.5690,0.0003,1.1952,0.2940
0.2870,1,Move_to_Home,44.2224,-1.4275,25.8354,0.0147,122.5333,0.0003,1.1978,0.2970
0.2880,1,Move_to_Home,44.1896,-1.4260,25.8845,0.0146,122.4975,0.0003,1.2002,0.3390
0.2890,1,Move_to_Home,44.1565,-1.4244,25.9338,0.0145,122.4618,0.0003,1.2025,0.2950
0.2900,1,Move_to_Home,44.1236,-1.4228,25.9834,0.0145,122.4259,0.0003,1.2049,0.3820
0.2910,1,Move_to_Home,44.1236,-1.4228,25.9834,0.0145,122.4259,0.0003,1.2769,0.2350
0.2920,1,Move_to_Home,44.0906,-1.4212,26.0330,0.0145,122.3903,0.0003,1.2799,0.2870
0.2930,1,Move_to_Home,44.0578,-1.4195,26.0828,0.0145,122.3549,0.0003,1.2829,0.2860
0.2940,1,Move_to_Home,44.0248,-1.4178,26.1326,0.0145,122.3196,0.0003,1.2861,0.2860
0.2950,1,Move_to_Home,43.9915,-1.4163,26.1829,0.0144,122.2842,0.0003,1.2890,0.2970
0.2960,1,Move_to_Home,43.9580,-1.4147,26.2330,0.0144,122.2490,0.0003,1.2921,0.0480
0.2970,1,Move_to_Home,43.9245,-1.4131,26.2833,0.0144,122.2136,0.0003,1.2953,0.2980
0.2980,1,Move_to_Home,43.8909,-1.4115,26.3342,0.0144,122.1784,0.0003,1.2982,0.0510
0.2990,1,Move_to_Home,43.8569,-1.4099,26.3848,0.0144,122.1431,0.0003,1.3014,0.2920
0.3000,1,Move_to_Home,43.8229,-1.4084,26.4355,0.0143,122.1077,0.0003,1.3046,0.2980
0.3010,1,Move_to_Home,43.7890,-1.4067,26.4866,0.0143,122.0725,0.0003,1.3078,0.3040
0.3020,1,Move_to_Home,43.7549,-1.4050,26.5376,0.0143,122.0373,0.0003,1.3112,0.2750
0.3030,1,Move_to_Home,43.7206,-1.4033,26.5888,0.0143,122.0019,0.0003,1.3144,0.2830
0.3040,1,Move_to_Home,43.6518,-1.4001,26.6916,0.0142,121.9316,0.0003,1.2467,0.2860
0.3050,1,Move_to_Home,43.6518,-1.4001,26.6916,0.0142,121.9316,0.0003,1.3214,0.2860
0.3060,1,Move_to_Home,43.5827,-1.3970,26.7953,0.0142,121.8614,0.0003,1.2533,0.0470
0.3070,1,Move_to_Home,43.5477,-1.3954,26.8474,0.0142,121.8265,0.0003,1.2566,0.2860
0.3080,1,Move_to_Home,43.5124,-1.3938,26.8998,0.0140,121.7914,0.0003,1.2596,0.3300
0.3090,1,Move_to_Home,43.4773,-1.3920,26.9522,0.0140,121.7566,0.0003,1.2630,0.3320
0.3100,1,Move_to_Home,43.4424,-1.3906,27.0047,0.0140,121.7214,0.0003,1.2664,0.0500
0.3110,1,Move_to_Home,43.4072,-1.3891,27.0579,0.0141,121.6861,0.0003,1.2695,0.2860
0.3120,1,Move_to_Home,43.3722,-1.3876,27.1111,0.0141,121.6509,0.0003,1.2727,0.0460
0.3130,1,Move_to_Home,43.3365,-1.3860,27.1645,0.0141,121.6155,0.0003,1.2756,0.3180
0.3140,1,Move_to_Home,43.3009,-1.3847,27.2183,0.0140,121.5805,0.0003,1.2786,0.2780
0.3150,1,Move_to_Home,43.2649,-1.3832,27.2720,0.0140,121.5451,0.0003,1.2815,0.2860
0.3160,1,Move_to_Home,43.2289,-1.3816,27.3264,0.0138,121.5100,0.0003,1.2843,0.3810
0.3170,1,Move_to_Home,43.1927,-1.3802,27.3807,0.0138,121.4751,0.0003,1.2872,0.2770
0.3180,1,Move_to_Home,43.1927,-1.3802,27.3807,0.0138,121.4751,0.0003,1.3644,0.0230
0.3190,1,Move_to_Home,43.1568,-1.3787,27.4351,0.0138,121.4401,0.0003,1.3678,0.3270
0.3200,1,Move_to_Home,43.1208,-1.3772,27.4898,0.0136,121.4050,0.0003,1.3711,0.3210
0.3210,1,Move_to_Home,43.0844,-1.3757,27.5448,0.0136,121.3700,0.0003,1.3742,0.3150
0.3220,1,Move_to_Home,43.0481,-1.3743,27.5998,0.0136,121.3349,0.0003,1.3775,0.3200
0.3230,1,Move_to_Home,43.0114,-1.3729,27.6552,0.0134,121.2996,0.0003,1.3804,0.3850
0.3240,1,Move_to_Home,42.9745,-1.3713,27.7106,0.0134,121.2644,0.0003,1.3835,0.3760
0.3250,1,Move_to_Home,42.9377,-1.3698,27.7662,0.0134,121.2293,0.0003,1.3867,0.2870
0.3260,1,Move_to_Home,42.9007,-1.3684,27.8222,0.0134,121.1941,0.0003,1.3896,0.1110
0.3270,1,Move_to_Home,42.8638,-1.3669,27.8782,0.0133,121.1589,0.0003,1.3928,0.0600
0.3280,1,Move_to_Home,42.8265,-1.3653,27.9343,0.0135,121.1239,0.0003,1.3960,0.3820
0.3290,1,Move_to_Home,42.7892,-1.3637,27.9905,0.0134,121.0888,0.0003,1.3993,0.3380
0.3300,1,Move_to_Home,42.7519,-1.3623,28.0468,0.0134,121.0539,0.0003,1.4028,0.0520
0.3310,1,Move_to_Home,42.7144,-1.3606,28.1033,0.0134,121.0190,0.0003,1.4062,0.5180
0.3320,1,Move_to_Home,42.6763,-1.3591,28.1598,0.0134,120.9837,0.0003,1.4094,0.4850
0.3330,1,Move_to_Home,42.6382,-1.3578,28.2166,0.0132,120.9485,0.0003,1.4125,0.0510
0.3340,1,Move_to_Home,42.5622,-1.3547,28.3303,0.0132,120.8776,0.0003,1.3388,0.4690
0.3350,1,Move_to_Home,42.5241,-1.3532,28.3871,0.0131,120.8422,0.0003,1.3423,0.2070
0.3360,1,Move_to_Home,42.4858,-1.3517,28.4442,0.0131,120.8070,0.0003,1.3457,0.2470
0.3370,1,Move_to_Home,42.4472,-1.3502,28.5014,0.0133,120.7713,0.0003,1.3489,0.0860
0.3380,1,Move_to_Home,42.4084,-1.3487,28.5585,0.0132,120.7361,0.0003,1.3524,0.5980
0.3390,1,Move_to_Home,42.3696,-1.3470,28.6159,0.0132,120.7006,0.0003,1.3559,0.3790
0.3400,1,Move_to_Home,42.3307,-1.3457,28.6733,0.0132,120.6650,0.0003,1.3594,0.3330
0.3410,1,Move_to_Home,42.2917,-1.3442,28.7310,0.0132,120.6298,0.0003,1.3631,0.0520
0.3420,1,Move_to_Home,42.2524,-1.3428,28.7891,0.0131,120.5941,0.0003,1.3662,0.0520
0.3430,1,Move_to_Home,42.2137,-1.3413,28.8473,0.0131,120.5586,0.0003,1.3698,0.0510
0.3440,1,Move_to_Home,42.1746,-1.3400,28.9057,0.0131,120.5231,0.0003,1.3734,0.0630
0.3450,1,Move_to_Home,42.1355,-1.3385,28.9644,0.0129,120.4874,0.0003,1.3768,0.0840
0.3460,1,Move_to_Home,42.0957,-1.3370,29.0234,0.0129,120.4517,0.0003,1.3798,0.0540
0.3470,1,Move_to_Home,42.0559,-1.3356,29.0828,0.0129,120.4160,0.0003,1.3827,0.0520
0.3480,1,Move_to_Home,42.0160,-1.3343,29.1423,0.0129,120.3804,0.0003,1.3858,0.0510
0.3490,1,Move_to_Home,42.0160,-1.3343,29.1423,0.0129,120.3804,0.0003,1.4690,0.0290
0.3500,1,Move_to_Home,41.9762,-1.3330,29.2020,0.0128,120.3448,0.0003,1.4723,0.3000
0.3510,1,Move_to_Home,41.9363,-1.3316,29.2624,0.0128,120.3093,0.0003,1.4753,0.3770
0.3520,1,Move_to_Home,41.8964,-1.3303,29.3229,0.0128,120.2735,0.0003,1.4783,0.3300
0.3530,1,Move_to_Home,41.8563,-1.3289,29.3836,0.0128,120.2378,0.0003,1.4813,0.6700
0.3540,1,Move_to_Home,41.8160,-1.3276,29.4447,0.0127,120.2024,0.0003,1.4842,0.0540
0.3550,1,Move_to_Home,41.7755,-1.3262,29.5062,0.0127,120.1669,0.0003,1.4868,0.2920
0.3560,1,Move_to_Home,41.7348,-1.3248,29.5675,0.0126,120.1314,0.0003,1.4897,0.2950
0.3570,1,Move_to_Home,41.6940,-1.3236,29.6293,0.0125,120.0960,0.0003,1.4925,0.2860
0.3580,1,Move_to_Home,41.6535,-1.3220,29.6913,0.0125,120.0605,0.0003,1.4953,0.0500
0.3590,1,Move_to_Home,41.6127,-1.3207,29.7535,0.0125,120.0254,0.0003,1.4983,0.4660
0.3600,1,Move_to_Home,41.5717,-1.3192,29.8156,0.0125,119.9902,0.0003,1.5013,0.3270
0.3610,1,Move_to_Home,41.5304,-1.3179,29.8781,0.0124,119.9548,0.0003,1.5040,0.1330
0.3620,1,Move_to_Home,41.4888,-1.3165,29.9410,0.0124,119.9200,0.0003,1.5068,0.0550
0.3630,1,Move_to_Home,41.4056,-1.3136,30.0663,0.0124,119.8497,0.0003,1.4267,0.2870
0.3640,1,Move_to_Home,41.3639,-1.3121,30.1292,0.0123,119.8147,0.0003,1.4297,0.2860
0.3650,1,Move_to_Home,41.3223,-1.3108,30.1918,0.0123,119.7795,0.0003,1.4331,0.2860
0.3660,1,Move_to_Home,41.2805,-1.3091,30.2547,0.0123,119.7441,0.0003,1.4362,0.2860
0.3670,1,Move_to_Home,41.2385,-1.3077,30.3174,0.0123,119.7090,0.0003,1.4398,0.2780
0.3680,1,Move_to_Home,41.1962,-1.3063,30.3801,0.0123,119.6740,0.0003,1.4433,0.3300
0.3690,1,Move_to_Home,41.1537,-1.3048,30.4429,0.0122,119.6392,0.0003,1.4470,0.2860
0.3700,1,Move_to_Home,41.1109,-1.3034,30.5060,0.0124,119.6042,0.0003,1.4505,0.3850
0.3710,1,Move_to_Home,41.0685,-1.3017,30.5690,0.0123,119.5693,0.0003,1.4545,0.2860
0.3720,1,Move_to_Home,41.0259,-1.3004,30.6321,0.0123,119.5342,0.0003,1.4584,0.2870
0.3730,1,Move_to_Home,40.9832,-1.2989,30.6957,0.0123,119.4996,0.0003,1.4623,0.2860
0.3740,1,Move_to_Home,40.9403,-1.2975,30.7593,0.0123,119.4646,0.0003,1.4661,0.2920
0.3750,1,Move_to_Home,40.8973,-1.2958,30.8231,0.0122,119.4294,0.0003,1.4699,0.2890
0.3760,1,Move_to_Home,40.8542,-1.2946,30.8872,0.0122,119.3945,0.0003,1.4737,0.2800
0.3770,1,Move_to_Home,40.8109,-1.2930,30.9517,0.0120,119.3592,0.0003,1.4771,0.5410
0.3780,1,Move_to_Home,40.7673,-1.2916,31.0164,0.0120,119.3242,0.0003,1.4805,0.1120
0.3790,1,Move_to_Home,40.7673,-1.2916,31.0164,0.0120,119.3242,0.0003,1.5696,0.2350
0.3800,1,Move_to_Home,40.7239,-1.2903,31.0815,0.0120,119.2892,0.0003,1.5733,0.2810
0.3810,1,Move_to_Home,40.6807,-1.2889,31.1470,0.0120,119.2543,0.0003,1.5769,0.2860
0.3820,1,Move_to_Home,40.6371,-1.2874,31.2128,0.0119,119.2196,0.0003,1.5805,0.0460
0.3830,1,Move_to_Home,40.5933,-1.2861,31.2787,0.0119,119.1849,0.0003,1.5839,0.3330
0.3840,1,Move_to_Home,40.5490,-1.2847,31.3455,0.0119,119.1499,0.0003,1.5866,0.3330
0.3850,1,Move_to_Home,40.5047,-1.2833,31.4124,0.0119,119.1150,0.0003,1.5895,0.4680
0.3860,1,Move_to_Home,40.4607,-1.2817,31.4796,0.0117,119.0800,0.0003,1.5923,0.3330
0.3870,1,Move_to_Home,40.4165,-1.2804,31.5470,0.0117,119.0450,0.0003,1.5952,0.2860
0.3880,1,Move_to_Home,40.3725,-1.2789,31.6146,0.0117,119.0100,0.0003,1.5982,0.0490
0.3890,1,Move_to_Home,40.3281,-1.2774,31.6823,0.0116,118.9752,0.0003,1.6012,0.2860
0.3900,1,Move_to_Home,40.2385,-1.2746,31.8184,0.0116,118.9054,0.0003,1.5152,0.9160
0.3910,1,Move_to_Home,40.1935,-1.2730,31.8865,0.0116,118.8706,0.0003,1.5181,0.3040
0.3920,1,Move_to_Home,40.1483,-1.2716,31.9547,0.0115,118.8356,0.0003,1.5208,0.3180
0.3930,1,Move_to_Home,40.1031,-1.2702,32.0229,0.0115,118.8008,0.0003,1.5238,0.0520
0.3940,1,Move_to_Home,40.0579,-1.2685,32.0909,0.0115,118.7658,0.0003,1.4349,0.2130
0.3950,1,Move_to_Home,40.0128,-1.2670,32.1589,0.0115,118.7305,0.0003,1.5305,0.1100
0.3960,1,Move_to_Home,39.9673,-1.2656,32.2268,0.0114,118.6953,0.0003,1.5340,0.3850
0.3970,1,Move_to_Home,39.9213,-1.2642,32.2951,0.0114,118.6602,0.0003,1.5372,0.0540
0.3980,1,Move_to_Home,39.8752,-1.2626,32.3631,0.0114,118.6247,0.0003,1.5407,0.0560
0.3990,1,Move_to_Home,39.8293,-1.2609,32.4310,0.0114,118.5893,0.0003,1.5445,0.3090
0.4000,1,Move_to_Home,39.7834,-1.2594,32.4993,0.0113,118.5536,0.0003,1.5481,0.1170
0.4010,1,Move_to_Home,39.7375,-1.2580,32.5675,0.0113,118.5183,0.0003,1.5522,0.0550
0.4020,1,Move_to_Home,39.6914,-1.2565,32.6361,0.0113,118.4830,0.0003,1.5561,0.0530
0.4030,1,Move_to_Home,39.6450,-1.2550,32.7048,0.0113,118.4475,0.0003,1.5598,0.3150
0.4040,1,Move_to_Home,39.5981,-1.2536,32.7736,0.0112,118.4118,0.0003,1.5633,0.4640
0.4050,1,Move_to_Home,39.5513,-1.2521,32.8430,0.0112,118.3764,0.0003,1.5668,0.7320
0.4060,1,Move_to_Home,39.5513,-1.2521,32.8430,0.0112,118.3764,0.0003,1.6614,0.3180
0.4070,1,Move_to_Home,39.5047,-1.2509,32.9125,0.0112,118.3408,0.0003,1.6651,0.3130
0.4080,1,Move_to_Home,39.4581,-1.2493,32.9825,0.0112,118.3049,0.0003,1.6687,0.6340
0.4090,1,Move_to_Home,39.4114,-1.2478,33.0529,0.0110,118.2694,0.0003,1.6721,0.2970
0.4100,1,Move_to_Home,39.3643,-1.2463,33.1236,0.0110,118.2337,0.0003,1.6754,0.0510
0.4110,1,Move_to_Home,39.3171,-1.2449,33.1947,0.0109,118.1981,0.0003,1.6784,0.1070
0.4120,1,Move_to_Home,39.2697,-1.2435,33.2663,0.0109,118.1624,0.0003,1.5854,0.0530
0.4130,1,Move_to_Home,39.2221,-1.2422,33.3378,0.0107,118.1267,0.0003,1.6841,0.3120
0.4140,1,Move_to_Home,39.1271,-1.2393,33.4824,0.0107,118.0556,0.0003,1.5932,0.3320
0.4150,1,Move_to_Home,39.0794,-1.2379,33.5553,0.0107,118.0200,0.0003,1.5954,0.3070
0.4160,1,Move_to_Home,39.0313,-1.2365,33.6287,0.0106,117.9843,0.0003,1.5972,0.0550
0.4170,1,Move_to_Home,38.9833,-1.2350,33.7019,0.0106,117.9486,0.0003,1.5994,0.4650
0.4180,1,Move_to_Home,38.9351,-1.2336,33.7752,0.0106,117.9126,0.0003,1.6016,0.3240
0.4190,1,Move_to_Home,38.8870,-1.2321,33.8486,0.0106,117.8771,0.0003,1.6041,0.3700
0.4200,1,Move_to_Home,38.8386,-1.2306,33.9218,0.0105,117.8417,0.0003,1.6067,0.3120
0.4210,1,Move_to_Home,38.7899,-1.2292,33.9950,0.0105,117.8062,0.0003,1.6095,0.3060
0.4220,1,Move_to_Home,38.7411,-1.2277,34.0684,0.0105,117.7708,0.0003,1.5145,0.0530
0.4230,1,Move_to_Home,38.6921,-1.2263,34.1416,0.0104,117.7356,0.0003,1.6153,0.3090
0.4240,1,Move_to_Home,38.6429,-1.2249,34.2147,0.0104,117.7004,0.0003,1.6186,0.0540
0.4250,1,Move_to_Home,38.5939,-1.2234,34.2881,0.0104,117.6651,0.0003,1.6219,0.0540
0.4260,1,Move_to_Home,38.5451,-1.2219,34.3614,0.0104,117.6296,0.0003,1.6255,0.3030
0.4270,1,Move_to_Home,38.4956,-1.2205,34.4348,0.0103,117.5944,0.0003,1.6290,0.0540
0.4280,1,Move_to_Home,38.4461,-1.2191,34.5082,0.0103,117.5593,0.0003,1.6327,0.1060
0.4290,1,Move_to_Home,38.3965,-1.2176,34.5819,0.0103,117.5239,0.0003,1.6363,0.0540
0.4300,1,Move_to_Home,38.3469,-1.2162,34.6556,0.0103,117.4885,0.0003,1.6400,0.3090
0.4310,1,Move_to_Home,38.3469,-1.2162,34.6556,0.0103,117.4885,0.0003,1.7396,0.2550
0.4320,1,Move_to_Home,38.2971,-1.2147,34.7295,0.0102,117.4533,0.0003,1.7436,0.0640
0.4330,1,Move_to_Home,38.2474,-1.2132,34.8036,0.0102,117.4182,0.0003,1.7477,0.3180
0.4340,1,Move_to_Home,38.1974,-1.2117,34.8782,0.0103,117.3830,0.0003,1.7514,0.3130
0.4350,1,Move_to_Home,38.1472,-1.2103,34.9533,0.0103,117.3480,0.0003,1.7550,0.3120
0.4360,1,Move_to_Home,38.0970,-1.2088,35.0287,0.0101,117.3131,0.0003,1.7584,0.3120
0.4370,1,Move_to_Home,38.0468,-1.2073,35.1042,0.0101,117.2780,0.0003,1.7620,0.3040
0.4380,1,Move_to_Home,37.9965,-1.2059,35.1802,0.0101,117.2432,0.0003,1.7654,0.0520
0.4390,1,Move_to_Home,37.9460,-1.2044,35.2563,0.0099,117.2081,0.0003,1.7687,0.3470
0.4400,1,Move_to_Home,37.8445,-1.2016,35.4098,0.0099,117.1377,0.0003,1.6731,0.0990
0.4410,1,Move_to_Home,37.7935,-1.2001,35.4869,0.0098,117.1024,0.0003,1.6758,0.0550
0.4420,1,Move_to_Home,37.7426,-1.1985,35.5642,0.0098,117.0674,0.0003,1.6786,0.0520
0.4430,1,Move_to_Home,37.6915,-1.1970,35.6417,0.0098,117.0324,0.0003,1.6814,0.0490
0.4440,1,Move_to_Home,37.6403,-1.1955,35.7193,0.0097,116.9972,0.0003,1.5820,0.1610
0.4450,1,Move_to_Home,37.5890,-1.1941,35.7966,0.0097,116.9625,0.0003,1.6875,0.1900
0.4460,1,Move_to_Home,37.5372,-1.1926,35.8742,0.0097,116.9275,0.0003,1.6904,0.1160
0.4470,1,Move_to_Home,37.4856,-1.1911,35.9518,0.0097,116.8922,0.0003,1.6936,0.0540
0.4480,1,Move_to_Home,37.4336,-1.1897,36.0295,0.0096,116.8571,0.0003,1.6968,0.0770
0.4490,1,Move_to_Home,37.3817,-1.1882,36.1071,0.0096,116.8221,0.0003,1.5971,0.0750
0.4500,1,Move_to_Home,37.3299,-1.1867,36.1848,0.0096,116.7867,0.0003,1.7039,0.0550
0.4510,1,Move_to_Home,37.2778,-1.1853,36.2626,0.0096,116.7516,0.0003,1.7075,0.0540
0.4520,1,Move_to_Home,37.2255,-1.1838,36.3405,0.0095,116.7165,0.0003,1.7112,0.0560
0.4530,1,Move_to_Home,37.1747,-1.1823,36.4179,0.0095,116.6816,0.0003,1.7163,0.0550
0.4540,1,Move_to_Home,37.1263,-1.1811,36.4943,0.0095,116.6474,0.0003,1.7238,0.0540
0.4550,1,Move_to_Home,37.0806,-1.1797,36.5693,0.0095,116.6141,0.0003,1.7344,0.0550
0.4560,1,Move_to_Home,37.0337,-1.1784,36.6437,0.0094,116.5811,0.0003,1.7452,0.0810
0.4570,1,Move_to_Home,36.9831,-1.1770,36.7183,0.0094,116.5480,0.0003,1.7540,0.0930
0.4580,1,Move_to_Home,36.9831,-1.1770,36.7183,0.0094,116.5480,0.0003,1.7540,0.5370
0.4590,1,Move_to_Home,36.9282,-1.1753,36.7941,0.0092,116.5147,0.0003,1.8650,0.9060
0.4600,1,Move_to_Home,36.8706,-1.1736,36.8716,0.0090,116.4805,0.0003,1.8681,0.0690
0.4610,1,Move_to_Home,36.8130,-1.1719,36.9512,0.0087,116.4459,0.0003,1.8697,0.1120
0.4620,1,Move_to_Home,36.7565,-1.1701,37.0324,0.0083,116.4104,0.0003,1.8704,0.0550
0.4630,1,Move_to_Home,36.7016,-1.1684,37.1155,0.0081,116.3743,0.0003,1.8706,0.0550
0.4640,1,Move_to_Home,36.6474,-1.1668,37.1997,0.0080,116.3377,0.0003,1.8703,0.5730
0.4650,1,Move_to_Home,36.5931,-1.1654,37.2844,0.0083,116.3008,0.0003,1.8696,0.3300
0.4660,1,Move_to_Home,36.5378,-1.1639,37.3691,0.0087,116.2640,0.0003,1.8686,0.3390
0.4670,1,Move_to_Home,36.4822,-1.1625,37.4541,0.0093,116.2274,0.0003,1.8675,0.3330
0.4680,1,Move_to_Home,36.3724,-1.1596,37.6223,0.0095,116.1543,0.0003,1.7609,0.0550
0.4690,1,Move_to_Home,36.3181,-1.1581,37.7052,0.0091,116.1183,0.0003,1.7628,0.3390
0.4700,1,Move_to_Home,36.2640,-1.1566,37.7877,0.0082,116.0822,0.0003,1.7652,0.0540
0.4710,1,Move_to_Home,36.2096,-1.1551,37.8694,0.0069,116.0462,0.0003,1.7684,0.0530
0.4720,1,Move_to_Home,36.1554,-1.1536,37.9510,0.0057,116.0104,0.0003,1.7720,0.0800
0.4730,1,Move_to_Home,36.1008,-1.1521,38.0319,0.0048,115.9745,0.0003,1.7761,0.3610
0.4740,1,Move_to_Home,36.0458,-1.1506,38.1132,0.0043,115.9389,0.0003,1.7801,0.3210
0.4750,1,Move_to_Home,35.9904,-1.1493,38.1942,0.0043,115.9032,0.0003,1.7842,0.3380
0.4760,1,Move_to_Home,35.9351,-1.1478,38.2756,0.0050,115.8675,0.0003,1.7882,0.3270
0.4770,1,Move_to_Home,35.8796,-1.1464,38.3574,0.0060,115.8320,0.0003,1.7921,0.3240
0.4780,1,Move_to_Home,35.8241,-1.1452,38.4397,0.0072,115.7962,0.0003,1.7958,0.1890
0.4790,1,Move_to_Home,35.7685,-1.1439,38.5224,0.0081,115.7603,0.0003,1.7992,0.3850
0.4800,1,Move_to_Home,35.7128,-1.1425,38.6054,0.0083,115.7248,0.0003,1.8027,0.0920
0.4810,1,Move_to_Home,35.6569,-1.1410,38.6891,0.0081,115.6894,0.0003,1.8058,0.0520
0.4820,1,Move_to_Home,35.6012,-1.1397,38.7727,0.0071,115.6541,0.0003,1.8092,0.3440
0.4830,1,Move_to_Home,35.5453,-1.1383,38.8572,0.0057,115.6188,0.0003,1.8121,0.3500
0.4840,1,Move_to_Home,35.4891,-1.1370,38.9419,0.0041,115.5834,0.0003,1.8149,0.3300
0.4850,1,Move_to_Home,35.4328,-1.1356,39.0271,0.0026,115.5481,0.0003,1.8173,0.0550
0.4860,1,Move_to_Home,35.4328,-1.1356,39.0271,0.0026,115.5481,0.0003,1.9281,0.4160
0.4870,1,Move_to_Home,35.3764,-1.1342,39.1126,0.0013,115.5130,0.0003,1.9309,0.0480
0.4880,1,Move_to_Home,35.3199,-1.1329,39.1984,0.0006,115.4776,0.0003,1.9334,0.0510
0.4890,1,Move_to_Home,35.2634,-1.1315,39.2843,0.0004,115.4425,0.0003,1.9362,0.3270
0.4900,1,Move_to_Home,35.2068,-1.1302,39.3704,0.0007,115.4077,0.0003,1.9390,0.2920
0.4910,1,Move_to_Home,35.1502,-1.1288,39.4564,0.0011,115.3725,0.0003,1.9420,0.0490
0.4920,1,Move_to_Home,35.0935,-1.1275,39.5424,0.0018,115.3372,0.0003,1.9451,0.5790
0.4930,1,Move_to_Home,35.0366,-1.1260,39.6285,0.0024,115.3025,0.0003,1.9485,0.0530
0.4940,1,Move_to_Home,34.9796,-1.1245,39.7146,0.0028,115.2668,0.0003,1.9516,0.1320
0.4950,1,Move_to_Home,34.9226,-1.1232,39.8005,0.0030,115.2317,0.0003,1.9553,0.0940
